image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v2.started,keyPractice_2.keys,keyPractice_2.corr,keyPractice_2.rt,subjResponse,micPractice2v2.clip,polygonCol_2.stopped,polygonWh_2.stopped,imagePractice_2.stopped,polygonText_2.stopped,textPractice_2.stopped,keyPractice_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,5.7658285005018115,space,0.9477364998310804,,,,,,,,,,,,,,,,,,,,,,,059665,001,2023-09-11_16h14.32.914,REPSWITCH1_Practice2_version2,2022.2.4,143.9835045877349,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,darkblue,0,0,0,0,,,,,,,,,,,,,,,,11.381299200467765,7.227786500006914,7.227786500006914,8.360267400741577,8.360267400741577,8.360267400741577,8.360267400741577,8.360267400741577,8.360267400741577,8.360267400741577,0.0066457996144890785,"['j', 'g', 'y', 'i', 'k', 'i', 'g', 'v', 'i', 'u', 'k']",0,"[0.6092139994725585, 0.8010590001940727, 0.8490661000832915, 0.9610546994954348, 0.9930243995040655, 1.104826600290835, 1.1367983995005488, 1.1698212996125221, 1.2814558995887637, 1.3294554995372891, 1.3454523999243975]",jgyikigviuk,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/059665_REPSWITCH1_Practice2_version2_2023-09-11_16h14.32.914_micPractice2v2_recorded\recording_micPractice2v2_2023-09-11_16h14.40.376.wav,,,,,,,059665,001,2023-09-11_16h14.32.914,REPSWITCH1_Practice2_version2,2022.2.4,143.9835045877349,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,gold,0,1,1,1,,,,,,,,,,,,,,,,16.042372100055218,,11.881220799870789,13.020401500165462,13.020401500165462,13.020401500165462,13.020401500165462,13.020401500165462,13.020401500165462,13.020401500165462,0.0024935994297266006,"['h', 'j', 'g', 'j', 'v', 'g', 'v', 'j']",0,"[0.6051211003214121, 0.6702747996896505, 0.8924201996996999, 1.0206166999414563, 1.1653150003403425, 1.2292941994965076, 1.7087784996256232, 1.8204846000298858]",hjgjvgvj,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/059665_REPSWITCH1_Practice2_version2_2023-09-11_16h14.32.914_micPractice2v2_recorded\recording_micPractice2v2_2023-09-11_16h14.45.039.wav,,,,,,,059665,001,2023-09-11_16h14.32.914,REPSWITCH1_Practice2_version2,2022.2.4,143.9835045877349,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,darkblue,0,2,2,2,,,,,,,,,,,,,,,,20.73659890051931,,16.54844680055976,17.70165459997952,17.70165459997952,17.70165459997952,17.70165459997952,17.70165459997952,17.70165459997952,17.70165459997952,0.001344200223684311,"['g', 'h', 'v', 'f', 'u', 'j', 'f', 'u', 'j', 'h', 'j']",0,"[1.1236421996727586, 1.363944198936224, 1.6362076997756958, 1.6372051993384957, 1.7962125996127725, 1.859783599153161, 2.083857499063015, 2.2913238992914557, 2.3410181989893317, 2.915544199757278, 2.931567299179733]",ghfujfujhj,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/059665_REPSWITCH1_Practice2_version2_2023-09-11_16h14.32.914_micPractice2v2_recorded\recording_micPractice2v2_2023-09-11_16h14.49.729.wav,20.73659890051931,20.73659890051931,20.73659890051931,20.73659890051931,20.73659890051931,20.73659890051931,059665,001,2023-09-11_16h14.32.914,REPSWITCH1_Practice2_version2,2022.2.4,143.9835045877349,
REPSWITCH1_Practice/PICTURE_733.png,gafas,TYPE,gold,0,3,3,3,,,,,,,,,,,,,,,,25.313596300780773,25.813297600485384,21.236376699991524,22.292449300177395,22.292449300177395,22.292449300177395,22.292449300177395,22.292449300177395,22.292449300177395,22.292449300177395,0.0012811003252863884,"['h', 'h', 'c', 'g', 'y', 'j', 'h']",0,"[1.9572189003229141, 2.2450884003192186, 2.308708899654448, 2.4689453998580575, 2.4853050000965595, 2.596573599614203, 2.6285332003608346]",hhcgyjh,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/059665_REPSWITCH1_Practice2_version2_2023-09-11_16h14.32.914_micPractice2v2_recorded\recording_micPractice2v2_2023-09-11_16h14.54.311.wav,,,,,,,059665,001,2023-09-11_16h14.32.914,REPSWITCH1_Practice2_version2,2022.2.4,143.9835045877349,
REPSWITCH1_Practice/PICTURE_614.png,reina,TYPE,gold,0,4,4,4,,,,,,,,,,,,,,,,29.9174514003098,,25.813297600485384,26.883169200271368,26.883169200271368,26.883169200271368,26.883169200271368,26.883169200271368,26.883169200271368,26.883169200271368,0.0014915000647306442,"['g', 'h', 'j', 'c', 'v', 'g', 'h', 'j', 'v', 'g', 'k', 'v']",0,"[0.43800830002874136, 0.502003500238061, 0.6622043000534177, 0.8378055999055505, 0.854624000377953, 0.8865429004654288, 0.982545000500977, 1.0465984996408224, 1.23861170001328, 1.254610700532794, 1.270576000213623, 1.4946681996807456]",ghjcvghjvgkv,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/059665_REPSWITCH1_Practice2_version2_2023-09-11_16h14.32.914_micPractice2v2_recorded\recording_micPractice2v2_2023-09-11_16h14.58.911.wav,29.9174514003098,29.9174514003098,29.9174514003098,29.9174514003098,29.9174514003098,29.9174514003098,059665,001,2023-09-11_16h14.32.914,REPSWITCH1_Practice2_version2,2022.2.4,143.9835045877349,
,,,,,,,,,,,,,,,,,,,,,,,,,30.41748599987477,31.438042799942195,31.438042799942195,31.438042799942195,31.438042799942195,31.438042799942195,31.438042799942195,31.438042799942195,0.0016239993274211884,,,,,,,,,,,,,,,,,,
