Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L1_p490101_tr100_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr101_speak_iglesia;iglesia;712.000;531.992;;;;;;
recording_V1L1_p490101_tr102_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr103_type_columna;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr104_speak_muñeca;muñeca;608.000;566.059;;;;;;
recording_V1L1_p490101_tr105_speak_muñeca;muñeca;536.000;608.000;;;;;;
recording_V1L1_p490101_tr106_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr107_speak_traje;traje;1084.144;403.856;;;;;;
recording_V1L1_p490101_tr108_speak_traje;traje;608.000;424.000;;;;;;
recording_V1L1_p490101_tr109_type_tenedor;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr10_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr110_speak_pulpo;pulpo;841.873;407.115;;;;;;
recording_V1L1_p490101_tr111_speak_cazador;cazador;904.000;504.000;;;;;;
recording_V1L1_p490101_tr112_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr113_type_taza;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr114_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr115_speak_fresa;fresa;707.001;477.048;;;;;;
recording_V1L1_p490101_tr116_speak_puente;puente;739.470;424.598;;;;;;
recording_V1L1_p490101_tr117_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr118_speak_baño;baño;848.000;376.000;;;;;;
recording_V1L1_p490101_tr119_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr11_speak_camisa;camisa;896.000;457.888;;;;;;
recording_V1L1_p490101_tr120_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr121_speak_bombero;bombero;760.000;568.000;;;;;;
recording_V1L1_p490101_tr122_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr123_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr124_speak_vaca;vaca;896.000;456.000;;;;;;
recording_V1L1_p490101_tr125_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr126_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr127_speak_vaso;vaso;688.000;424.000;;;;;;
recording_V1L1_p490101_tr128_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr129_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr12_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr130_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p490101_tr131_speak_muñeca;muñeca;624.000;528.000;;;;;;
