famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,image,correctAns,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,25.7016306000005,27.679719700012356,27.679719700012356,space,1.6150274999672547,,,302441,001,2024-02-22_12h36.32.668,REPSWITCH1_Fam,2022.2.4,60.00852120853015,
,,,,,,,,,,,29.451942200015765,,,,,,,,
