Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L2_p280202_tr100_type_bombero;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr101_speak_cadena;cadena;1032.000;530.010;;;;;;
recording_V2L2_p280202_tr102_type_escoba;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr103_type_espejo;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr104_speak_cadena;cadena;904.000;510.976;;;;;;
recording_V2L2_p280202_tr105_speak_puente;puente;808.301;557.450;;;;;;
recording_V2L2_p280202_tr106_speak_puente;puente;652.317;570.236;;;;;;
recording_V2L2_p280202_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr108_speak_fresa;fresa;1122.826;552.336;;;;inhale before word;;
recording_V2L2_p280202_tr109_speak_fresa;fresa;632.000;483.155;;;;;;
recording_V2L2_p280202_tr10_speak_espalda;espalda;1032.000;832.000;;;;;;
recording_V2L2_p280202_tr110_type_baño;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr111_speak_traje;traje;1219.996;434.709;;;;;;
recording_V2L2_p280202_tr112_type_traje;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr113_speak_camisa;camisa;1030.770;585.230;;;;;;
recording_V2L2_p280202_tr114_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr115_speak_muñeca;muñeca;856.000;624.000;;;;;;
recording_V2L2_p280202_tr116_speak_pierna;pierna;1271.138;520.862;;;;;;
recording_V2L2_p280202_tr117_speak_pavo;pavo;936.000;368.000;;;;;;
recording_V2L2_p280202_tr118_type_pavo;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr119_type_cazador;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr11_type_espalda;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr120_type_cazador;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr121_speak_taza;taza;1053.784;394.216;;;;;;
recording_V2L2_p280202_tr122_type_bombero;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr123_type_vaso;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr124_type_vaso;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr125_speak_regalo;regalo;952.000;592.000;;;;;;
recording_V2L2_p280202_tr126_type_pulpo;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr127_type_espalda;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr128_speak_espalda;espalda;869.672;642.328;;;;;;
recording_V2L2_p280202_tr129_speak_puente;puente;808.301;487.699;;;;;;
recording_V2L2_p280202_tr12_type_camisa;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr130_type_pintor;[type];0;3000.000;;;;exhale while typing;;
recording_V2L2_p280202_tr131_type_pintor;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr132_speak_fresa;fresa;718.802;409.138;;;;;;
recording_V2L2_p280202_tr133_type_caracol;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr134_type_caracol;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr135_speak_muñeca;muñeca;1020.542;563.458;;;;;;
recording_V2L2_p280202_tr136_type_mano;[type];0;3000.000;;;;;;
recording_V2L2_p280202_tr137_speak_mano;mano;808.000;396.654;;;;;;
recording_V2L2_p280202_tr138_speak_cuerda;cuerda;856.000;376.000;;;;;;
recording_V2L2_p280202_tr139_type_cuerda;[type];0;3000.000;;;;;;
