image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l1.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l1.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;9.9303111;12.4248729;12.4248729;12.4248729;12.4248729;space;5.0352334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;17.4741548;space;2.2534689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_340.png;espejo;type;darkblue;filler;1;F;1;1;1;1;Extra1;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;19.8217008;20.9121549;20.9121549;20.9121549;20.9121549;20.9121549;20.9121549;20.9121549;20.9121549;['e', 's', 'p', 'e', 'j', 'o'];0;[1.1975755000021309, 1.3440787999425083, 1.4460128000937402, 1.5237493000458926, 1.6842168001458049, 1.8758597001433372];espejo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h21.51.867.wav;23.9333545;24.4334031;None;;;;;;;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_391.png;cadena;speak;gold;filler;2;F;1;1;1;1;Extra2;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;24.4334031;25.558541;25.558541;25.558541;25.558541;25.558541;25.558541;25.558541;25.558541;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h21.56.518.wav;28.5867999;;None;28.5867999;28.5867999;28.5867999;28.5867999;28.5867999;28.5867999;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_178.png;puente;speak;gold;nontarget;2;NT;1;1;1;1;Stim1_Set1;1;repeat;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;29.0868075;30.1980751;30.1980751;30.1980751;30.1980751;30.1980751;30.1980751;30.1980751;30.1980751;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.01.157.wav;33.2192662;33.7193402;None;33.2192662;33.2192662;33.2192662;33.2192662;33.2192662;33.2192662;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_178.png;puente;speak;gold;repeat;2;T;1;1;1;1;Stim1_Set1;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;33.7193402;34.7750491;34.7750491;34.7750491;34.7750491;34.7750491;34.7750491;34.7750491;34.7750491;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.05.734.wav;37.7962427;38.2963594;None;37.7962427;37.7962427;37.7962427;37.7962427;37.7962427;37.7962427;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_319.png;vaca;type;darkblue;filler;1;F;1;1;1;1;Stim1_Set4;0;None;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;38.2963594;39.3451697;39.3451697;39.3451697;39.3451697;39.3451697;39.3451697;39.3451697;39.3451697;['v', 'a', 'c', 'a'];0;[1.1957188001833856, 1.288437700131908, 1.3824782001320273, 1.4572547001298517];vaca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.10.305.wav;42.3662882;42.866389;None;42.3662882;42.3662882;42.3662882;42.3662882;42.3662882;42.3662882;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_381.png;fresa;speak;gold;nontarget;2;NT;1;1;1;1;Stim2_Set1;1;switch;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;42.866389;43.9220871;43.9220871;43.9220871;43.9220871;43.9220871;43.9220871;43.9220871;43.9220871;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.14.881.wav;46.9432711;47.4433626;None;46.9432711;46.9432711;46.9432711;46.9432711;46.9432711;46.9432711;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_381.png;fresa;speak;gold;repeat;2;T;1;1;1;1;Stim2_Set1;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;47.4433626;48.5477627;48.5477627;48.5477627;48.5477627;48.5477627;48.5477627;48.5477627;48.5477627;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.19.506.wav;51.5688954;52.0689421;None;51.5688954;51.5688954;51.5688954;51.5688954;51.5688954;51.5688954;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_719.png;baño;type;darkblue;filler;1;F;1;1;1;1;Stim2_Set4;1;switch;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;52.0689421;53.1871852;53.1871852;53.1871852;53.1871852;53.1871852;53.1871852;53.1871852;53.1871852;['b', 'a', 'ñ', 'o'];0;[0.9488587998785079, 1.0717582998331636, 1.4280276999343187, 1.5901885000057518];baño;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.24.147.wav;56.2153654;;None;56.2153654;56.2153654;56.2153654;56.2153654;56.2153654;56.2153654;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;nontarget;2;NT;1;1;1;1;Stim3_Set1;0;None;9;8;9;0;8;8;8;;;;;;;;;;;;;;;;;;;;;;;56.7154116;57.7641497;57.7641497;57.7641497;57.7641497;57.7641497;57.7641497;57.7641497;57.7641497;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.28.723.wav;60.7854124;61.2854687;None;60.7854124;60.7854124;60.7854124;60.7854124;60.7854124;60.7854124;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_135.png;traje;type;darkblue;switch;1;T;1;1;1;1;Stim3_Set1;0;None;10;9;10;0;9;9;9;;;;;;;;;;;;;;;;;;;;;;;61.2854687;62.3550485;62.3550485;62.3550485;62.3550485;62.3550485;62.3550485;62.3550485;62.3550485;['t', 'r', 'a', 'j', 'e'];0;[1.0215832001995295, 1.2328342001419514, 1.3381768001709133, 1.6433910999912769, 1.7211075001396239];traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.33.314.wav;65.3762865;65.876336;None;65.3762865;65.3762865;65.3762865;65.3762865;65.3762865;65.3762865;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_687.png;camisa;speak;gold;filler;2;F;1;1;1;1;Stim5_Set4;0;None;11;10;11;0;10;10;10;;;;;;;;;;;;;;;;;;;;;;;65.876336;66.9946142;66.9946142;66.9946142;66.9946142;66.9946142;66.9946142;66.9946142;66.9946142;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.37.954.wav;70.0227174;;None;70.0227174;70.0227174;70.0227174;70.0227174;70.0227174;70.0227174;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;nontarget;1;NT;1;1;1;1;Stim4_Set1;1;switch;12;11;12;0;11;11;11;;;;;;;;;;;;;;;;;;;;;;;70.5227893;71.6549628;71.6549628;71.6549628;71.6549628;71.6549628;71.6549628;71.6549628;71.6549628;['m', 'u', 'ñ', 'e', 'c', 'a'];0;[1.07643590006046, 1.2575654000975192, 1.523707800079137, 1.6044115000404418, 1.8828789999242872, 2.0485159000381827];muñeca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.42.614.wav;74.6761495;75.1761918;None;74.6761495;74.6761495;74.6761495;74.6761495;74.6761495;74.6761495;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;switch;2;T;1;1;1;1;Stim4_Set1;0;None;13;12;13;0;12;12;12;;;;;;;;;;;;;;;;;;;;;;;75.1761918;76.2180159;76.2180159;76.2180159;76.2180159;76.2180159;76.2180159;76.2180159;76.2180159;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.47.177.wav;79.2461557;;None;79.2461557;79.2461557;79.2461557;79.2461557;79.2461557;79.2461557;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_8.png;pierna;speak;gold;filler;2;F;1;1;1;1;Stim3_Set4;0;None;14;13;14;0;13;13;13;;;;;;;;;;;;;;;;;;;;;;;79.7462088;80.8297631;80.8297631;80.8297631;80.8297631;80.8297631;80.8297631;80.8297631;80.8297631;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.51.789.wav;83.8509638;84.3509704;None;83.8509638;83.8509638;83.8509638;83.8509638;83.8509638;83.8509638;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;nontarget;2;NT;1;1;1;1;Stim5_Set1;0;None;15;14;15;0;14;14;14;;;;;;;;;;;;;;;;;;;;;;;84.3509704;85.4414779;85.4414779;85.4414779;85.4414779;85.4414779;85.4414779;85.4414779;85.4414779;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/170101_REPSWITCH1_version1_list1_2023-11-30_09h21.36.102_micRespv1l1_recorded\recording_micRespv1l1_2023-11-30_09h22.56.401.wav;88.4695931;;None;88.4695931;88.4695931;88.4695931;88.4695931;88.4695931;88.4695931;;;;;;170101;1;2023-11-30_09h21.36.102;REPSWITCH1_version1_list1;2022.2.4;143.9457843;
