Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L1_p170101_tr13_speak_muñeca;muñeca;744.000;464.000;;;;scratching sounf beginning of audio -- mic sound end of audio;;
recording_V1L1_p170101_tr140_speak_caracol;caracol;1067.040;500.960;;;;tongue;;
recording_V1L1_p170101_tr141_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr142_speak_fresa;fresa;784.189;535.811;;;;;;
recording_V1L1_p170101_tr143_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr144_speak_cuerda;cuerda;1339.966;451.569;;;;tongue;;
recording_V1L1_p170101_tr145_speak_cuerda;cuerda;1022.379;505.621;;;;tongue;;
recording_V1L1_p170101_tr146_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr147_speak_falda;falda;903.284;504.716;;;;;;
recording_V1L1_p170101_tr148_speak_falda;falda;1003.151;488.165;;;;;;
recording_V1L1_p170101_tr149_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr14_speak_pierna;pierna;1256.000;408.376;;;;;;
recording_V1L1_p170101_tr150_speak_vaso;vaso;947.945;364.728;;;;;;
recording_V1L1_p170101_tr151_speak_manzana;manzana;821.407;583.069;;;;;;
recording_V1L1_p170101_tr152_type_manzana;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr153_speak_escoba;escoba;898.322;657.504;;;;;;
recording_V1L1_p170101_tr154_type_manzana;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr155_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr156_speak_goma;goma;905.766;426.757;;;;;;
recording_V1L1_p170101_tr157_speak_granja;granja;781.088;511.736;;;;;;
recording_V1L1_p170101_tr158_speak_aguja;aguja;864.000;477.827;;;;tongue;;
recording_V1L1_p170101_tr159_type_aguja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr15_speak_pavo;pavo;892.740;355.260;;;;;;
recording_V1L1_p170101_tr160_type_cadena;[type];0;3000.000;;;;seemed like she would talk but did not;;
recording_V1L1_p170101_tr161_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr162_speak_iglesia;iglesia;905.766;602.918;;;;tongue;;
recording_V1L1_p170101_tr163_type_pintor;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr164_speak_conejo;conejo;1057.115;429.238;;;;tongue;;
recording_V1L1_p170101_tr165_speak_conejo;conejo;935.539;535.928;;;;tongue;;
recording_V1L1_p170101_tr166_speak_cerdo;cerdo;746.972;541.028;;;;;;
recording_V1L1_p170101_tr167_type_caracol;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr168_speak_guante;guante;1072.000;472.000;;;;;;
recording_V1L1_p170101_tr169_speak_guante;guante;696.000;480.000;;;;;;
recording_V1L1_p170101_tr16_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr170_speak_cartero;cartero;1248.000;488.000;;;;tongue;;
recording_V1L1_p170101_tr171_type_cartero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr172_speak_cuerda;cuerda;794.114;389.886;;;;;;
recording_V1L1_p170101_tr173_type_tronco;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr174_type_oreja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr175_type_oreja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr176_speak_falda;falda;776.746;495.254;;;;;;
recording_V1L1_p170101_tr177_type_miel;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr178_type_miel;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr179_type_mano;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr17_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr180_speak_goma;goma;910.728;312.624;;;;tongue;;
recording_V1L1_p170101_tr181_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr182_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr183_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr184_speak_pulpo;pulpo;950.426;441.574;;;;;;
recording_V1L1_p170101_tr185_type_aguja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr186_speak_taza;taza;1269.874;354.804;;;;;;
recording_V1L1_p170101_tr187_speak_taza;taza;947.325;356.675;;;;;;
recording_V1L1_p170101_tr188_speak_baño;baño;1034.785;333.215;;;;;;
recording_V1L1_p170101_tr189_type_baño;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr18_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr190_speak_iglesia;iglesia;923.134;595.475;;;;;;
recording_V1L1_p170101_tr191_type_bombero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr192_speak_bombero;bombero;896.461;473.899;;;;;;
recording_V1L1_p170101_tr193_type_guante;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr194_speak_conejo;conejo;714.717;517.283;;;;;;
recording_V1L1_p170101_tr195_speak_vaca;vaca;862.966;369.034;;;;;;
recording_V1L1_p170101_tr196_speak_vaca;vaca;952.000;445.032;;;;;;
recording_V1L1_p170101_tr197_type_cartero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr198_speak_oreja;oreja;787.843;435.441;;;;;;
recording_V1L1_p170101_tr199_speak_regalo;tongue;1136.000;512.000;;;;;;
recording_V1L1_p170101_tr19_speak_taza;regalo;776.000;416.000;;;;;;
recording_V1L1_p170101_tr1_type_espejo;[type];0;2980.000;;;;;;
recording_V1L1_p170101_tr200_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr201_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr202_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr203_speak_espejo;espejo;779.227;612.843;;;;mic sound end of audio;;
recording_V1L1_p170101_tr204_type_miel;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr205_speak_tronco;tronco;1296.000;401.871;;;;;;
recording_V1L1_p170101_tr206_type_espejo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr207_speak_regalo;regalo;1019.898;556.102;;;;;;
recording_V1L1_p170101_tr208_speak_vaso;vaso;761.087;422.913;;;;;;
recording_V1L1_p170101_tr209_speak_vaso;vaso;691.958;468.042;;;;;;
recording_V1L1_p170101_tr20_type_bombero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr210_type_taza;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr211_speak_cazador;cazador;826.989;548.333;;;;tongue;;
recording_V1L1_p170101_tr212_speak_cazador;cazador;810.549;554.536;;;;tongue;;
recording_V1L1_p170101_tr213_type_baño;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr214_speak_espalda;espalda;749.157;554.843;;;;;;
recording_V1L1_p170101_tr215_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr216_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr217_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr218_speak_puente;puente;1029.823;468.937;;;;;;
recording_V1L1_p170101_tr219_speak_muñeca;muñeca;1146.437;560.739;;;;;;
recording_V1L1_p170101_tr21_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr220_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr221_speak_vaca;vaca;785.531;454.469;;;;;;
recording_V1L1_p170101_tr222_speak_pulpo;pulpo;826.369;429.631;;;;;;
recording_V1L1_p170101_tr223_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr224_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr225_speak_pierna;pierna;804.039;435.961;;;;;;
recording_V1L1_p170101_tr226_speak_bombero;bombero;824.000;478.129;;;;;;
recording_V1L1_p170101_tr227_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr228_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr229_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr22_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr230_speak_pavo;pavo;944.000;312.000;;;;;;
recording_V1L1_p170101_tr231_speak_vaso;vaso;850.560;405.440;;;;;;
recording_V1L1_p170101_tr232_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr233_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr234_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr235_speak_cazador;cazador;896.000;525.844;;;;tongue;;
recording_V1L1_p170101_tr236_type_manzana;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr237_type_manzana;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr238_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr239_speak_cuerda;cuerda;928.096;375.904;;;;tongue;;
recording_V1L1_p170101_tr23_speak_regalo;regalo;885.296;553.296;;;;;;
recording_V1L1_p170101_tr240_speak_espalda;espalda;1413.780;564.461;;;;;;
recording_V1L1_p170101_tr241_speak_granja;granja;976.000;512.000;;;;;;
recording_V1L1_p170101_tr242_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr243_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr244_type_falda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr245_speak_falda;falda;799.076;560.739;;;;;;
recording_V1L1_p170101_tr246_speak_caracol;caracol;1072.002;503.998;;;;;;
recording_V1L1_p170101_tr247_speak_caracol;caracol;792.253;471.747;;;;tongue;;
recording_V1L1_p170101_tr248_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr249_speak_pintor;pintor;1052.153;503.673;;;;;;
recording_V1L1_p170101_tr24_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr250_speak_pintor;pintor;858.624;493.748;;;;;;
recording_V1L1_p170101_tr251_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr252_speak_pavo;pavo;832.000;359.097;;;;;;
recording_V1L1_p170101_tr253_speak_mano;mano;712.000;376.000;;;;;;
recording_V1L1_p170101_tr254_type_mano;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr255_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr256_type_aguja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr257_speak_aguja;aguja;960.000;544.000;;;;tongue;;
recording_V1L1_p170101_tr258_speak_manzana;manzana;640.000;592.000;;;;;;
recording_V1L1_p170101_tr259_speak_conejo;conejo;707.274;540.726;;;;tongue;;
recording_V1L1_p170101_tr25_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr260_type_conejo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr261_type_miel;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr262_speak_miel;miel;677.500;370.500;;;;;;
recording_V1L1_p170101_tr263_type_falda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr264_speak_goma;goma;896.000;327.352;;;;;;
recording_V1L1_p170101_tr265_speak_goma;goma;1832.000;378.848;0;;;typed first, then spoke;1;
recording_V1L1_p170101_tr266_type_caracol;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr267_speak_iglesia;iglesia;868.548;643.452;;;;;;
recording_V1L1_p170101_tr268_speak_iglesia;iglesia;664.000;616.000;;;;;;
recording_V1L1_p170101_tr269_speak_oreja;oreja;784.000;480.000;;;;;;
recording_V1L1_p170101_tr26_speak_espalda;espalda;1044.710;568.182;;;;;;
recording_V1L1_p170101_tr270_type_oreja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr271_speak_cuerda;cuerda;808.381;383.619;;;;;;
recording_V1L1_p170101_tr272_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr273_type_cartero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr274_type_cartero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr275_speak_mano;mano;654.759;393.241;;;;;;
recording_V1L1_p170101_tr276_type_guante;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr277_type_guante;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr278_speak_pintor;pintor;1096.814;498.710;;;;;;
recording_V1L1_p170101_tr279_type_taza;[type];0;3000.000;;;;mic sound at the end of audio;;
recording_V1L1_p170101_tr27_speak_puente;puente;930.577;461.493;;;;;;
recording_V1L1_p170101_tr280_type_taza;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr281_speak_aguja;aguja;800.000;465.532;;;;mic sound after word;;
recording_V1L1_p170101_tr282_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr283_speak_regalo;regalo;920.000;486.957;;;;;;
recording_V1L1_p170101_tr284_speak_baño;baño;800.000;475.456;;;;;;
recording_V1L1_p170101_tr285_speak_baño;baño;672.000;410.523;;;;;;
recording_V1L1_p170101_tr286_type_conejo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr287_speak_miel;miel;940.502;347.498;;;;;;
recording_V1L1_p170101_tr288_speak_camisa;camisa;952.907;543.093;;;;tongue;;
recording_V1L1_p170101_tr289_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr28_type_pintor;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr290_type_vaca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr291_speak_vaca;vaca;792.000;440.000;;;;;;
recording_V1L1_p170101_tr292_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr293_speak_pulpo;pulpo;791.633;408.367;;;;;;
recording_V1L1_p170101_tr294_speak_pulpo;pulpo;811.482;420.518;;;;;;
recording_V1L1_p170101_tr295_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr296_speak_guante;guante;1158.842;417.158;;;;;;
recording_V1L1_p170101_tr297_speak_pierna;pierna;841.256;462.744;;;;;;
recording_V1L1_p170101_tr298_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr299_speak_tenedor;tenedor;861.105;496.229;;;;;;
recording_V1L1_p170101_tr29_type_pintor;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr2_speak_cadena;cadena;980.200;443.800;;;;;;
recording_V1L1_p170101_tr300_type_oreja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr301_speak_columna;columna;903.284;550.814;;;;;;
recording_V1L1_p170101_tr302_type_cartero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr303_type_bombero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr304_type_bombero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr305_speak_cadena;cadena;912.000;448.000;;;;tongue;;
recording_V1L1_p170101_tr306_type_escoba;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr307_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr308_speak_taza;taza;1032.304;359.696;;;;;;
recording_V1L1_p170101_tr309_speak_pavo;pavo;744.000;304.000;;;;;;
recording_V1L1_p170101_tr30_speak_fresa;fresa;754.416;518.560;;;;;;
recording_V1L1_p170101_tr310_speak_pavo;pavo;736.000;312.000;;;;;;
recording_V1L1_p170101_tr311_type_vaca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr312_speak_espalda;espalda;1024.861;607.881;;;;;;
recording_V1L1_p170101_tr313_speak_espalda;espalda;657.651;582.349;;;;;;
recording_V1L1_p170101_tr314_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr315_speak_vaso;vaso;776.000;456.000;;;;;;
recording_V1L1_p170101_tr316_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr317_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr318_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr319_speak_traje;traje;968.000;456.000;;;;tongue;;
recording_V1L1_p170101_tr31_type_caracol;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr320_speak_fresa;fresa;707.274;484.726;;;;tongue;;
recording_V1L1_p170101_tr321_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr322_type_bombero;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr323_speak_camisa;camisa;1014.936;537.064;;;;;;
recording_V1L1_p170101_tr324_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr325_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr326_speak_baño;baño;786.671;429.329;;;;;;
recording_V1L1_p170101_tr327_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr328_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr329_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr32_type_caracol;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr330_speak_cazador;cazador;838.154;580.588;;;;tongue;;
recording_V1L1_p170101_tr331_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr332_type_falda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr333_type_falda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr334_speak_puente;puente;1168.767;415.233;;;;;;
recording_V1L1_p170101_tr335_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr336_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr337_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr338_speak_tenedor;tenedor;1235.758;516.078;;;;;;
recording_V1L1_p170101_tr339_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr33_speak_muñeca;muñeca;1084.408;507.592;;;;;;
recording_V1L1_p170101_tr340_type_manzana;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr341_speak_manzana;manzana;900.803;499.197;;;;;;
recording_V1L1_p170101_tr342_speak_traje;traje;1040.000;408.000;;;;;;
recording_V1L1_p170101_tr343_speak_caracol;caracol;1032.000;536.000;;;;;;
recording_V1L1_p170101_tr344_type_caracol;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr345_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr346_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr347_speak_cerdo;cerdo;816.444;487.556;;;;;;
recording_V1L1_p170101_tr348_speak_mano;mano;1114.182;382.096;;;;tongue;;
recording_V1L1_p170101_tr349_speak_mano;mano;807.821;392.179;;;;;;
recording_V1L1_p170101_tr34_type_mano;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr350_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr351_speak_granja;granja;1019.898;564.102;;;;;;
recording_V1L1_p170101_tr352_speak_granja;granja;813.963;554.037;;;;tongue;;
recording_V1L1_p170101_tr353_type_tronco;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr354_speak_cazador;cazador;990.124;635.173;;;;tongue;;
recording_V1L1_p170101_tr355_speak_pintor;pintor;908.247;501.192;;;;;;
recording_V1L1_p170101_tr356_type_pintor;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr357_speak_columna;columna;921.273;498.090;;;;;;
recording_V1L1_p170101_tr358_type_oreja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr359_speak_oreja;oreja;752.000;416.000;;;;;;
recording_V1L1_p170101_tr35_speak_mano;mano;776.000;352.000;;;;mic sound -- movement after word;;
recording_V1L1_p170101_tr360_speak_falda;falda;1183.654;464.346;;;;;;
recording_V1L1_p170101_tr361_speak_guante;guante;1256.000;432.000;;;;;;
recording_V1L1_p170101_tr362_type_guante;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr363_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr364_type_conejo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr365_speak_conejo;conejo;973.377;522.623;;;;;;
recording_V1L1_p170101_tr366_type_manzana;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr367_speak_cartero;cartero;959.730;470.177;;;;;;
recording_V1L1_p170101_tr368_speak_cartero;cartero;888.000;528.000;;;;;;
recording_V1L1_p170101_tr369_speak_caracol;caracol;821.407;530.593;;;;tongue;;
recording_V1L1_p170101_tr36_speak_cuerda;cuerda;1379.664;452.336;;;;;;
recording_V1L1_p170101_tr370_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr371_speak_miel;miel;898.322;325.678;;;;;;
recording_V1L1_p170101_tr372_speak_miel;miel;744.491;367.509;;;;;;
recording_V1L1_p170101_tr373_speak_iglesia;iglesia;866.067;612.843;;;;;;
recording_V1L1_p170101_tr374_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr375_speak_granja;granja;907.626;556.374;;;;;;
recording_V1L1_p170101_tr376_type_mano;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr377_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr378_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr379_speak_pintor;pintor;1191.097;451.569;;;;;;
recording_V1L1_p170101_tr37_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr380_type_aguja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr381_type_aguja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr382_type_guante;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr383_speak_espejo;espejo;883.435;620.287;;;;tongue;;
recording_V1L1_p170101_tr384_speak_goma;goma;913.209;342.791;;;;;;
recording_V1L1_p170101_tr385_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr386_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr387_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr388_speak_pierna;pierna;779.227;420.773;;;;;;
recording_V1L1_p170101_tr389_type_conejo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr38_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr390_speak_camisa;camisa;920.652;527.348;;;;tongue;;
recording_V1L1_p170101_tr391_speak_camisa;camisa;736.000;496.000;;;;tongue;;
recording_V1L1_p170101_tr392_speak_vaca;vaca;789.152;481.342;;;;;;
recording_V1L1_p170101_tr393_type_vaca;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr394_speak_cartero;cartero;2424.000;516.305;0;;;typed first, then spoke;1;
recording_V1L1_p170101_tr395_type_taza;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr396_speak_taza;taza;872.000;432.000;;;;;;
recording_V1L1_p170101_tr397_type_cadena;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr398_speak_miel;miel;670.057;337.943;;;;;;
recording_V1L1_p170101_tr399_speak_bombero;bombero;799.076;568.924;;;;;;
recording_V1L1_p170101_tr39_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr3_speak_puente;puente;913.209;436.682;;;;;;
recording_V1L1_p170101_tr400_speak_bombero;bombero;624.000;544.000;;;;;;
recording_V1L1_p170101_tr401_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr402_speak_oreja;oreja;968.000;528.000;;;;tongue;;
recording_V1L1_p170101_tr403_speak_pulpo;pulpo;976.000;488.000;;;;;;
recording_V1L1_p170101_tr404_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr405_speak_escoba;escoba;1188.616;600.437;;;;;;
recording_V1L1_p170101_tr406_type_aguja;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr407_type_baño;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr408_type_baño;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr40_speak_granja;granja;960.000;544.000;;;;;;
recording_V1L1_p170101_tr41_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p170101_tr42_speak_pavo;pavo;1052.773;347.227;;;;;;
recording_V1L1_p170101_tr43_speak_manzana;manzana;1119.144;669.909;;;;;;
recording_V1L1_p170101_tr44_speak_manzana;manzana;944.000;600.000;;;;;;
recording_V1L1_p170101_tr45_type_cazador;[type];0;3000.000;;;;;;
