Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L4_p240204_tr100_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr101_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr102_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr103_speak_tronco;tronco;976.000;305.479;;;;;;
recording_V2L4_p240204_tr104_type_espejo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr105_speak_regalo;regalo;960.000;274.298;;;;;;
recording_V2L4_p240204_tr106_speak_vaso;vaso;896.000;271.252;;;;;;
recording_V2L4_p240204_tr107_speak_vaso;vaso;536.000;325.819;;;;;;
recording_V2L4_p240204_tr108_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr109_speak_cazador;cazador;593.634;432.076;;;;;;
recording_V2L4_p240204_tr10_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr110_speak_cazador;cazador;521.621;461.874;;;;;;
recording_V2L4_p240204_tr111_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr112_speak_espalda;spalda;958.663;424.626;;;;;????;
recording_V2L4_p240204_tr113_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr114_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr115_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr116_speak_puente;puente;777.390;360.063;;;;;;
recording_V2L4_p240204_tr117_speak_muñeca;muñeca;663.163;357.580;;;;;;
recording_V2L4_p240204_tr118_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr119_speak_vaca;vaca;896.000;248.000;;;;;;
recording_V2L4_p240204_tr11_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr120_speak_pulpo;[type, /oui/];2896.000;104.000;0;;;typed first, then started speaking, end of audio -- CHECK BACKUP AUDIO;1;
recording_V2L4_p240204_tr121_type_fresa;[type];0;3000.000;;;;some sound - very beginning of audio - not speak;;
recording_V2L4_p240204_tr122_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr123_speak_pierna;pierna;1246.714;310.399;;;;;;
recording_V2L4_p240204_tr124_speak_bombero;bombero;630.882;404.761;;;;;;
recording_V2L4_p240204_tr125_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr126_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr128_speak_pavo;pavo;548.936;317.849;;;;;;
recording_V2L4_p240204_tr129_speak_vaso;vaso;1159.802;325.299;0;;;typed first, then spoke;1;
recording_V2L4_p240204_tr12_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr130_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr131_type_cerdo;[type];0;3000.000;;;;breathing while typing, mic sound end;;
recording_V2L4_p240204_tr132_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr133_speak_cazador;cazador;784.000;447.815;;;;;;
recording_V2L4_p240204_tr134_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr135_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr136_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr137_speak_cuerda;cuerda;792.000;300.756;;;;;;
recording_V2L4_p240204_tr138_speak_espalda;espalda;906.516;362.547;;;;;;
recording_V2L4_p240204_tr139_speak_granja;granja;1192.084;352.614;;;;;;
recording_V2L4_p240204_tr13_speak_traje;traje;664.000;336.000;;;;;;
recording_V2L4_p240204_tr140_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr141_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr142_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr143_speak_falda;falda;1028.193;300.467;;;;;;
recording_V2L4_p240204_tr144_speak_caracol;caracol;688.000;352.000;;;;;;
recording_V2L4_p240204_tr145_speak_caracol;caracol;509.205;350.131;;;;;;
recording_V2L4_p240204_tr146_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr147_speak_pintor;pintor;613.499;397.311;;;;;;
recording_V2L4_p240204_tr148_speak_pintor;pintor;432.226;340.198;;;;;;
recording_V2L4_p240204_tr149_type_puente;[type];0;3000.000;;;;/ts/ sound end of audio;;
recording_V2L4_p240204_tr14_speak_fresa;fresa;1169.735;476.774;;;;inhale before word;;
recording_V2L4_p240204_tr150_speak_pavo;pavo;1025.710;258.252;;;;;;
recording_V2L4_p240204_tr151_speak_mano;mano;784.000;214.395;;;;;;
recording_V2L4_p240204_tr152_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr153_type_cerdo; [type];0;3000.000;;;;;;
recording_V2L4_p240204_tr154_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr155_speak_aguja;aguja;777.390;449.458;;;;;;
recording_V2L4_p240204_tr156_speak_manzana;manzana;840.000;320.000;;;;;;
recording_V2L4_p240204_tr157_speak_conejo;conejo;568.000;352.000;;;;;;
recording_V2L4_p240204_tr158_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr159_type_miel;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr15_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr160_speak_miel;miel;872.000;208.340;;;;;;
recording_V2L4_p240204_tr161_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr162_speak_goma;goma;896.584;218.521;;;;;;
recording_V2L4_p240204_tr163_speak_goma;goma;496.000;248.000;;;;;;
recording_V2L4_p240204_tr164_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr165_speak_iglesia;iglesia;1142.420;425.580;;;;;;
recording_V2L4_p240204_tr166_speak_iglesia;iglesia;466.991;382.412;;;;;;
recording_V2L4_p240204_tr167_speak_oreja;oreja;596.117;352.614;;;;;;
recording_V2L4_p240204_tr168_type_oreja;[/o/, type];0;3000.000;0;;;started speaking, then typed;1;
recording_V2L4_p240204_tr169_speak_cuerda;cuerda;827.054;270.668;;;;;;
recording_V2L4_p240204_tr16_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr170_type_granja;[type];0;3000.000;;;;/ts/ end of audio;;
recording_V2L4_p240204_tr171_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr172_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr173_speak_mano;mano;904.000;200.000;;;;;;
recording_V2L4_p240204_tr174_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr175_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr176_speak_pintor;pintor;889.134;332.748;;;;;;
recording_V2L4_p240204_tr177_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr178_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr179_speak_aguja;aguja;1127.521;407.244;;;;;;
recording_V2L4_p240204_tr17_speak_camisa;camisa;1696.000;408.000;;;;inhale before word;;
recording_V2L4_p240204_tr180_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr181_speak_regalo;regalo;891.617;315.366;;;;;;
recording_V2L4_p240204_tr182_speak_baño;baño;1408.000;240.000;;;;;;
recording_V2L4_p240204_tr183_speak_baño;baño;592.000;264.000;;;;;;
recording_V2L4_p240204_tr184_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr185_speak_miel;miel;680.000;229.000;;;;;;
recording_V2L4_p240204_tr186_speak_camisa;camisa;728.000;344.000;;;;;;
recording_V2L4_p240204_tr187_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr188_type_vaca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr189_speak_vaca;vaca;819.604;265.702;;;;;;
recording_V2L4_p240204_tr18_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr190_type_goma;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr191_speak_pulpo;pulpo;1241.748;330.265;0;;;first typed, then spoke, corrected after word, mic sound end of audio;1;
recording_V2L4_p240204_tr192_speak_pulpo;pulpo;710.344;362.547;;;;;;
recording_V2L4_p240204_tr193_type_iglesia;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr194_speak_guante;guante;692.698;302.950;;;;;;
recording_V2L4_p240204_tr195_speak_pierna;pierna;637.630;286.809;;;;;;
recording_V2L4_p240204_tr196_type_pierna;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr197_speak_tenedor;/eh...t/;1640.000;784.000;0;0;1;hesitated, started speaking, did nothing in the end;1;
recording_V2L4_p240204_tr198_type_oreja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr199_speak_columna;columna;1013.294;322.706;;;;;;
recording_V2L4_p240204_tr19_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr1_type_pierna;[type];0;2980.000;;;;;;
recording_V2L4_p240204_tr200_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr201_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr202_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr203_speak_cadena;cadena;1045.575;314.425;;;;;;
recording_V2L4_p240204_tr204_type_escoba;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr205_type_columna;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr206_speak_muñeca;muñeca;958.663;327.782;;;;;;
recording_V2L4_p240204_tr207_speak_muñeca;muñeca;664.000;344.000;;;;;;
recording_V2L4_p240204_tr208_type_pierna;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr209_speak_traje;traje;936.315;330.265;;;;;;
recording_V2L4_p240204_tr20_speak_baño;baño;1117.588;322.412;;;;;;
recording_V2L4_p240204_tr210_speak_traje;traje;469.474;270.668;;;;;;
recording_V2L4_p240204_tr211_type_tenedor;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr212_speak_pulpo;pulpo;650.747;295.500;;;;;;
recording_V2L4_p240204_tr213_speak_cazador;cazador;588.667;434.559;;;;;;
recording_V2L4_p240204_tr214_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr215_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr216_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr217_speak_fresa;fresa;901.550;407.244;;;;;;
recording_V2L4_p240204_tr218_speak_puente;puente;1179.668;320.332;;;;;;
recording_V2L4_p240204_tr219_type_puente;[/puen/, /ts/, type];0;3000.000;0;;;spoke first, then typed;1;
recording_V2L4_p240204_tr21_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr220_speak_baño;baño;1104.000;301.639;;;;;;
recording_V2L4_p240204_tr221_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr222_type_espalda;[type];0;3000.000;;;;mic sound;;
recording_V2L4_p240204_tr223_speak_bombero;bombero;834.504;325.496;;;;;;
recording_V2L4_p240204_tr224_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr225_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr226_speak_vaca;vaca;808.000;208.000;;;;;;
recording_V2L4_p240204_tr227_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr228_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr229_speak_vaso;vaso;768.000;232.000;;;;;;
recording_V2L4_p240204_tr22_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr230_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr231_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr232_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr233_speak_muñeca;muñeca;808.430;327.570;;;;;;
recording_V2L4_p240204_tr234_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr235_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr236_type_pintor;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr237_speak_pintor;pintor;952.000;287.264;;;;;;
recording_V2L4_p240204_tr238_speak_traje;traje;896.000;345.748;;;;;;
recording_V2L4_p240204_tr239_speak_cerdo;cerdo;819.604;345.164;;;;;;
recording_V2L4_p240204_tr23_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr240_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr241_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr242_speak_caracol;caracol;1216.000;356.013;0;;;typed first, then spoke;1;
recording_V2L4_p240204_tr243_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr244_speak_fresa;fresa;1057.991;352.614;;;;;;
recording_V2L4_p240204_tr245_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr246_speak_cuerda;cuerda;921.415;302.585;;;;;;
recording_V2L4_p240204_tr247_speak_cuerda;cuerda;528.000;331.336;;;;;;
recording_V2L4_p240204_tr248_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr249_speak_falda;falda;1177.185;265.702;;;;;;
recording_V2L4_p240204_tr24_speak_cazador;cazador;1067.924;469.324;;;;;;
recording_V2L4_p240204_tr250_speak_falda;falda;611.016;265.702;;;;;;
recording_V2L4_p240204_tr251_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr252_speak_vaso;vaso;1080.000;238.727;;;;;;
recording_V2L4_p240204_tr253_speak_manzana;manzana;1008.000;304.000;;;;;;
recording_V2L4_p240204_tr254_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr255_speak_escoba;escoba;896.584;355.097;;;;;;
recording_V2L4_p240204_tr256_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr257_type_goma;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr258_speak_goma;goma;944.000;208.000;;;;tongue;;
recording_V2L4_p240204_tr259_speak_granja;granja;851.886;305.433;;;;;;
recording_V2L4_p240204_tr25_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr260_speak_aguja;aguja;1064.000;336.000;;;;tongue;;
recording_V2L4_p240204_tr261_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr262_type_cadena;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr263_type_iglesia;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr264_speak_iglesia;iglesia;1072.000;405.651;;;;;;
recording_V2L4_p240204_tr265_type_pintor;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr266_speak_conejo;conejo;1136.000;352.000;;;;;;
recording_V2L4_p240204_tr267_speak_conejo;conejo;696.000;344.000;;;;tongue;;
recording_V2L4_p240204_tr268_speak_cerdo;cerdo;630.882;327.782;;;;;;
recording_V2L4_p240204_tr269_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr26_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr270_speak_guante;guante;904.000;256.000;;;;;;
recording_V2L4_p240204_tr271_speak_guante;guante;712.000;249.147;;;;;;
recording_V2L4_p240204_tr272_speak_cartero;cartero;824.000;336.000;;;;;;
recording_V2L4_p240204_tr273_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr274_speak_cuerda;cuerda;968.000;240.000;;;;;;
recording_V2L4_p240204_tr275_type_tronco;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr276_type_oreja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr277_type_oreja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr278_speak_falda;falda;928.865;225.971;;;;;;
recording_V2L4_p240204_tr279_type_miel;[/miel ui/, type];0;3000.000;0;;;spoke first, then typed;1;
recording_V2L4_p240204_tr27_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr280_type_miel;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr281_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr282_speak_goma;goma;921.415;222.585;;;;;;
recording_V2L4_p240204_tr283_type_pierna;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr284_type_pierna;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr285_type_pulpo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr286_speak_pulpo;pulpo;913.966;254.034;;;;;;
recording_V2L4_p240204_tr287_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr288_speak_taza;taza;817.121;230.879;;;;;;
recording_V2L4_p240204_tr289_speak_taza;taza;576.000;208.000;;;;;;
recording_V2L4_p240204_tr28_speak_puente;puente;1147.386;382.412;;;;;;
recording_V2L4_p240204_tr290_speak_baño;baño;1432.000;296.000;0;;;typed first, then spoke, backspace after word;1;
recording_V2L4_p240204_tr291_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr292_speak_iglesia;iglesia;1143.661;432.076;;;;;;
recording_V2L4_p240204_tr293_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr294_speak_bombero;bombero;1048.000;306.733;;;;;;
recording_V2L4_p240204_tr295_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr296_speak_conejo;conejo;1023.226;296.774;;;;;;
recording_V2L4_p240204_tr297_speak_vaca;vaca;717.793;233.420;;;;;;
recording_V2L4_p240204_tr298_speak_vaca;vaca;548.936;258.252;;;;;;
recording_V2L4_p240204_tr299_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr29_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr2_speak_taza;taza;1065.441;302.950;;;;;;
recording_V2L4_p240204_tr300_speak_oreja;oreja;1776.000;362.181;;;;;;
recording_V2L4_p240204_tr301_speak_regalo;regalo;904.000;275.668;;;;;;
recording_V2L4_p240204_tr302_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr303_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr304_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr305_speak_espejo;espejo;1776.000;368.000;;;;seems like she´s going to say something different but doesn´t;?;
recording_V2L4_p240204_tr306_type_miel;[/miel (hm) ts puta mierda/, type];0;3000.000;0;;;spoke first, then typed;1;
recording_V2L4_p240204_tr307_type_espejo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr308_speak_cadena;cuerda: osea cadena;1966.841;281.159;1;0;;said a different word before the expected one;1;
recording_V2L4_p240204_tr309_speak_puente;puente;1624.000;290.694;;;;;;
recording_V2L4_p240204_tr30_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr310_speak_puente;puente;544.000;310.369;;;;;;
recording_V2L4_p240204_tr311_type_vaca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr312_speak_fresa;fresa;973.563;317.849;;;;;;
recording_V2L4_p240204_tr313_speak_fresa;fresa;462.024;307.916;;;;;;
recording_V2L4_p240204_tr314_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr315_speak_traje;traje;1107.655;293.017;;;;;;
recording_V2L4_p240204_tr316_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr317_speak_camisa;camisa;1048.000;296.000;;;;inhale before word;;
recording_V2L4_p240204_tr318_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr319_speak_muñeca;muñeca;1060.474;291.526;;;;;;
recording_V2L4_p240204_tr31_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr320_speak_pierna;pierna;1003.361;330.265;;;;;;
recording_V2L4_p240204_tr321_speak_pavo;pavo;1343.559;285.567;0;;;typed first, then spoke, backspace after word;1;
recording_V2L4_p240204_tr322_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr323_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr324_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr325_speak_taza;taza;966.113;312.883;;;;;;
recording_V2L4_p240204_tr326_type_bombero;[type];0;3000.000;;;;breath while typing;;
recording_V2L4_p240204_tr327_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr328_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr329_speak_regalo;regalo;819.604;300.396;;;;;;
recording_V2L4_p240204_tr32_speak_tenedor;tenedor;1396.947;429.593;;;;inhale before word;;
recording_V2L4_p240204_tr330_type_pulpo;[type];0;3000.000;;;;seemed like she would speak, didn't;;
recording_V2L4_p240204_tr331_type_espalda;[type];0;3000.000;;;;seemed like she would speak, didn't;;
recording_V2L4_p240204_tr332_speak_espalda;spalda;745.109;310.891;;;;;?;
recording_V2L4_p240204_tr333_speak_puente;puente;840.000;342.151;;;;;;
recording_V2L4_p240204_tr334_type_pintor;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr335_type_pintor;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr336_speak_fresa;fresa;881.684;278.316;;;;;;
recording_V2L4_p240204_tr337_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr338_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr339_speak_muñeca;muñeca;1152.000;256.000;;;;super fast;;
recording_V2L4_p240204_tr33_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr340_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr341_speak_mano;mano;512.000;184.000;;;;;;
recording_V2L4_p240204_tr342_speak_cuerda;cuerda;578.735;245.265;;;;;;
recording_V2L4_p240204_tr343_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr344_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr345_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr346_speak_granja;granja;913.966;245.836;;;;;;
recording_V2L4_p240204_tr347_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr348_speak_pavo;pavo;1096.000;224.000;;;;;;
recording_V2L4_p240204_tr349_speak_manzana;manzana;776.000;304.000;;;;;;
recording_V2L4_p240204_tr34_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr350_speak_manzana;manzana;494.306;305.694;;;;;;
recording_V2L4_p240204_tr351_type_cazador;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr352_speak_cerdo;cerdo;921.415;318.585;;;;;;
recording_V2L4_p240204_tr353_speak_cerdo;cerdo;789.806;312.883;;;;;;
recording_V2L4_p240204_tr354_type_escoba;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr355_speak_espalda;espalda;819.604;276.396;;;;;;
recording_V2L4_p240204_tr356_speak_falda;falda;871.752;208.248;;;;;;
recording_V2L4_p240204_tr357_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr358_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr359_speak_guante;guante;616.000;224.000;;;;;;
recording_V2L4_p240204_tr35_speak_manzana;manzana;984.000;446.471;;;;;;
recording_V2L4_p240204_tr360_speak_tronco;tronco;1120.000;240.000;;;;;;
recording_V2L4_p240204_tr361_speak_miel;miel;587.386;201.139;;;;;;
recording_V2L4_p240204_tr362_type_miel;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr363_type_pintor;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr364_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr365_speak_cartero;cartero;480.000;409.134;;;;;;
recording_V2L4_p240204_tr366_speak_caracol;caracol;851.886;312.883;;;;;;
recording_V2L4_p240204_tr367_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr368_speak_aguja;aguja;889.134;342.681;;;;;;
recording_V2L4_p240204_tr369_speak_aguja;aguja;556.386;347.614;;;;;;
recording_V2L4_p240204_tr36_speak_traje;traje;1088.000;352.403;;;;;;
recording_V2L4_p240204_tr370_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr371_speak_manzana;manzana;840.000;288.000;;;;;;
recording_V2L4_p240204_tr372_speak_oreja;oreja;712.000;264.000;;;;;;
recording_V2L4_p240204_tr373_speak_oreja;oreja;544.000;283.054;;;;;;
recording_V2L4_p240204_tr374_type_tenedor;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr375_speak_goma;goma;904.000;288.000;;;;;;
recording_V2L4_p240204_tr376_type_goma;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr377_speak_mano;mano;848.000;184.000;;;;;;
recording_V2L4_p240204_tr378_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr379_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr37_speak_caracol;caracol;998.395;382.412;;;;;;
recording_V2L4_p240204_tr380_speak_cerdo;cerdo;983.495;325.299;;;;;;
recording_V2L4_p240204_tr381_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr382_type_iglesia;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr383_type_iglesia;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr384_speak_guante;guante;1096.000;277.357;;;;;;
recording_V2L4_p240204_tr385_type_vaca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr386_type_vaca;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr387_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr388_speak_baño;baño;1056.000;290.042;;;;;;
recording_V2L4_p240204_tr389_speak_cartero;cartero;812.155;355.845;;;;;;
recording_V2L4_p240204_tr38_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr390_type_miel;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr391_speak_pierna;pierna;943.764;285.567;;;;;;
recording_V2L4_p240204_tr392_speak_pierna;pierna;635.848;288.051;;;;;;
recording_V2L4_p240204_tr393_speak_taza;taza;856.000;288.000;;;;;;
recording_V2L4_p240204_tr394_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr395_speak_aguja;aguja;856.852;375.148;;;;;;
recording_V2L4_p240204_tr396_type_oreja;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr397_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr398_speak_camisa;camisa;1584.000;328.000;;;;;;
recording_V2L4_p240204_tr399_speak_regalo;regalo;1112.000;266.323;;;;;;
recording_V2L4_p240204_tr39_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p240204_tr3_speak_pavo;pavo;1048.000;264.000;;;;;;
