image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l1.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l1.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
REPSWITCH1/PICTURE_498.png;taza;speak;gold;filler;2;F;1;1;1;1;Stim4_Set4;0;None;19;18;19;0;18;18;18;;;;;;;;;;;;;;;;;;;;;;;108.9684991;110.0658718;110.0658718;110.0658718;110.0658718;110.0658718;110.0658718;110.0658718;110.0658718;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h56.34.462.wav;113.0870694;113.5871621;None;113.0870694;113.0870694;113.0870694;113.0870694;113.0870694;113.0870694;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_48.png;bombero;type;darkblue;filler;1;F;1;1;1;1;Stim7_Set4;0;None;20;19;20;0;19;19;19;;;;;;;;;;;;;;;;;;;;;;;113.5871621;114.7262044;114.7262044;114.7262044;114.7262044;114.7262044;114.7262044;114.7262044;114.7262044;['b', 'o', 'm', 'b', 'e', 'r', 'o'];0;[1.0675634000217542, 1.206191500008572, 1.4109263000136707, 1.5823957000102382, 1.68733010001597, 2.1918421000009403, 2.341199900023639];bombero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h56.39.123.wav;117.7543587;118.2544203;None;117.7543587;117.7543587;117.7543587;117.7543587;117.7543587;117.7543587;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;nontarget;1;NT;1;1;1;1;Stim7_Set1;1;repeat;21;20;21;0;20;20;20;;;;;;;;;;;;;;;;;;;;;;;118.2544203;119.3309711;119.3309711;119.3309711;119.3309711;119.3309711;119.3309711;119.3309711;119.3309711;['v', 'a', 's', 'o'];0;[1.0627853999903891, 1.164423899987014, 1.375958399992669, 1.599290199985262];vaso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h56.43.728.wav;122.3591572;122.8592042;None;122.3591572;122.3591572;122.3591572;122.3591572;122.3591572;122.3591572;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;repeat;1;T;1;1;1;1;Stim7_Set1;0;None;22;21;22;0;21;21;21;;;;;;;;;;;;;;;;;;;;;;;122.8592042;123.942671;123.942671;123.942671;123.942671;123.942671;123.942671;123.942671;123.942671;['v', 'a', 's', 'o'];0;[1.0650230000028387, 1.1603085999959148, 1.349694999982603, 1.5181274999922607];vaso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h56.48.339.wav;126.9708637;;None;126.9708637;126.9708637;126.9708637;126.9708637;126.9708637;126.9708637;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;filler;2;F;1;1;1;1;Stim6_Set4;1;switch;23;22;23;0;22;22;22;;;;;;;;;;;;;;;;;;;;;;;127.4709168;128.57521;128.57521;128.57521;128.57521;128.57521;128.57521;128.57521;128.57521;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h56.52.973.wav;131.6033946;132.1035074;None;131.6033946;131.6033946;131.6033946;131.6033946;131.6033946;131.6033946;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;1;1;1;Stim8_Set4;1;switch;24;23;24;0;23;23;23;;;;;;;;;;;;;;;;;;;;;;;132.1035074;133.2008068;133.2008068;133.2008068;133.2008068;133.2008068;133.2008068;133.2008068;133.2008068;['p', 'u', 'l', 'p', 'o'];0;[1.5634233000164386, 1.8593495000095572, 2.1178367000247817, 2.6420494000194594, 2.7958161999995355];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h56.57.597.wav;136.2290219;;None;136.2290219;136.2290219;136.2290219;136.2290219;136.2290219;136.2290219;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;nontarget;1;NT;1;1;1;1;Stim8_Set1;1;repeat;25;24;25;0;24;24;24;;;;;;;;;;;;;;;;;;;;;;;136.7291606;137.8056154;137.8056154;137.8056154;137.8056154;137.8056154;137.8056154;137.8056154;137.8056154;['e', 's', 'p', 'a', 'l', 'd', 'a'];0;[0.9870307999954093, 1.1877146000042558, 1.3432091000140645, 1.4837020999984816, 1.6167405000014696, 2.082681200001389, 2.188310099998489];espalda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h57.02.204.wav;140.8337961;141.3338573;None;140.8337961;140.8337961;140.8337961;140.8337961;140.8337961;140.8337961;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;switch;2;T;1;1;1;1;Stim8_Set1;0;None;26;25;26;0;25;25;25;;;;;;;;;;;;;;;;;;;;;;;141.3338573;142.4798906;142.4798906;142.4798906;142.4798906;142.4798906;142.4798906;142.4798906;142.4798906;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h57.06.876.wav;145.5010756;146.0011917;None;145.5010756;145.5010756;145.5010756;145.5010756;145.5010756;145.5010756;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_178.png;puente;speak;gold;filler;2;F;2;1;1;1;Stim1_Set1;0;None;27;26;27;0;26;26;26;;;;;;;;;;;;;;;;;;;;;;;146.0011917;147.1819241;147.1819241;147.1819241;147.1819241;147.1819241;147.1819241;147.1819241;147.1819241;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h57.11.578.wav;150.2030964;150.7031327;None;150.2030964;150.2030964;150.2030964;150.2030964;150.2030964;150.2030964;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
REPSWITCH1/PICTURE_175.png;pintor;type;darkblue;nontarget;1;NT;2;1;1;1;Stim1_Set2;1;switch;28;27;28;0;27;27;27;;;;;;;;;;;;;;;;;;;;;;;150.7031327;151.800504;151.800504;151.800504;151.800504;151.800504;151.800504;151.800504;151.800504;['p', 'i', 'n', 't', 'o', 'r'];0;[1.165097400022205, 1.3845587000250816, 1.565263300028164, 1.7276738000218756, 1.8747473000257742, 1.9924247000017203];pintor;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_version1_list1_2023-11-10_13h54.48.695_micRespv1l1_recorded\recording_micRespv1l1_2023-11-10_13h57.16.197.wav;154.828682;155.3287403;None;154.828682;154.828682;154.828682;154.828682;154.828682;154.828682;;;;;;10101;1;2023-11-10_13h54.48.695;REPSWITCH1_version1_list1;2022.2.4;143.9951157;
