image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l2.started;keyResp.keys;keyResp.corr;subjResponse;micRespv1l2.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;8.8743264;11.3670666;11.3670666;11.3670666;11.3670666;space;2.2884113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;13.6729389;space;1.471643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_646.png;tronco;speak;gold;filler;2;F;1;3;2;1;Extra4;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;15.2356068;16.3400717;16.3400717;16.3400717;16.3400717;16.3400717;16.3400717;16.3400717;16.3400717;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.03.302.wav;19.3612493;19.8612509;None;;;;;;;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_340.png;espejo;type;darkblue;filler;1;F;1;3;2;1;Extra1;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;19.8612509;20.9169496;20.9169496;20.9169496;20.9169496;20.9169496;20.9169496;20.9169496;20.9169496;['e', 's', 'p', 'e', 'j', 'o'];0;espejo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.07.884.wav;23.9381334;24.438305;None;23.9381334;23.9381334;23.9381334;23.9381334;23.9381334;23.9381334;[1.1569344997406006, 1.3247871999628842, 1.4623091998510063, 1.5573904998600483, 2.2702336995862424, 2.3646637997590005];;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;filler;2;F;1;3;2;1;Stim6_Set4;0;None;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;24.438305;25.5356061;25.5356061;25.5356061;25.5356061;25.5356061;25.5356061;25.5356061;25.5356061;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.12.503.wav;28.5568003;29.0568996;None;28.5568003;28.5568003;28.5568003;28.5568003;28.5568003;28.5568003;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;nontarget;2;NT;1;3;2;1;Stim7_Set1;1;repeat;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;29.0568996;30.1473035;30.1473035;30.1473035;30.1473035;30.1473035;30.1473035;30.1473035;30.1473035;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.17.114.wav;33.1685113;33.6686417;None;33.1685113;33.1685113;33.1685113;33.1685113;33.1685113;33.1685113;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;repeat;2;T;1;3;2;1;Stim7_Set1;0;None;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;33.6686417;34.7520782;34.7520782;34.7520782;34.7520782;34.7520782;34.7520782;34.7520782;34.7520782;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.21.719.wav;37.7733265;38.2733859;None;37.7733265;37.7733265;37.7733265;37.7733265;37.7733265;37.7733265;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_498.png;taza;type;darkblue;filler;1;F;1;3;2;1;Stim4_Set4;0;None;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;38.2733859;39.301285;39.301285;39.301285;39.301285;39.301285;39.301285;39.301285;39.301285;['t', 'a', 'z', 'a'];0;taza;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.26.268.wav;42.3225062;42.8225959;None;42.3225062;42.3225062;42.3225062;42.3225062;42.3225062;42.3225062;[1.2021574000827968, 1.281884899828583, 1.4924770998768508, 1.6474301000125706];;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;nontarget;2;NT;1;3;2;1;Stim6_Set1;1;switch;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;42.8225959;43.9130806;43.9130806;43.9130806;43.9130806;43.9130806;43.9130806;43.9130806;43.9130806;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.30.880.wav;46.9342422;47.4342898;None;46.9342422;46.9342422;46.9342422;46.9342422;46.9342422;46.9342422;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;repeat;2;T;1;3;2;1;Stim6_Set1;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;47.4342898;48.5386951;48.5386951;48.5386951;48.5386951;48.5386951;48.5386951;48.5386951;48.5386951;None;0;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/350102_REPSWITCH1_version1_list2_2023-12-12_15h10.50.951_micRespv1l2_recorded\recording_micRespv1l2_2023-12-12_15h11.35.505.wav;51.5598373;52.0599175;None;51.5598373;51.5598373;51.5598373;51.5598373;51.5598373;51.5598373;;;;;;;350102;1;2023-12-12_15h10.50.951;REPSWITCH1_version1_list2;2022.2.4;143.8615018;
