Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L1_p410101_tr100_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr101_speak_iglesia;iglesia;794.105;611.517;;;;;;
recording_V1L1_p410101_tr102_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr103_type_columna;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr104_speak_muñeca;muñeca;848.000;536.000;;;;;;
recording_V1L1_p410101_tr105_speak_muñeca;muñeca;720.000;528.000;;;;;;
recording_V1L1_p410101_tr106_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr107_speak_traje;traje;936.000;414.030;;;;;;
recording_V1L1_p410101_tr108_speak_traje;traje;613.106;418.894;;;;;;
recording_V1L1_p410101_tr109_type_tenedor;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr10_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr110_speak_pulpo;pulpo;843.233;396.767;;;;;;
recording_V1L1_p410101_tr111_speak_cazador;cazador;888.000;560.286;;;;;;
recording_V1L1_p410101_tr112_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr113_type_taza;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr114_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr115_speak_fresa;fresa;547.867;493.868;;;;;;
recording_V1L1_p410101_tr116_speak_puente;puente;975.103;384.897;;;;;;
recording_V1L1_p410101_tr117_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr118_speak_baño;baño;569.417;426.372;;;;;;
recording_V1L1_p410101_tr119_type_espalda;[type];0;3000.000;;;;exhale end of audio;;
recording_V1L1_p410101_tr11_speak_camisa;camisa;1160.000;480.000;;;;;;
recording_V1L1_p410101_tr120_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr121_speak_bombero;bombero;712.000;504.000;;;;;;
recording_V1L1_p410101_tr122_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr123_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr124_speak_vaca;vaca;765.662;402.338;;;;tongue;;
recording_V1L1_p410101_tr125_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr126_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr127_speak_vaso;vaso;584.000;408.000;;;;;;
recording_V1L1_p410101_tr128_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr129_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr12_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr130_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p410101_tr131_speak_muñeca;muñeca;662.234;481.766;;;;;;
recording_V1L1_p410101_tr132_type_mano;[type];0;3000.000;;;;;;
