image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv2l1.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv2l1.clip;textBlankLoop.started;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textBlankLoop.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
REPSWITCH1/PICTURE_719.png;baño;type;gold;nontarget;1;NT;4;1;1;2;Stim2_Set4;0;None;81;80;81;0;80;80;80;;;;;;;;;;;;;;;;;;;;;;;451.40531870000996;452.47491530003026;452.47491530003026;452.47491530003026;452.47491530003026;452.47491530003026;452.47491530003026;452.47491530003026;452.47491530003026;['b', 'a', 'ñ', 'o'];0;[0.8741457001306117, 0.9395353000145406, 1.3537701999302953, 1.5783715001307428];baño;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h47.45.979.wav;455.49583730008453;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_719.png;baño;speak;darkblue;switch;2;T;4;1;1;2;Stim2_Set4;0;None;82;81;82;0;81;81;81;;;;;;;;;;;;;;;;;;;;;;;455.9963291999884;457.0588628000114;457.0588628000114;457.0588628000114;457.0588628000114;457.0588628000114;457.0588628000114;457.0588628000114;457.0588628000114;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h47.50.574.wav;460.09392480016686;None;460.09392480016686;460.09392480016686;460.09392480016686;460.09392480016686;460.09392480016686;460.09392480016686;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_242.png;cartero;speak;darkblue;filler;2;F;4;1;1;2;Stim3_Set3;1;repeat;83;82;83;0;82;82;82;;;;;;;;;;;;;;;;;;;;;;;460.59414140018634;461.6288397000171;461.6288397000171;461.6288397000171;461.6288397000171;461.6288397000171;461.6288397000171;461.6288397000171;461.6288397000171;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h47.55.132.wav;464.6500161001459;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_610.png;miel;type;gold;filler;1;F;4;1;1;2;Stim2_Set3;0;None;84;83;84;0;83;83;83;;;;;;;;;;;;;;;;;;;;;;;465.1501240001526;466.29612509999424;466.29612509999424;466.29612509999424;466.29612509999424;466.29612509999424;466.29612509999424;466.29612509999424;466.29612509999424;['m', 'i', 'e', 'l'];0;[1.0371596000622958, 1.117161300033331, 1.3411570000462234, 1.4691552000585943];miel;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h47.59.800.wav;469.31739010009915;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_8.png;pierna;speak;darkblue;nontarget;2;NT;4;1;1;2;Stim3_Set4;1;switch;85;84;85;0;84;84;84;;;;;;;;;;;;;;;;;;;;;;;469.81745630013756;470.8661158999894;470.8661158999894;470.8661158999894;470.8661158999894;470.8661158999894;470.8661158999894;470.8661158999894;470.8661158999894;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.04.370.wav;473.8872489000205;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_8.png;pierna;speak;darkblue;repeat;2;T;4;1;1;2;Stim3_Set4;0;None;86;85;86;0;85;85;85;;;;;;;;;;;;;;;;;;;;;;;474.3874768000096;475.45010500005446;475.45010500005446;475.45010500005446;475.45010500005446;475.45010500005446;475.45010500005446;475.45010500005446;475.45010500005446;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.08.955.wav;478.4713497001212;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_498.png;taza;speak;darkblue;nontarget;2;NT;4;1;1;2;Stim4_Set4;1;repeat;87;86;87;0;86;86;86;;;;;;;;;;;;;;;;;;;;;;;478.9713312999811;479.98552260012366;479.98552260012366;479.98552260012366;479.98552260012366;479.98552260012366;479.98552260012366;479.98552260012366;479.98552260012366;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.13.490.wav;483.00664420006797;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_498.png;taza;type;gold;switch;1;T;4;1;1;2;Stim4_Set4;0;None;88;87;88;0;87;87;87;;;;;;;;;;;;;;;;;;;;;;;483.50685740006156;484.61799000017345;484.61799000017345;484.61799000017345;484.61799000017345;484.61799000017345;484.61799000017345;484.61799000017345;484.61799000017345;['t', 'a', 'z', 'a'];0;[0.8909797000233084, 0.9549197999294847, 1.1309460999909788, 1.2269359999336302];taza;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.18.132.wav;487.65311440010555;None;487.65311440010555;487.65311440010555;487.65311440010555;487.65311440010555;487.65311440010555;487.65311440010555;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_235.png;aguja;speak;darkblue;filler;2;F;4;1;1;2;Stim4_Set3;0;None;89;88;89;0;88;88;88;;;;;;;;;;;;;;;;;;;;;;;488.1531239000615;489.21573700010777;489.21573700010777;489.21573700010777;489.21573700010777;489.21573700010777;489.21573700010777;489.21573700010777;489.21573700010777;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.22.720.wav;492.237022300018;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_35.png;oreja;type;gold;filler;1;F;4;1;1;2;Stim5_Set3;0;None;90;89;90;0;89;89;89;;;;;;;;;;;;;;;;;;;;;;;492.73722160002217;493.89701800001785;493.89701800001785;493.89701800001785;493.89701800001785;493.89701800001785;493.89701800001785;493.89701800001785;493.89701800001785;['o', 'r', 'e', 'j', 'a'];0;[0.8756075999699533, 1.1156011000275612, 1.4362470000050962, 1.6922746999189258, 1.820274599827826];oreja;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.27.411.wav;496.93189250002615;None;496.93189250002615;496.93189250002615;496.93189250002615;496.93189250002615;496.93189250002615;496.93189250002615;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_687.png;camisa;type;gold;nontarget;1;NT;4;1;1;2;Stim5_Set4;1;repeat;91;90;91;0;90;90;90;;;;;;;;;;;;;;;;;;;;;;;497.43187179998495;498.5086513001006;498.5086513001006;498.5086513001006;498.5086513001006;498.5086513001006;498.5086513001006;498.5086513001006;498.5086513001006;['c', 'a', 'm', 'i', 's', 'a'];0;[0.8406223000492901, 0.9366486000362784, 1.4165956999640912, 1.4806041000410914, 1.6564422000665218, 1.8321767998859286];camisa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.32.013.wav;501.52985120005906;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_687.png;camisa;speak;darkblue;switch;2;T;4;1;1;2;Stim5_Set4;0;None;92;91;92;0;91;91;91;;;;;;;;;;;;;;;;;;;;;;;502.0298081000801;503.08570840000175;503.08570840000175;503.08570840000175;503.08570840000175;503.08570840000175;503.08570840000175;503.08570840000175;503.08570840000175;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.36.600.wav;506.1145729999989;None;506.1145729999989;506.1145729999989;506.1145729999989;506.1145729999989;506.1145729999989;506.1145729999989;506.61369820008986;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_338.png;regalo;speak;darkblue;nontarget;2;NT;4;1;1;2;Stim6_Set4;0;None;93;92;93;0;92;92;92;;;;;;;;;;;;;;;;;;;;;;;506.61369820008986;507.6904764000792;507.6904764000792;507.6904764000792;507.6904764000792;507.6904764000792;507.6904764000792;507.6904764000792;507.6904764000792;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.41.205.wav;510.7178365001455;None;510.7178365001455;510.7178365001455;510.7178365001455;510.7178365001455;510.7178365001455;510.7178365001455;511.2177707001101;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_338.png;regalo;speak;darkblue;repeat;2;T;4;1;1;2;Stim6_Set4;0;None;94;93;94;0;93;93;93;;;;;;;;;;;;;;;;;;;;;;;511.2177707001101;512.3786820000969;512.3786820000969;512.3786820000969;512.3786820000969;512.3786820000969;512.3786820000969;512.3786820000969;512.3786820000969;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.45.893.wav;515.4057763000019;None;515.4057763000019;515.4057763000019;515.4057763000019;515.4057763000019;515.4057763000019;515.4057763000019;515.9065050999634;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_663.png;columna;type;gold;filler;1;F;4;1;1;2;Extra6;0;None;95;94;95;0;94;94;94;;;;;;;;;;;;;;;;;;;;;;;515.9065050999634;517.0319590000436;517.0319590000436;517.0319590000436;517.0319590000436;517.0319590000436;517.0319590000436;517.0319590000436;517.0319590000436;['c', 'o', 'l', 'u', 'm', 'n', 'a'];0;[0.9732820999342948, 1.4044725999701768, 1.5814094999805093, 1.7574092999566346, 2.0294182000216097, 2.1567321999464184, 2.252721400000155];columna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.50.536.wav;520.053108900087;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_271.png;conejo;speak;darkblue;filler;2;F;4;1;1;2;Stim7_Set3;0;None;96;95;96;0;95;95;95;;;;;;;;;;;;;;;;;;;;;;;520.5532368000131;521.7757711999584;521.7757711999584;521.7757711999584;521.7757711999584;521.7757711999584;521.7757711999584;521.7757711999584;521.7757711999584;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.55.290.wav;524.8030279001687;None;524.8030279001687;524.8030279001687;524.8030279001687;524.8030279001687;524.8030279001687;524.8030279001687;525.3030489999801;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_48.png;bombero;speak;darkblue;nontarget;2;NT;4;1;1;2;Stim7_Set4;0;None;97;96;97;0;96;96;96;;;;;;;;;;;;;;;;;;;;;;;525.3030489999801;526.3517336000223;526.3517336000223;526.3517336000223;526.3517336000223;526.3517336000223;526.3517336000223;526.3517336000223;526.3517336000223;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h48.59.863.wav;529.380715199979;None;529.380715199979;529.380715199979;529.380715199979;529.380715199979;529.380715199979;529.380715199979;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_48.png;bombero;type;gold;switch;1;T;4;1;1;2;Stim7_Set4;0;None;98;97;98;0;97;97;97;;;;;;;;;;;;;;;;;;;;;;;529.8810503000859;530.9158509001136;530.9158509001136;530.9158509001136;530.9158509001136;530.9158509001136;530.9158509001136;530.9158509001136;530.9158509001136;['b', 'o', 'm', 'b', 'e', 'r', 'o'];0;[1.6005765001755208, 1.7125783001538366, 1.888614800060168, 2.1286232001148164, 2.2095985000487417, 2.3686284001450986, 2.417937000049278];bombero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.04.420.wav;533.9367204001173;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_728.png;pulpo;type;gold;nontarget;1;NT;4;1;1;2;Stim8_Set4;0;None;99;98;99;0;98;98;98;;;;;;;;;;;;;;;;;;;;;;;534.4368150001392;535.4928868999705;535.4928868999705;535.4928868999705;535.4928868999705;535.4928868999705;535.4928868999705;535.4928868999705;535.4928868999705;['p', 'u', 'l', 'p', 'o'];0;[0.8957599999848753, 1.151776400161907, 1.439568200148642, 1.5997845001984388, 1.7757794000208378];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.08.996.wav;538.5138495999854;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_728.png;pulpo;type;gold;repeat;1;T;4;1;1;2;Stim8_Set4;0;None;100;99;100;0;99;99;99;;;;;;;;;;;;;;;;;;;;;;;539.0140972000081;540.152997400146;540.152997400146;540.152997400146;540.152997400146;540.152997400146;540.152997400146;540.152997400146;540.152997400146;['p', 'u', 'l', 'p', 'o'];0;[0.8114960000384599, 1.147465500049293, 1.4043066001031548, 1.5162999001331627, 1.6923134999815375];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.13.657.wav;543.1741820001043;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_320.png;iglesia;speak;darkblue;filler;1;F;4;1;1;2;Stim8_Set3;0;None;101;100;101;0;100;100;100;;;;;;;;;;;;;;;;;;;;;;;543.6740161001217;544.7508054000791;544.7508054000791;544.7508054000791;544.7508054000791;544.7508054000791;544.7508054000791;544.7508054000791;544.7508054000791;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.18.265.wav;547.7859657001682;None;547.7859657001682;547.7859657001682;547.7859657001682;547.7859657001682;547.7859657001682;547.7859657001682;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_464.png;goma;type;gold;filler;1;F;4;1;1;2;Stim6_Set3;0;None;102;101;102;0;101;101;101;;;;;;;;;;;;;;;;;;;;;;;548.2860264000483;549.3904602001421;549.3904602001421;549.3904602001421;549.3904602001421;549.3904602001421;549.3904602001421;549.3904602001421;549.3904602001421;['g', 'o', 'm', 'a'];0;[0.8067596999462694, 1.1426846000831574, 1.3500588999595493, 1.4940655000973493];goma;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.22.894.wav;552.4115131001454;space;;;;;;;;552.91160150012;552.91160150012;2.901385699864477;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_663.png;columna;type;gold;filler;1;F;1;2;1;2;Extra6;0;None;103;102;1;0;102;102;102;;;;;;;;;;;;;;;;;;;;;;;555.8216348001733;556.9681039000861;556.9681039000861;556.9681039000861;556.9681039000861;556.9681039000861;556.9681039000861;556.9681039000861;556.9681039000861;['c', 'o', 'l', 'u', 'm', 'n', 'a'];0;[0.8613414000719786, 1.261335900053382, 1.420415700180456, 1.596402200171724, 1.757585900137201, 1.8685725000686944, 1.9805327001959085];columna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.30.482.wav;559.9951200000942;None;559.9951200000942;559.9951200000942;559.9951200000942;559.9951200000942;559.9951200000942;559.9951200000942;560.4959685001522;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_128.png;muñeca;speak;darkblue;nontarget;2;NT;1;2;1;2;Stim4_Set1;1;switch;104;103;2;0;103;103;103;;;;;;;;;;;;;;;;;;;;;;;560.4959685001522;561.6141868999694;561.6141868999694;561.6141868999694;561.6141868999694;561.6141868999694;561.6141868999694;561.6141868999694;561.6141868999694;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.35.119.wav;564.6351968001109;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_128.png;muñeca;speak;darkblue;repeat;2;T;1;2;1;2;Stim4_Set1;0;None;105;104;3;0;104;104;104;;;;;;;;;;;;;;;;;;;;;;;565.1352609000169;566.2813921000343;566.2813921000343;566.2813921000343;566.2813921000343;566.2813921000343;566.2813921000343;566.2813921000343;566.2813921000343;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.39.785.wav;569.3024720000103;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_8.png;pierna;type;gold;filler;1;F;1;2;1;2;Stim3_Set4;0;None;106;105;4;0;105;105;105;;;;;;;;;;;;;;;;;;;;;;;569.8026650000829;570.9139289001469;570.9139289001469;570.9139289001469;570.9139289001469;570.9139289001469;570.9139289001469;570.9139289001469;570.9139289001469;['p', 'i', 'e', 'r', 'n', 'a'];0;[0.9312098999507725, 1.1550382999703288, 1.7946510000620037, 1.97068090015091, 2.1146442000754178, 2.258636200102046];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.44.419.wav;573.9350281001534;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_135.png;traje;speak;darkblue;nontarget;2;NT;1;2;1;2;Stim3_Set1;1;switch;107;106;5;0;106;106;106;;;;;;;;;;;;;;;;;;;;;;;574.4352692000102;575.6715284001548;575.6715284001548;575.6715284001548;575.6715284001548;575.6715284001548;575.6715284001548;575.6715284001548;575.6715284001548;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.49.176.wav;578.6928360001184;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_135.png;traje;speak;darkblue;repeat;2;T;1;2;1;2;Stim3_Set1;0;None;108;107;6;0;107;107;107;;;;;;;;;;;;;;;;;;;;;;;579.1928602000698;580.3110334000085;580.3110334000085;580.3110334000085;580.3110334000085;580.3110334000085;580.3110334000085;580.3110334000085;580.3110334000085;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.53.816.wav;583.3323721999768;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_673.png;tenedor;type;gold;filler;1;F;1;2;1;2;Extra5;0;None;109;108;7;0;108;108;108;;;;;;;;;;;;;;;;;;;;;;;583.8320253000129;584.8603111000266;584.8603111000266;584.8603111000266;584.8603111000266;584.8603111000266;584.8603111000266;584.8603111000266;584.8603111000266;['t', 'e', 'n', 'e', 'd', 'r', 'backspace', 'o', 'r'];0;[0.8409086000174284, 0.9362087999470532, 1.064207199960947, 1.1122400998137891, 1.3522457999642938, 1.7042208998464048, 2.1842545999679714, 2.5202364998403937, 2.6487072999589145];tenedor;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h49.58.364.wav;587.8814439000562;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_728.png;pulpo;speak;darkblue;filler;2;F;1;2;1;2;Stim8_Set4;0;None;110;109;8;0;109;109;109;;;;;;;;;;;;;;;;;;;;;;;588.3816607999615;589.4926515000407;589.4926515000407;589.4926515000407;589.4926515000407;589.4926515000407;589.4926515000407;589.4926515000407;589.4926515000407;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h50.02.997.wav;592.5138073000126;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_16.png;cazador;speak;darkblue;nontarget;2;NT;1;2;1;2;Stim6_Set1;1;repeat;111;110;9;0;110;110;110;;;;;;;;;;;;;;;;;;;;;;;593.01409219997;594.1322502000257;594.1322502000257;594.1322502000257;594.1322502000257;594.1322502000257;594.1322502000257;594.1322502000257;594.1322502000257;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h50.07.646.wav;597.1672188001685;None;597.1672188001685;597.1672188001685;597.1672188001685;597.1672188001685;597.1672188001685;597.1672188001685;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_16.png;cazador;type;gold;switch;1;T;1;2;1;2;Stim6_Set1;0;None;112;111;10;0;111;111;111;;;;;;;;;;;;;;;;;;;;;;;597.6676311001647;598.7370780000929;598.7370780000929;598.7370780000929;598.7370780000929;598.7370780000929;598.7370780000929;598.7370780000929;598.7370780000929;['c', 'a', 'z', 'a', 'd', 'o', 'r'];0;[0.9157682000659406, 1.044082900043577, 1.2193402000702918, 1.348159900167957, 1.604170700069517, 1.7321552999783307, 1.8761630000080913];cazador;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h50.12.252.wav;601.7718721001875;None;601.7718721001875;601.7718721001875;601.7718721001875;601.7718721001875;601.7718721001875;601.7718721001875;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
