Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L4_p390104_tr100_type_aguja;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr101_type_baño;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr102_type_baño;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr103_speak_tronco;tronco;952.000;400.000;;;;;;
recording_V1L4_p390104_tr104_type_espejo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr105_speak_regalo;regalo;936.000;432.000;;;;;;
recording_V1L4_p390104_tr106_speak_vaso;vaso;832.000;368.000;;;;;;
recording_V1L4_p390104_tr107_speak_vaso;vaso;608.000;400.000;;;;;;
recording_V1L4_p390104_tr108_type_taza;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr109_speak_cazador;cazador;696.000;504.000;;;;;;
recording_V1L4_p390104_tr10_type_vaso;;0;3000.000;;;;;;
recording_V1L4_p390104_tr110_speak_cazador;cazador;640.000;528.000;;;;;;
recording_V1L4_p390104_tr111_type_baño;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr112_speak_espalda;espalda;696.000;520.000;;;;;;
recording_V1L4_p390104_tr113_type_espalda;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr114_type_camisa;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr115_type_puente;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr116_speak_puente;puente;680.000;384.000;;;;;;
recording_V1L4_p390104_tr117_speak_muñeca;muñeca;680.000;480.000;;;;;;
recording_V1L4_p390104_tr118_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr119_speak_vaca;vaca;768.000;344.000;;;;;;
recording_V1L4_p390104_tr11_type_regalo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr120_speak_pulpo;pulpo;704.000;376.000;;;;;;
recording_V1L4_p390104_tr121_type_fresa;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr122_type_fresa;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr123_speak_pierna;pierna;720.000;415.115;;;;;;
recording_V1L4_p390104_tr124_speak_bombero;bombero;776.000;480.000;;;;;;
recording_V1L4_p390104_tr125_type_traje;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr126_type_traje;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr128_speak_pavo;pavo;712.351;287.649;;;;;;
recording_V1L4_p390104_tr129_speak_vaso;vaso;888.000;384.000;;;;;;
recording_V1L4_p390104_tr12_type_traje;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr130_type_traje;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr131_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr132_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr133_speak_cazador;cazador;864.000;555.474;;;;;;
recording_V1L4_p390104_tr134_type_manzana;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr135_type_manzana;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr136_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr137_speak_cuerda;cuerda;838.174;377.467;;;;;;
recording_V1L4_p390104_tr138_speak_espalda;espalda;704.000;528.000;;;;;;
recording_V1L4_p390104_tr139_speak_granja;granja;728.000;496.000;;;;;;
recording_V1L4_p390104_tr13_speak_traje;traje;883.470;364.530;;;;;;
recording_V1L4_p390104_tr140_type_granja;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr141_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr142_type_falda;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr143_speak_falda;falda;777.779;460.510;;;;tongue;;
recording_V1L4_p390104_tr144_speak_caracol;caracol;744.000;480.000;;;;;;
recording_V1L4_p390104_tr145_speak_caracol;caracol;696.000;504.000;;;;;;
recording_V1L4_p390104_tr146_type_fresa;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr147_speak_pintor;pintor;640.000;440.000;;;;;;
recording_V1L4_p390104_tr148_speak_pintor;pintor;592.000;467.621;;;;;;
recording_V1L4_p390104_tr149_type_puente;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr14_speak_fresa;fresa;674.605;457.994;;;;;;
recording_V1L4_p390104_tr150_speak_pavo;pavo;880.000;272.000;;;;;;
recording_V1L4_p390104_tr151_speak_mano;mano;752.000;328.000;;;;;;
recording_V1L4_p390104_tr152_type_mano;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr153_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr154_type_aguja;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr155_speak_aguja;aguja;724.934;483.066;;;;tongue;;
recording_V1L4_p390104_tr156_speak_manzana;manzana;992.000;520.000;;;;;;
recording_V1L4_p390104_tr157_speak_conejo;conejo;632.000;456.000;;;;;;
recording_V1L4_p390104_tr158_type_conejo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr159_type_miel;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr15_type_fresa;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr160_speak_miel;miel;640.000;318.963;;;;;;
recording_V1L4_p390104_tr161_type_falda;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr162_speak_goma;goma;664.000;372.973;;;;;;
recording_V1L4_p390104_tr163_speak_goma;goma;784.000;360.000;;;;;;
recording_V1L4_p390104_tr164_type_caracol;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr165_speak_iglesia;iglesia;760.000;606.628;;;;;;
recording_V1L4_p390104_tr166_speak_iglesia;iglesia;648.000;617.970;;;;;;
recording_V1L4_p390104_tr167_speak_oreja;oreja;719.901;432.099;;;;;;
recording_V1L4_p390104_tr168_type_oreja;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr169_speak_cuerda;cuerda;840.690;397.599;;;;;;
recording_V1L4_p390104_tr16_type_bombero;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr170_type_granja;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr171_type_cartero;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr172_type_cartero;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr173_speak_mano;mano;576.000;352.000;;;;;;
recording_V1L4_p390104_tr174_type_guante;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr175_type_guante;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr176_speak_pintor;pintor;694.736;445.412;;;;;;
recording_V1L4_p390104_tr177_type_taza;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr178_type_taza;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr179_speak_aguja;aguja;860.822;543.553;;;;;;
recording_V1L4_p390104_tr17_speak_camisa;camisa;1008.000;471.868;;;;;;
recording_V1L4_p390104_tr180_type_regalo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr181_speak_regalo;regalo;744.000;472.000;;;;;;
recording_V1L4_p390104_tr182_speak_baño;baño;832.000;384.000;;;;;;
recording_V1L4_p390104_tr183_speak_baño;baño;592.000;392.000;;;;;;
recording_V1L4_p390104_tr184_type_conejo;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr185_speak_miel;miel;720.000;382.401;;;;;;
recording_V1L4_p390104_tr186_speak_camisa;camisa;768.000;503.003;;;;;;
recording_V1L4_p390104_tr187_type_camisa;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr188_type_vaca;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr189_speak_vaca;vaca;624.000;400.000;;;;;;
recording_V1L4_p390104_tr18_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr190_type_goma;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr191_speak_pulpo;pulpo;736.000;381.500;;;;;;
recording_V1L4_p390104_tr192_speak_pulpo;pulpo;696.000;416.467;;;;;;
recording_V1L4_p390104_tr193_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr194_speak_guante;guante;832.000;448.000;;;;;;
recording_V1L4_p390104_tr195_speak_pierna;pierna;784.000;436.674;;;;;;
recording_V1L4_p390104_tr196_type_pierna;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr197_speak_tenedor;tenedor;808.000;432.000;;;;;;
recording_V1L4_p390104_tr198_type_oreja;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr199_speak_columna;columna;824.000;509.914;;;;;;
recording_V1L4_p390104_tr19_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr1_type_pierna;[type];0;2980.000;;;;;;
recording_V1L4_p390104_tr200_type_cartero;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr201_type_bombero;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr202_type_bombero;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr203_speak_cadena;cadena;1052.072;445.412;;;;;;
recording_V1L4_p390104_tr204_type_escoba;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr205_type_columna;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr206_speak_muñeca;muñeca;872.000;504.000;;;;;;
recording_V1L4_p390104_tr207_speak_muñeca;muñeca;648.000;552.000;;;;;;
recording_V1L4_p390104_tr208_type_pierna;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr209_speak_traje;traje;688.000;432.000;;;;;;
recording_V1L4_p390104_tr20_speak_baño;baño;680.000;368.000;;;;;;
recording_V1L4_p390104_tr210_speak_traje;traje;736.000;416.000;;;;;;
recording_V1L4_p390104_tr211_type_tenedor;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr212_speak_pulpo;pulpo;709.835;410.181;;;;;;
recording_V1L4_p390104_tr213_speak_cazador;cazador;832.000;564.826;;;;;;
recording_V1L4_p390104_tr214_type_cazador;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr215_type_taza;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr216_type_fresa;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr217_speak_fresa;fresa;656.989;508.323;;;;;;
recording_V1L4_p390104_tr218_speak_puente;puente;772.746;437.862;;;;;;
recording_V1L4_p390104_tr219_type_puente;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr21_type_puente;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr220_speak_baño;baño;1056.000;423.868;;;;;;
recording_V1L4_p390104_tr221_type_espalda;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr222_type_espalda;[type];0;3000.000;;;;;;
recording_V1L4_p390104_tr223_speak_bombero;bombero;648.000;528.000;;;;;;
