image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l4.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l4.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;8.8045588;11.2986777;11.2986777;11.2986777;11.2986777;space;13.3417381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;24.6546282;space;3.8024321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;4;4;1;Stim3_Set4;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;28.5509514;29.6206659;29.6206659;29.6206659;29.6206659;29.6206659;29.6206659;29.6206659;29.6206659;['p', 'i', 'e', 'r', 'n', 'a'];0;[0.9705564002506435, 1.0578847001306713, 1.1748995003290474, 1.2364894999191165, 1.3242017002776265, 1.4330716002732515];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.21.665.wav;32.6417616;33.1418151;None;;;;;;;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_498.png;taza;speak;gold;filler;2;F;1;4;4;1;Stim4_Set4;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;33.1418151;34.2530875;34.2530875;34.2530875;34.2530875;34.2530875;34.2530875;34.2530875;34.2530875;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.26.302.wav;37.2743374;37.7744074;None;37.2743374;37.2743374;37.2743374;37.2743374;37.2743374;37.2743374;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;nontarget;2;NT;1;4;4;1;Stim5_Set1;1;repeat;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;37.7744074;38.809259;38.809259;38.809259;38.809259;38.809259;38.809259;38.809259;38.809259;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.30.859.wav;41.8374369;;None;41.8374369;41.8374369;41.8374369;41.8374369;41.8374369;41.8374369;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;repeat;2;T;1;4;4;1;Stim5_Set1;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;42.3375;43.4279791;43.4279791;43.4279791;43.4279791;43.4279791;43.4279791;43.4279791;43.4279791;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.35.477.wav;46.4560967;;None;46.4560967;46.4560967;46.4560967;46.4560967;46.4560967;46.4560967;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_319.png;vaca;type;darkblue;filler;1;F;1;4;4;1;Stim1_Set4;1;repeat;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;46.956168;48.0605504;48.0605504;48.0605504;48.0605504;48.0605504;48.0605504;48.0605504;48.0605504;['v', 'a', 'c', 'a'];0;[0.9617336997762322, 1.0045889997854829, 1.2786292997188866, 1.5581406001001596];vaca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.40.109.wav;51.0816636;51.5817439;None;51.0816636;51.0816636;51.0816636;51.0816636;51.0816636;51.0816636;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;nontarget;2;NT;1;4;4;1;Stim8_Set1;1;switch;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;51.5817439;52.6722029;52.6722029;52.6722029;52.6722029;52.6722029;52.6722029;52.6722029;52.6722029;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.44.721.wav;55.7003442;;None;55.7003442;55.7003442;55.7003442;55.7003442;55.7003442;55.7003442;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;repeat;2;T;1;4;4;1;Stim8_Set1;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;56.2004263;57.3047267;57.3047267;57.3047267;57.3047267;57.3047267;57.3047267;57.3047267;57.3047267;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.49.354.wav;60.3259565;60.8260689;None;60.3259565;60.3259565;60.3259565;60.3259565;60.3259565;60.3259565;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;4;4;1;Stim8_Set4;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;60.8260689;61.8400544;61.8400544;61.8400544;61.8400544;61.8400544;61.8400544;61.8400544;61.8400544;['p', 'u', 'l', 'p', 'o'];0;[0.8184535000473261, 0.9131135996431112, 1.1666713999584317, 1.3630689997226, 1.4332164996303618];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/390104_REPSWITCH1_version1_list4_2023-12-13_14h44.55.977_micRespv1l4_recorded\recording_micRespv1l4_2023-12-13_14h45.53.888.wav;64.8612873;65.3613535;None;64.8612873;64.8612873;64.8612873;64.8612873;64.8612873;64.8612873;;;;;;390104;1;2023-12-13_14h44.55.977;REPSWITCH1_version1_list4;2022.2.4;144.0280907;
