image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv2l2.started,keyResp.keys,keyResp.corr,subjResponse,micRespv2l2.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,keyResp.rt,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_381.png,fresa,type,gold,repeat,1,T,1,3,2,2,Stim2_Set1,0,None,20,19,20,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,115.83880109991878,116.87370410002768,116.87370410002768,116.87370410002768,116.87370410002768,116.87370410002768,116.87370410002768,116.87370410002768,116.87370410002768,"['f', 'r', 'e', 's', 'a']",0,fresa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h10.55.604.wav,119.90184059995227,,None,119.90184059995227,119.90184059995227,119.90184059995227,119.90184059995227,119.90184059995227,119.90184059995227,"[1.3572880000574514, 1.6256449000211433, 1.7403073000023142, 1.9715170999988914, 2.1637312000384554]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_8.png,pierna,speak,darkblue,filler,2,F,1,3,2,2,Stim3_Set4,0,None,21,20,21,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,120.40189620002639,121.54797439998947,121.54797439998947,121.54797439998947,121.54797439998947,121.54797439998947,121.54797439998947,121.54797439998947,121.54797439998947,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.00.278.wav,124.57605459995102,,None,124.57605459995102,124.57605459995102,124.57605459995102,124.57605459995102,124.57605459995102,124.57605459995102,,,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_48.png,bombero,speak,darkblue,filler,2,F,1,3,2,2,Stim7_Set4,0,None,22,21,22,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,125.0761420999188,126.11793069995474,126.11793069995474,126.11793069995474,126.11793069995474,126.11793069995474,126.11793069995474,126.11793069995474,126.11793069995474,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.04.849.wav,129.14617740001995,,None,129.14617740001995,129.14617740001995,129.14617740001995,129.14617740001995,129.14617740001995,129.14617740001995,,,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_135.png,traje,type,gold,nontarget,1,NT,1,3,2,2,Stim3_Set1,1,switch,23,22,23,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,129.6461712999735,130.74355659994762,130.74355659994762,130.74355659994762,130.74355659994762,130.74355659994762,130.74355659994762,130.74355659994762,130.74355659994762,"['t', 'r', 'a', 'j', 'e']",0,traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.09.474.wav,133.76475809991825,134.2648063999368,None,133.76475809991825,133.76475809991825,133.76475809991825,133.76475809991825,133.76475809991825,133.76475809991825,"[1.2836548000341281, 1.4151660000206903, 1.507267800043337, 1.8131542999763042, 1.8939116999972612]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_135.png,traje,type,gold,repeat,1,T,1,3,2,2,Stim3_Set1,0,None,24,23,24,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,134.2648063999368,135.3205354999518,135.3205354999518,135.3205354999518,135.3205354999518,135.3205354999518,135.3205354999518,135.3205354999518,135.3205354999518,"['t', 'r', 'a', 'j', 'e']",0,traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.14.051.wav,138.34181150002405,138.8418851000024,None,138.34181150002405,138.34181150002405,138.34181150002405,138.34181150002405,138.34181150002405,138.34181150002405,"[1.2434323000488803, 1.4009370000567287, 1.476681400090456, 1.8686363000888377, 1.9663031999953091]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_19.png,pavo,type,gold,nontarget,1,NT,1,3,2,2,Stim5_Set1,1,repeat,25,24,25,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,138.8418851000024,140.0225382000208,140.0225382000208,140.0225382000208,140.0225382000208,140.0225382000208,140.0225382000208,140.0225382000208,140.0225382000208,"['p', 'a', 'v', 'o']",0,pavo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.18.754.wav,143.0507201999426,143.55075910000596,None,143.0507201999426,143.0507201999426,143.0507201999426,143.0507201999426,143.0507201999426,143.0507201999426,"[1.801507500000298, 1.8991776999318972, 2.0966090000001714, 2.1932369999121875]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_19.png,pavo,speak,darkblue,switch,2,T,1,3,2,2,Stim5_Set1,0,None,26,25,26,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,143.55075910000596,144.66899109992664,144.66899109992664,144.66899109992664,144.66899109992664,144.66899109992664,144.66899109992664,144.66899109992664,144.66899109992664,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.23.400.wav,147.6971505000256,,None,147.6971505000256,147.6971505000256,147.6971505000256,147.6971505000256,147.6971505000256,147.6971505000256,,,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_142.png,vaso,speak,darkblue,filler,2,F,2,3,2,2,Stim7_Set1,0,None,27,26,27,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,148.19722610001918,149.25289959996007,149.25289959996007,149.25289959996007,149.25289959996007,149.25289959996007,149.25289959996007,149.25289959996007,149.25289959996007,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.27.984.wav,152.27414709993172,152.7742057000287,None,152.27414709993172,152.27414709993172,152.27414709993172,152.27414709993172,152.27414709993172,152.27414709993172,,,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_135.png,traje,type,gold,filler,1,F,2,3,2,2,Stim3_Set1,0,None,28,27,28,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,152.7742057000287,153.92018899996765,153.92018899996765,153.92018899996765,153.92018899996765,153.92018899996765,153.92018899996765,153.92018899996765,153.92018899996765,"['t', 'r', 'a', 'j', 'e']",0,traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.32.650.wav,156.9414289999986,157.44148379995022,None,156.9414289999986,156.9414289999986,156.9414289999986,156.9414289999986,156.9414289999986,156.9414289999986,"[1.096938299946487, 1.2725877000484616, 1.3413518000161275, 1.5544969000620767, 1.6073550999863073]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_446.png,cerdo,type,gold,nontarget,1,NT,2,3,2,2,Stim7_Set2,0,None,29,28,29,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,157.44148379995022,158.58749910001643,158.58749910001643,158.58749910001643,158.58749910001643,158.58749910001643,158.58749910001643,158.58749910001643,158.58749910001643,"['c', 'e', 'r', 'd', 'o']",0,cerdo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.37.319.wav,161.61569190002047,,None,161.61569190002047,161.61569190002047,161.61569190002047,161.61569190002047,161.61569190002047,161.61569190002047,"[0.7772812999319285, 0.9656693999422714, 1.0435028999345377, 1.208191999932751, 1.3089374999981374]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_446.png,cerdo,type,gold,repeat,1,T,2,3,2,2,Stim7_Set2,0,None,30,29,30,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,162.11578120000195,163.2547793999547,163.2547793999547,163.2547793999547,163.2547793999547,163.2547793999547,163.2547793999547,163.2547793999547,163.2547793999547,"['c', 'e', 'r', 'd', 'o']",0,cerdo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.41.985.wav,166.27597009995952,166.7760585999349,None,166.27597009995952,166.27597009995952,166.27597009995952,166.27597009995952,166.27597009995952,166.27597009995952,"[0.9506777999922633, 1.1251578000374138, 1.2118479000637308, 1.3955274000763893, 1.5227878000587225]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_16.png,cazador,speak,darkblue,filler,2,F,2,3,2,2,Stim6_Set1,0,None,31,30,31,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,166.7760585999349,167.7901167999953,167.7901167999953,167.7901167999953,167.7901167999953,167.7901167999953,167.7901167999953,167.7901167999953,167.7901167999953,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.46.521.wav,170.81823139998596,,None,170.81823139998596,170.81823139998596,170.81823139998596,170.81823139998596,170.81823139998596,170.81823139998596,,,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_552.png,manzana,type,gold,nontarget,1,NT,2,3,2,2,Stim6_Set2,1,switch,32,31,32,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,171.31828250002582,172.38091529998928,172.38091529998928,172.38091529998928,172.38091529998928,172.38091529998928,172.38091529998928,172.38091529998928,172.38091529998928,"['m', 'a', 'n', 'z', 'a', 'n', 'a']",0,manzana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.51.112.wav,175.40910879999865,,None,175.40910879999865,175.40910879999865,175.40910879999865,175.40910879999865,175.40910879999865,175.40910879999865,"[1.1399201999884099, 1.2079467000439763, 1.3514623999362811, 1.4780294999945909, 1.6325888000428677, 1.7279274000320584, 1.8478668000316247]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_552.png,manzana,type,gold,repeat,1,T,2,3,2,2,Stim6_Set2,0,None,33,32,33,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,175.90925449994393,176.97180489997845,176.97180489997845,176.97180489997845,176.97180489997845,176.97180489997845,176.97180489997845,176.97180489997845,176.97180489997845,"['m', 'a', 'n', 'z', 'a', 'n', 'a']",0,manzana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h11.55.703.wav,180.0000400999561,,None,180.0000400999561,180.0000400999561,180.0000400999561,180.0000400999561,180.0000400999561,180.0000400999561,"[0.9918591999448836, 1.095503899967298, 1.198162499931641, 1.3197573999641463, 1.488076000008732, 1.6305897999554873, 1.882913799956441]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
REPSWITCH1/PICTURE_517.png,cuerda,type,gold,nontarget,1,NT,2,3,2,2,Stim4_Set2,0,None,34,33,34,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,180.5001290999353,181.53489869995974,181.53489869995974,181.53489869995974,181.53489869995974,181.53489869995974,181.53489869995974,181.53489869995974,181.53489869995974,"['c', 'u', 'e', 'r', 'd', 'a']",0,cuerda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_version2_list2_2023-11-16_12h09.03.371_micRespv2l2_recorded\recording_micRespv2l2_2023-11-16_12h12.00.266.wav,184.56305899994913,,None,184.56305899994913,184.56305899994913,184.56305899994913,184.56305899994913,184.56305899994913,184.56305899994913,"[0.7754469000501558, 0.8781036000000313, 0.9807693000184372, 1.058494900004007, 1.2528445000061765, 1.3903843000298366]",,,,,,040202,001,2023-11-16_12h09.03.371,REPSWITCH1_version2_list2,2022.2.4,143.96422792530453,
