image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv1l1.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv1l1.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_8.png,pierna,speak,gold,repeat,2,T,4,1,1,1,Stim3_Set4,0,None,86,85,86,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,421.1795530000236,422.36012179998215,422.36012179998215,422.36012179998215,422.36012179998215,422.36012179998215,422.36012179998215,422.36012179998215,422.36012179998215,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.12.386.wav,425.38886710000224,425.8882976999739,None,425.38886710000224,425.38886710000224,425.38886710000224,425.38886710000224,425.38886710000224,425.38886710000224,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_498.png,taza,speak,gold,nontarget,2,NT,4,1,1,1,Stim4_Set4,1,repeat,87,86,87,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,425.8882976999739,426.9788350999588,426.9788350999588,426.9788350999588,426.9788350999588,426.9788350999588,426.9788350999588,426.9788350999588,426.9788350999588,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.17.005.wav,430.0063342000358,430.50703850004356,None,430.0063342000358,430.0063342000358,430.0063342000358,430.0063342000358,430.0063342000358,430.0063342000358,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_498.png,taza,type,darkblue,switch,1,T,4,1,1,1,Stim4_Set4,0,None,88,87,88,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,430.50703850004356,431.56971650000196,431.56971650000196,431.56971650000196,431.56971650000196,431.56971650000196,431.56971650000196,431.56971650000196,431.56971650000196,"['t', 'a', 'z', 'a']",0,"[1.2529727999353781, 1.3809351000236347, 1.6209850000450388, 1.7000421000411734]",taza,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.21.586.wav,434.59089120000135,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_235.png,aguja,speak,gold,filler,2,F,4,1,1,1,Stim4_Set3,0,None,89,88,89,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,435.0912666999502,436.34127149998676,436.34127149998676,436.34127149998676,436.34127149998676,436.34127149998676,436.34127149998676,436.34127149998676,436.34127149998676,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.26.358.wav,439.36243009998,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_35.png,oreja,type,darkblue,filler,1,F,4,1,1,1,Stim5_Set3,0,None,90,89,90,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,439.86232379998546,440.95983730000444,440.95983730000444,440.95983730000444,440.95983730000444,440.95983730000444,440.95983730000444,440.95983730000444,440.95983730000444,"['o', 'r', 'e', 'j', 'a']",0,"[1.526711200014688, 1.8466828999808058, 2.00667379994411, 2.150702300015837, 2.2307086000218987]",oreja,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.30.985.wav,443.9882411999861,444.4882077999646,None,443.9882411999861,443.9882411999861,443.9882411999861,443.9882411999861,443.9882411999861,443.9882411999861,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_687.png,camisa,type,darkblue,nontarget,1,NT,4,1,1,1,Stim5_Set4,1,repeat,91,90,91,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,444.4882077999646,445.6061861999333,445.6061861999333,445.6061861999333,445.6061861999333,445.6061861999333,445.6061861999333,445.6061861999333,445.6061861999333,"['c', 'a', 'm', 'i', 's', 'a']",0,"[1.0402456000447273, 1.088239600067027, 1.4878349000355229, 1.6636859000427648, 1.7605452000861987, 1.9203581000911072]",camisa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.35.623.wav,448.6274084999459,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_687.png,camisa,speak,gold,switch,2,T,4,1,1,1,Stim5_Set4,0,None,92,91,92,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,449.1277575000422,450.26651869993657,450.26651869993657,450.26651869993657,450.26651869993657,450.26651869993657,450.26651869993657,450.26651869993657,450.26651869993657,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.40.283.wav,453.2876083999872,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_338.png,regalo,speak,gold,nontarget,2,NT,4,1,1,1,Stim6_Set4,0,None,93,92,93,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,453.788002199959,454.89214070001617,454.89214070001617,454.89214070001617,454.89214070001617,454.89214070001617,454.89214070001617,454.89214070001617,454.89214070001617,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.44.918.wav,457.9195517000044,458.419642199995,None,457.9195517000044,457.9195517000044,457.9195517000044,457.9195517000044,457.9195517000044,457.9195517000044,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_338.png,regalo,speak,gold,repeat,2,T,4,1,1,1,Stim6_Set4,0,None,94,93,94,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,458.419642199995,459.4682341000298,459.4682341000298,459.4682341000298,459.4682341000298,459.4682341000298,459.4682341000298,459.4682341000298,459.4682341000298,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.49.492.wav,462.4971502999542,,None,462.4971502999542,462.4971502999542,462.4971502999542,462.4971502999542,462.4971502999542,462.4971502999542,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_663.png,columna,type,darkblue,filler,1,F,4,1,1,1,Extra6,0,None,95,94,95,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,462.9975564000197,464.1225714000175,464.1225714000175,464.1225714000175,464.1225714000175,464.1225714000175,464.1225714000175,464.1225714000175,464.1225714000175,"['c', 'o', 'l', 'u', 'm', 'n']",0,"[1.2917243000119925, 1.49962619994767, 1.69146170001477, 1.9311170999426395, 2.187302800011821, 2.427316299988888]",column,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.54.152.wav,467.15755979996175,,None,467.15755979996175,467.15755979996175,467.15755979996175,467.15755979996175,467.15755979996175,467.15755979996175,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_271.png,conejo,speak,gold,filler,2,F,4,1,1,1,Stim7_Set3,0,None,96,95,96,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,467.6577277999604,468.7553062000079,468.7553062000079,468.7553062000079,468.7553062000079,468.7553062000079,468.7553062000079,468.7553062000079,468.7553062000079,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h04.58.783.wav,471.79021440004,,None,471.79021440004,471.79021440004,471.79021440004,471.79021440004,471.79021440004,471.79021440004,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_48.png,bombero,speak,gold,nontarget,2,NT,4,1,1,1,Stim7_Set4,0,None,97,96,97,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,472.2902746000327,473.39467389998026,473.39467389998026,473.39467389998026,473.39467389998026,473.39467389998026,473.39467389998026,473.39467389998026,473.39467389998026,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.03.410.wav,476.41575179994106,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_48.png,bombero,type,darkblue,switch,1,T,4,1,1,1,Stim7_Set4,0,None,98,97,98,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,476.91616739996243,478.0410195000004,478.0410195000004,478.0410195000004,478.0410195000004,478.0410195000004,478.0410195000004,478.0410195000004,478.0410195000004,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,"[1.2446711999364197, 1.4206534000113606, 1.6450513999443501, 1.9490601000143215, 2.1250511000398546, 2.3650551999453455, 2.4930500999325886]",bombero,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.08.057.wav,481.06219249998685,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_728.png,pulpo,type,darkblue,nontarget,1,NT,4,1,1,1,Stim8_Set4,0,None,99,98,99,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,481.5623294999823,482.6457743999781,482.6457743999781,482.6457743999781,482.6457743999781,482.6457743999781,482.6457743999781,482.6457743999781,482.6457743999781,"['p', 'u', 'l', 'p', 'o']",0,"[1.4084064000053331, 1.6963981000008062, 2.0804673000238836, 2.2564052999950945, 2.4163951000664383]",pulpo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.12.672.wav,485.67319050000515,486.1740511000389,None,485.67319050000515,485.67319050000515,485.67319050000515,485.67319050000515,485.67319050000515,485.67319050000515,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_728.png,pulpo,type,darkblue,repeat,1,T,4,1,1,1,Stim8_Set4,0,None,100,99,100,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,486.1740511000389,487.3547647999367,487.3547647999367,487.3547647999367,487.3547647999367,487.3547647999367,487.3547647999367,487.3547647999367,487.3547647999367,"['p', 'u', 'l', 'p', 'o']",0,"[0.7149045000551268, 0.9869018000317737, 1.3388865999877453, 1.6269673000788316, 1.770926000084728]",pulpo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.17.381.wav,490.3897552000126,,None,490.3897552000126,490.3897552000126,490.3897552000126,490.3897552000126,490.3897552000126,490.3897552000126,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_320.png,iglesia,speak,gold,filler,1,F,4,1,1,1,Stim8_Set3,0,None,101,100,101,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,490.8899178999709,492.001224800013,492.001224800013,492.001224800013,492.001224800013,492.001224800013,492.001224800013,492.001224800013,492.001224800013,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.22.027.wav,495.0288231000304,495.52994949999265,None,495.0288231000304,495.0288231000304,495.0288231000304,495.0288231000304,495.0288231000304,495.0288231000304,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_464.png,goma,type,darkblue,filler,1,F,4,1,1,1,Stim6_Set3,0,None,102,101,102,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,495.52994949999265,496.6615377999842,496.6615377999842,496.6615377999842,496.6615377999842,496.6615377999842,496.6615377999842,496.6615377999842,496.6615377999842,"['g', 'o', 'm', 's', 'a', 'backspace', 'a']",0,"[1.3288019000319764, 1.4567977000260726, 1.6327917999587953, 1.7287621999857947, 1.7607919999863952, 2.560091400053352, 2.8483758999500424]",gomsa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.26.677.wav,499.68255899997894,,space,,,,,,,500.1828337999759,500.1828337999759,4.12719039991498,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_663.png,columna,type,darkblue,filler,1,F,1,2,1,1,Extra6,0,None,103,102,1,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,504.3222589000361,505.42661600001156,505.42661600001156,505.42661600001156,505.42661600001156,505.42661600001156,505.42661600001156,505.42661600001156,505.42661600001156,"['c', 'o', 'l', 'u', 'm', 'n', 'a']",0,"[1.268015099922195, 1.6360608999384567, 1.8270702000008896, 2.0519949999870732, 2.2759958999231458, 2.515334099996835, 2.612381699960679]",columna,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.35.452.wav,508.45543810003437,508.95472719997633,None,508.45543810003437,508.45543810003437,508.45543810003437,508.45543810003437,508.45543810003437,508.45543810003437,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_128.png,muñeca,speak,gold,nontarget,2,NT,1,2,1,1,Stim4_Set1,1,switch,104,103,2,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,508.95472719997633,510.01737539994065,510.01737539994065,510.01737539994065,510.01737539994065,510.01737539994065,510.01737539994065,510.01737539994065,510.01737539994065,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.40.033.wav,513.0384667000035,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_128.png,muñeca,speak,gold,repeat,2,T,1,2,1,1,Stim4_Set1,0,None,105,104,3,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,513.538989600027,514.6848775999388,514.6848775999388,514.6848775999388,514.6848775999388,514.6848775999388,514.6848775999388,514.6848775999388,514.6848775999388,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.44.701.wav,517.705747299944,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_8.png,pierna,type,darkblue,filler,1,F,1,2,1,1,Stim3_Set4,0,None,106,105,4,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,518.2059359999839,519.3173777000047,519.3173777000047,519.3173777000047,519.3173777000047,519.3173777000047,519.3173777000047,519.3173777000047,519.3173777000047,"['p', 'i', 'e', 'r', 'n', 'a']",0,"[1.8244083999888971, 2.0485661999555305, 2.2405049999943003, 2.400444500031881, 2.560446299961768, 2.6404142000246793]",pierna,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.49.333.wav,522.3382929000072,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_135.png,traje,speak,gold,nontarget,2,NT,1,2,1,1,Stim3_Set1,1,switch,107,106,5,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,522.8385395000223,523.9151028000051,523.9151028000051,523.9151028000051,523.9151028000051,523.9151028000051,523.9151028000051,523.9151028000051,523.9151028000051,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.53.930.wav,526.9361113000195,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_135.png,traje,speak,gold,repeat,2,T,1,2,1,1,Stim3_Set1,0,None,108,107,6,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,527.4363561000209,528.5060155999381,528.5060155999381,528.5060155999381,528.5060155999381,528.5060155999381,528.5060155999381,528.5060155999381,528.5060155999381,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h05.58.522.wav,531.5269903000444,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_673.png,tenedor,type,darkblue,filler,1,F,1,2,1,1,Extra5,0,None,109,108,7,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,532.0272372999461,533.1659396999748,533.1659396999748,533.1659396999748,533.1659396999748,533.1659396999748,533.1659396999748,533.1659396999748,533.1659396999748,"['t', 'e', 'n', 'e', 'd', 'o', 'r']",0,"[1.3040584999835119, 1.4000548999756575, 1.5601965000387281, 1.6242006999673322, 1.8800581999821588, 2.184085899963975, 2.2974208999658003]",tenedor,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.03.192.wav,536.1936873999657,536.6946187999565,None,536.1936873999657,536.1936873999657,536.1936873999657,536.1936873999657,536.1936873999657,536.1936873999657,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_728.png,pulpo,speak,gold,filler,2,F,1,2,1,1,Stim8_Set4,0,None,110,109,8,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,536.6946187999565,537.7849254000466,537.7849254000466,537.7849254000466,537.7849254000466,537.7849254000466,537.7849254000466,537.7849254000466,537.7849254000466,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.07.811.wav,540.8200511999894,,None,540.8200511999894,540.8200511999894,540.8200511999894,540.8200511999894,540.8200511999894,540.8200511999894,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_16.png,cazador,speak,gold,nontarget,2,NT,1,2,1,1,Stim6_Set1,1,repeat,111,110,9,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,541.3201129999943,542.4803937999532,542.4803937999532,542.4803937999532,542.4803937999532,542.4803937999532,542.4803937999532,542.4803937999532,542.4803937999532,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.12.497.wav,545.5010363999754,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_16.png,cazador,type,darkblue,switch,1,T,1,2,1,1,Stim6_Set1,0,None,112,111,10,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,546.0012780999532,547.0987937999889,547.0987937999889,547.0987937999889,547.0987937999889,547.0987937999889,547.0987937999889,547.0987937999889,547.0987937999889,"['c', 'a', 'z', 'a', 'd', 'o', 'r']",0,"[1.051289499970153, 1.147234500036575, 1.3232309999875724, 1.499237300013192, 1.7552349000470713, 1.9632335000205785, 2.155229000025429]",cazador,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.17.126.wav,550.13371189998,,None,550.13371189998,550.13371189998,550.13371189998,550.13371189998,550.13371189998,550.13371189998,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_498.png,taza,type,darkblue,filler,1,F,1,2,1,1,Stim4_Set4,1,repeat,113,112,11,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,550.6338229000103,551.7104997000424,551.7104997000424,551.7104997000424,551.7104997000424,551.7104997000424,551.7104997000424,551.7104997000424,551.7104997000424,"['t', 'a', 'z', 'a']",0,"[1.9600495001068339, 2.040043900022283, 2.231432600063272, 2.3753967001102865]",taza,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.21.726.wav,554.7317321000155,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_381.png,fresa,type,darkblue,nontarget,1,NT,1,2,1,1,Stim2_Set1,1,repeat,114,113,12,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,555.2317845999496,556.308196399943,556.308196399943,556.308196399943,556.308196399943,556.308196399943,556.308196399943,556.308196399943,556.308196399943,"['f', 'r', 'e', 's', 'a']",0,"[1.1862682000501081, 1.361691200057976, 1.4586632000282407, 1.6336898000445217, 1.8096822000807151]",fresa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.26.336.wav,559.3423471000278,559.842715100036,None,559.3423471000278,559.3423471000278,559.3423471000278,559.3423471000278,559.3423471000278,559.3423471000278,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_381.png,fresa,speak,gold,switch,2,T,1,2,1,1,Stim2_Set1,0,None,115,114,13,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,559.842715100036,560.898589199991,560.898589199991,560.898589199991,560.898589199991,560.898589199991,560.898589199991,560.898589199991,560.898589199991,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.30.922.wav,563.9271754999645,,None,563.9271754999645,563.9271754999645,563.9271754999645,563.9271754999645,563.9271754999645,563.9271754999645,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_178.png,puente,speak,gold,nontarget,2,NT,1,2,1,1,Stim1_Set1,0,None,116,115,14,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,564.4272896000184,565.4622037999798,565.4622037999798,565.4622037999798,565.4622037999798,565.4622037999798,565.4622037999798,565.4622037999798,565.4622037999798,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h06.35.489.wav,568.4896305999719,568.990385800018,None,568.4896305999719,568.4896305999719,568.4896305999719,568.4896305999719,568.4896305999719,568.4896305999719,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
