image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,keyResp.rt,textDebrief.started,textGoodbye.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_381.png,fresa,speak,yellow,nontarget,2,NT,4,Stim3_Set4,0,79,79,79,,391.2014701999724,,,,,,387.1356059999671,388.18697049998445,388.18697049998445,388.18697049998445,388.18697049998445,388.18697049998445,388.18697049998445,388.18697049998445,0.003077999979723245,1.9997217999771237,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.06.422.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_381.png,fresa,speak,yellow,repeat,2,T,4,Stim3_Set4,0,80,80,80,,395.783605500008,,,,,,391.70123279996915,392.7690952999983,392.7690952999983,392.7690952999983,392.7690952999983,392.7690952999983,392.7690952999983,392.7690952999983,0.0028226000140421093,2.000016500009224,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.11.005.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_546.png,puerta,speak,yellow,nontarget,2,NT,4,Stim4_Set4,0,81,81,81,,400.46621869999217,,,,,,396.28356760001043,397.4510691000032,397.4510691000032,397.4510691000032,397.4510691000032,397.4510691000032,397.4510691000032,397.4510691000032,0.0022876999573782086,2.000058599980548,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.15.687.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_546.png,puerta,type,blue,switch,1,T,4,Stim4_Set4,0,82,82,82,,405.06540039996617,,,,,405.5644583000103,400.9657676999923,402.06659030000446,402.06659030000446,402.06659030000446,402.06659030000446,402.06659030000446,402.06659030000446,402.06659030000446,0.0021938999998383224,2.000698499963619,"['p', 'u', 'e', 'r', 't', 'a']",0,puerta,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.20.286.wav,,,,,,,"[1.1161917999852449, 1.3740747999981977, 1.409425400022883, 1.5540987999993376, 1.7340844999998808, 1.8975588000030257]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_728.png,pulpo,speak,yellow,filler,2,F,4,Stim4_Set3,0,83,83,83,,409.74704359995667,,,,,410.2470956000034,405.5644583000103,406.7489353999845,406.7489353999845,406.7489353999845,406.7489353999845,406.7489353999845,406.7489353999845,406.7489353999845,0.002522299997508526,2.000250999990385,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.24.968.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_636.png,oveja,type,blue,nontarget,1,NT,4,Stim5_Set4,0,84,84,84,,414.3127742999932,,,,,414.8127579999855,410.2470956000034,411.3142521000118,411.3142521000118,411.3142521000118,411.3142521000118,411.3142521000118,411.3142521000118,411.3142521000118,0.0027006000163964927,1.9995744000189006,"['o', 'v', 'e', 'j', 'a']",0,oveja,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.29.534.wav,414.3127742999932,414.3127742999932,414.3127742999932,414.3127742999932,414.3127742999932,414.3127742999932,"[1.0254127999651246, 1.2139272000058554, 1.3173691999982111, 1.4508639000123367, 1.6068823999958113]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_636.png,oveja,speak,yellow,switch,2,T,4,Stim5_Set4,0,85,85,85,,418.97815350000747,,,,,419.4778423999669,414.8127579999855,415.97961689997464,415.97961689997464,415.97961689997464,415.97961689997464,415.97961689997464,415.97961689997464,415.97961689997464,0.0025535000022500753,1.9999397000065073,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.34.199.wav,418.97815350000747,418.97815350000747,418.97815350000747,418.97815350000747,418.97815350000747,418.97815350000747,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_545.png,braga,speak,yellow,nontarget,2,NT,4,Stim6_Set4,0,86,86,86,,423.74358790001133,,,,,424.24403569998685,419.4778423999669,420.7456931999768,420.7456931999768,420.7456931999768,420.7456931999768,420.7456931999768,420.7456931999768,420.7456931999768,0.002421800047159195,2.00070410000626,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.38.965.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_545.png,braga,speak,yellow,repeat,2,T,4,Stim6_Set4,0,87,87,87,,428.3759720000089,,,,,,424.24403569998685,425.36134399997536,425.36134399997536,425.36134399997536,425.36134399997536,425.36134399997536,425.36134399997536,425.36134399997536,0.0024110000231303275,2.000375500007067,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.43.597.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_552.png,manzana,type,blue,filler,1,F,4,Stim5_Set3,0,88,88,88,,433.0081174999941,,,,,,428.8761302999919,429.99357519997284,429.99357519997284,429.99357519997284,429.99357519997284,429.99357519997284,429.99357519997284,429.99357519997284,0.002632100018672645,2.0167305000359192,"['m', 'a', 'n', 'z', 'n', 'backspace']",0,manz,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.48.230.wav,,,,,,,"[1.0906532000517473, 1.2236931000370532, 1.4238229000475258, 1.832029900047928, 2.08390570001211, 2.917892800003756]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_576.png,guante,speak,yellow,filler,2,F,4,Stim6_Set3,0,89,89,89,,437.72368709999137,,,,,438.2237244999851,433.5079761999659,434.7252600999782,434.7252600999782,434.7252600999782,434.7252600999782,434.7252600999782,434.7252600999782,434.7252600999782,0.0024551000096835196,2.000461500021629,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.52.945.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_687.png,camisa,type,blue,filler,1,F,4,Stim7_Set3,0,90,90,90,,442.28902659995947,,,,,,438.2237244999851,439.2744501999696,439.2744501999696,439.2744501999696,439.2744501999696,439.2744501999696,439.2744501999696,439.2744501999696,0.002283399982843548,1.9999794000177644,"['c', 'a', 'm', 'i', 'a', 'backspace', 's', 'a']",0,camisa,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h57.57.511.wav,,,,,,,"[1.1564693999825977, 1.3029393999604508, 1.370247799961362, 1.494195299979765, 1.7111892999964766, 2.2939213999779895, 2.425534299982246, 2.645451999967918]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_8.png,pierna,speak,yellow,nontarget,2,NT,4,Stim7_Set4,0,91,91,91,,447.0380850000074,,,,,,442.7888424999546,444.02358149999054,444.02358149999054,444.02358149999054,444.02358149999054,444.02358149999054,444.02358149999054,444.02358149999054,0.002360299986321479,2.0166827000211924,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h58.02.259.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_8.png,pierna,type,blue,switch,1,T,4,Stim7_Set4,0,92,92,92,,451.8535527999629,,,,,452.3535773999756,447.5377179000061,448.85515789996134,448.85515789996134,448.85515789996134,448.85515789996134,448.85515789996134,448.85515789996134,448.85515789996134,0.002301700005773455,1.9992344000493176,"['p', 'i', 'e', 'r', 'n', 'a']",0,pierna,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h58.07.075.wav,451.8535527999629,451.8535527999629,451.8535527999629,451.8535527999629,451.8535527999629,451.8535527999629,"[0.9085122999968007, 1.0841366999666207, 1.1180556999752298, 1.2761992999585345, 1.3827693999628536, 1.8749521999852732]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_719.png,baño,speak,yellow,filler,1,F,4,Stim8_Set3,0,93,93,93,,456.4024821000057,,,,,456.9027347000083,452.3535773999756,453.4041216999758,453.4041216999758,453.4041216999758,453.4041216999758,453.4041216999758,453.4041216999758,453.4041216999758,0.002968000015243888,1.9994651000015438,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h58.11.625.wav,456.4024821000057,456.4024821000057,456.4024821000057,456.4024821000057,456.4024821000057,456.4024821000057,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_91.png,boca,type,blue,nontarget,1,NT,4,Stim8_Set4,0,94,94,94,,460.9680640999577,,,,,461.46795069996733,456.9027347000083,457.97001920000184,457.97001920000184,457.97001920000184,457.97001920000184,457.97001920000184,457.97001920000184,457.97001920000184,0.0028452000115066767,2.000026000023354,"['b', 'o', 'c', 'a']",0,boca,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h58.16.190.wav,460.9680640999577,460.9680640999577,460.9680640999577,460.9680640999577,460.9680640999577,460.9680640999577,"[0.9581179000088014, 1.0938140000216663, 1.2893851000117138, 1.431075000029523]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_91.png,boca,type,blue,repeat,1,T,4,Stim8_Set4,0,95,95,95,,465.7831623000093,,,,,,461.46795069996733,462.7686884999857,462.7686884999857,462.7686884999857,462.7686884999857,462.7686884999857,462.7686884999857,462.7686884999857,0.0026919000083580613,2.0000677999923937,"['v', 'o', 'a', 'b', 'backspace', 'backspace', 'backspace', 'backspace', 'b', 'o']",0,bo,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h58.21.005.wav,,,,,,,"[0.6872628999990411, 0.8602763000526465, 1.1577324999962002, 1.4248110000044107, 1.9665312000433914, 2.1138018000056036, 2.2702389000332914, 2.417931400006637, 2.869400100025814, 2.9400213000481017]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
,,,,,,,,,,,,,,486.778581999999,,,,,,,,,,,,,,,,,,,,,,,,,,,466.78472900000634,487.2787810000009,,,,,,,
