image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,subjResponse,keyPause.keys,keyResp.rt,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,micResp.stopped,textboxPause.started,keyPause.started,textboxPause.stopped,keyPause.rt,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_128.png,muñeca,type,darkblue,nontarget,1,NT,1,Stim4_Set1,9,8,0,8,8,8,,58.936138099990785,,,,,,,,,,,,,,,,,,,,,,,54.653437700122595,55.9362580999732,55.9362580999732,55.9362580999732,55.9362580999732,55.9362580999732,55.9362580999732,55.9362580999732,0.0023979998659342527,"['m', 'u', 'n', 'e', 'c', 'a']",0,muneca,None,"[0.7825172999873757, 0.9959728999529034, 1.173613099846989, 1.2875663999002427, 1.4685714000370353, 1.5800736998207867]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,switch,2,T,1,Stim4_Set1,10,9,0,9,9,9,,63.56783690000884,,,,,,,,,,,,,,,,,,,,,,,59.43554019997828,60.56871860008687,60.56871860008687,60.56871860008687,60.56871860008687,60.56871860008687,60.56871860008687,60.56871860008687,0.0025349000934511423,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_8.png,pierna,speak,yellow,filler,2,F,1,Stim3_Set4,11,10,0,10,10,10,,68.2501079000067,,,,,,,,,,,,,,,,,,,,,,68.74970080005005,64.06779829994775,65.26752580003813,65.26752580003813,65.26752580003813,65.26752580003813,65.26752580003813,65.26752580003813,65.26752580003813,0.0021522000897675753,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_19.png,pavo,speak,yellow,nontarget,2,NT,1,Stim5_Set1,12,11,0,11,11,11,,72.89874009997584,,,,,,,,,,,,,,,,,,,,,,,68.74970080005005,69.89947780012153,69.89947780012153,69.89947780012153,69.89947780012153,69.89947780012153,69.89947780012153,69.89947780012153,0.0032776000443845987,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_19.png,pavo,type,darkblue,switch,1,T,1,Stim5_Set1,13,12,0,12,12,12,,77.6479325001128,,,,,,,,,,,,,,,,,,,,,,,73.39942610007711,74.64833050011657,74.64833050011657,74.64833050011657,74.64833050011657,74.64833050011657,74.64833050011657,74.64833050011657,0.0044450000859797,"['p', 'a', 'v', 'o']",0,pavo,None,"[0.8677697998937219, 1.1417133999057114, 1.3721349998377264, 1.4977891000453383]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_498.png,taza,speak,yellow,filler,2,F,1,Stim4_Set4,14,13,0,13,13,13,,82.29673580010422,,,,,,,,,,,,,,,,,,,,,,,78.14800560008734,79.29715150012635,79.29715150012635,79.29715150012635,79.29715150012635,79.29715150012635,79.29715150012635,79.29715150012635,0.002323700115084648,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_16.png,cazador,type,darkblue,nontarget,1,NT,1,Stim6_Set1,15,14,0,14,14,14,,87.0289003001526,,,,,,,,,,,,,,,,,,,,,,,82.79676460009068,84.02962650009431,84.02962650009431,84.02962650009431,84.02962650009431,84.02962650009431,84.02962650009431,84.02962650009431,0.004182400181889534,"['c', 'a', 'z', 'a', 'd', 'o', 'r']",0,cazador,None,"[0.9923477000556886, 1.0648893001489341, 1.3529246000107378, 1.5759410001337528, 1.7055651999544352, 2.0696266000159085, 2.4374158000573516]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_16.png,cazador,type,darkblue,repeat,1,T,1,Stim6_Set1,16,15,0,15,15,15,,91.67774330009706,,,,,,,,,,,,,,,,,,,,,,,87.52850110013969,88.6783295001369,88.6783295001369,88.6783295001369,88.6783295001369,88.6783295001369,88.6783295001369,88.6783295001369,0.002704800106585026,"['c', 'a', 'z', 'a', 'd', 'o', 'r']",0,cazador,None,"[0.7520542999263853, 0.8696348001249135, 1.3106400999240577, 1.4433389001060277, 1.634366299957037, 1.8131599000189453, 1.9917707000859082]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_687.png,camisa,speak,yellow,filler,2,F,1,Stim5_Set4,17,16,0,16,16,16,,96.39333270001225,,,,,,,,,,,,,,,,,,,,,,,92.17733450001106,93.3788676999975,93.3788676999975,93.3788676999975,93.3788676999975,93.3788676999975,93.3788676999975,93.3788676999975,0.0023699000012129545,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_142.png,vaso,type,darkblue,nontarget,1,NT,1,Stim7_Set1,18,17,0,17,17,17,,101.05892039998434,,,,,,,,,,,,,,,,,,,,,,,96.89343519997783,98.05986139993183,98.05986139993183,98.05986139993183,98.05986139993183,98.05986139993183,98.05986139993183,98.05986139993183,0.002229600213468075,"['v', 'a', 's', 'o']",0,vaso,None,"[0.7905198000371456, 0.9175414000637829, 1.1624646000564098, 1.2990220000501722]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_142.png,vaso,type,darkblue,repeat,1,T,1,Stim7_Set1,19,18,0,18,18,18,,105.78983679995872,,,,,,,,,,,,,,,,,,,,,,,101.55906790005974,102.776161900023,102.776161900023,102.776161900023,102.776161900023,102.776161900023,102.776161900023,102.776161900023,0.002490099985152483,"['v', 'a', 's', 'o']",0,vaso,None,"[0.6271477998234332, 0.7844758999999613, 0.9248323999345303, 1.0628549999091774]",105.78983679995872,105.78983679995872,105.78983679995872,105.78983679995872,105.78983679995872,105.78983679995872,2.9998178998939693,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_338.png,regalo,speak,yellow,filler,2,F,1,Stim6_Set4,20,19,0,19,19,19,,110.35699809994549,,,,,,,,,,,,,,,,,,,,,,,106.29064869997092,107.3419067999348,107.3419067999348,107.3419067999348,107.3419067999348,107.3419067999348,107.3419067999348,107.3419067999348,0.0027179999742656946,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_169.png,espalda,type,darkblue,nontarget,1,NT,1,Stim8_Set1,21,20,0,20,20,20,,114.92218929994851,,,,,,,,,,,,,,,,,,,,,,,110.85652010003105,111.92264669993892,111.92264669993892,111.92264669993892,111.92264669993892,111.92264669993892,111.92264669993892,111.92264669993892,0.0022698999382555485,"['e', 's', 'p', 'a', 'l', 'd', 'a']",0,espalda,None,"[1.0772273000329733, 1.252790000056848, 1.3910809999797493, 1.440829100087285, 1.6347228998783976, 1.8101915998850018, 1.8834442000370473]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_169.png,espalda,speak,yellow,switch,2,T,1,Stim8_Set1,22,21,0,21,21,21,,119.55441710003652,,,,,,,,,,,,,,,,,,,,,,120.05450710002333,115.42206520005129,116.55642200005241,116.55642200005241,116.55642200005241,116.55642200005241,116.55642200005241,116.55642200005241,116.55642200005241,0.002293699886649847,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_48.png,bombero,type,darkblue,filler,1,F,1,Stim7_Set4,23,22,0,22,22,22,,124.25183740002103,,,,,,,,,,,,,,,,,,,,,,,120.05450710002333,121.23849090002477,121.23849090002477,121.23849090002477,121.23849090002477,121.23849090002477,121.23849090002477,121.23849090002477,0.002450800035148859,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,bombero,None,"[0.9907160000875592, 1.0980276002082974, 1.3345237001776695, 1.4331203000620008, 1.4915859000757337, 1.639105300186202, 1.7076470002066344]",124.25183740002103,124.25183740002103,124.25183740002103,124.25183740002103,124.25183740002103,124.25183740002103,2.999931500060484,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_728.png,pulpo,type,darkblue,filler,1,F,1,Stim8_Set4,24,23,0,23,23,23,,128.8521630000323,,,,,,,,,,,,,,,,,,,,,,,124.75292630004697,125.83747859997675,125.83747859997675,125.83747859997675,125.83747859997675,125.83747859997675,125.83747859997675,125.83747859997675,0.002332399832084775,"['p', 'u', 'l', 'p', 'o']",0,pulpo,None,"[0.8445662001613528, 1.0766547000966966, 1.4479755000211298, 1.5911934000905603, 1.710795700084418]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,filler,2,F,2,Stim1_Set1,25,24,0,24,24,24,,133.69981279992498,,,,,,,,,,,,,,,,,,,,,,,129.3523146000225,130.68638440012,130.68638440012,130.68638440012,130.68638440012,130.68638440012,130.68638440012,130.68638440012,0.002669599838554859,"['p', 'u', 'n', 'e', 'backspace', 'backspace', 'e', 'n', 't', 'e']",0,puente,None,"[0.7878131999168545, 0.9829172999598086, 1.228670199867338, 1.608839499996975, 1.8996392998378724, 2.056172699900344, 2.261521899839863, 2.4008344998583198, 2.5069068998564035, 2.599265499971807]",133.69981279992498,133.69981279992498,133.69981279992498,133.69981279992498,133.69981279992498,133.69981279992498,2.9998920999933034,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_175.png,pintor,type,darkblue,nontarget,1,NT,2,Stim1_Set2,26,25,0,25,25,25,,138.31635039998218,,,,,,,,,,,,,,,,,,,,,,138.81629410013556,134.20107990014367,135.31855650013313,135.31855650013313,135.31855650013313,135.31855650013313,135.31855650013313,135.31855650013313,135.31855650013313,0.002791900187730789,"['i', 'n', 't', 'o', 'r']",0,intor,None,"[0.9419956998899579, 1.1991401999257505, 1.3345067000482231, 1.5265474000480026, 1.6417902999091893]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_175.png,pintor,type,darkblue,repeat,1,T,2,Stim1_Set2,27,26,0,26,26,26,,142.94881440000609,,,,,,,,,,,,,,,,,,,,,,143.4485218001064,138.81629410013556,139.96607200009748,139.96607200009748,139.96607200009748,139.96607200009748,139.96607200009748,139.96607200009748,139.96607200009748,0.0030115998815745115,"['p', 'i', 'n', 't', 'o', 'r']",0,pintor,None,"[0.43724519992247224, 0.9325987999327481, 1.128202199935913, 1.225309900008142, 1.3403729998972267, 1.4369568000547588]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,filler,2,F,2,Stim2_Set1,28,27,0,27,27,27,,147.71443920000456,,,,,,,,,,,,,,,,,,,,,,,143.4485218001064,144.7148204999976,144.7148204999976,144.7148204999976,144.7148204999976,144.7148204999976,144.7148204999976,144.7148204999976,0.0024892999790608883,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
