image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,subjResponse,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,micResp.stopped,textBlank500.stopped,textboxPause.started,textboxPause.stopped,keyPause.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,filler,2,F,2,Stim7_Set1,45,44,0,44,44,44,,232.87476439983584,,,,,,,,,,,,,,,,,,,,,,228.65907589998096,229.86015099985525,229.86015099985525,229.86015099985525,229.86015099985525,229.86015099985525,229.86015099985525,229.86015099985525,0.0022038999013602734,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_169.png,espalda,type,darkblue,filler,1,F,2,Stim8_Set1,46,45,0,45,45,45,,237.52341210003942,,,,,,,,,,,,,,,,,,,,,,233.37424249993637,234.52551759989,234.52551759989,234.52551759989,234.52551759989,234.52551759989,234.52551759989,234.52551759989,0.0022047001402825117,None,0,,None,,,,,,,,238.02340910001658,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_199.png,falda,speak,yellow,nontarget,2,NT,2,Stim8_Set2,47,46,0,46,46,46,,242.28904059994966,,,,,,,,,,,,,,,,,,,,,,238.02340910001658,239.28949230001308,239.28949230001308,239.28949230001308,239.28949230001308,239.28949230001308,239.28949230001308,239.28949230001308,0.0024284999817609787,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_199.png,falda,type,darkblue,switch,1,T,2,Stim8_Set2,48,47,0,47,47,47,,247.18765809992328,,,,,,,,,,,,,,,,,,,,,,242.78911209991202,244.18834410002455,244.18834410002455,244.18834410002455,244.18834410002455,244.18834410002455,244.18834410002455,244.18834410002455,0.0024520999286323786,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_576.png,guante,type,darkblue,nontarget,1,NT,3,Stim1_Set3,49,48,0,48,48,48,,251.80316430004314,,,,,,,,,,,,,,,,,,,,,,247.6875736999791,248.8041948999744,248.8041948999744,248.8041948999744,248.8041948999744,248.8041948999744,248.8041948999744,248.8041948999744,0.0032417001202702522,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_576.png,guante,speak,yellow,switch,2,T,3,Stim1_Set3,50,49,0,49,49,49,,256.55231429985724,,,,,,,,,,,,,,,,,,,,,,252.30301459995098,253.55277149984613,253.55277149984613,253.55277149984613,253.55277149984613,253.55277149984613,253.55277149984613,253.55277149984613,0.002469100058078766,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_610.png,miel,speak,yellow,nontarget,2,NT,3,Stim2_Set3,51,50,0,50,50,50,,261.18451289995573,,,,,,,,,,,,,,,,,,,,,,257.05210189986974,258.18488489999436,258.18488489999436,258.18488489999436,258.18488489999436,258.18488489999436,258.18488489999436,258.18488489999436,0.0024153999984264374,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_610.png,miel,type,darkblue,switch,1,T,3,Stim2_Set3,52,51,0,51,51,51,,265.90008179983124,,,,,,,,,,,,,,,,,,,,,,261.6845031999983,262.90052239992656,262.90052239992656,262.90052239992656,262.90052239992656,262.90052239992656,262.90052239992656,262.90052239992656,0.002382999984547496,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_175.png,pintor,type,darkblue,filler,1,F,3,Stim1_Set2,53,52,0,52,52,52,,270.69854819984175,,,,,,,,,,,,,,,,,,,,,,266.3999814998824,267.69932290003635,267.69932290003635,267.69932290003635,267.69932290003635,267.69932290003635,267.69932290003635,267.69932290003635,0.0024898999836295843,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_242.png,cartero,type,darkblue,nontarget,1,NT,3,Stim3_Set3,54,53,0,53,53,53,,275.2811932999175,,,,,,,,,,,,,,,,,,,,,,271.19877030001953,272.28187179984525,272.28187179984525,272.28187179984525,272.28187179984525,272.28187179984525,272.28187179984525,272.28187179984525,0.0024260999634861946,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_242.png,cartero,speak,yellow,switch,2,T,3,Stim3_Set3,55,54,0,54,54,54,,279.9795856999699,,,,,,,,,,,,,,,,,,,,,,275.7810188999865,276.98066190001555,276.98066190001555,276.98066190001555,276.98066190001555,276.98066190001555,276.98066190001555,276.98066190001555,0.0026470001321285963,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_152.png,caracol,type,darkblue,filler,1,F,3,Stim2_Set2,56,55,0,55,55,55,,284.6286213998683,,,,,,,,,,,,,,,,,,,,,,280.47947230003774,281.6308601000346,281.6308601000346,281.6308601000346,281.6308601000346,281.6308601000346,281.6308601000346,281.6308601000346,0.0026239000726491213,None,0,,None,,,,,,,,285.1286381999962,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_235.png,aguja,speak,yellow,nontarget,2,NT,3,Stim4_Set3,57,56,0,56,56,56,,289.1775686000474,,,,,,,,,,,,,,,,,,,,,,285.1286381999962,286.19528650003485,286.19528650003485,286.19528650003485,286.19528650003485,286.19528650003485,286.19528650003485,286.19528650003485,0.002335699973627925,None,0,,None,,,,,,,,289.67799109988846,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_235.png,aguja,speak,yellow,repeat,2,T,3,Stim4_Set3,58,57,0,57,57,57,,293.82672440004535,,,,,,,,,,,,,,,,,,,,,,289.67799109988846,290.8274677998852,290.8274677998852,290.8274677998852,290.8274677998852,290.8274677998852,290.8274677998852,290.8274677998852,0.0022999001666903496,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_264.png,mano,speak,yellow,filler,2,F,3,Stim3_Set2,59,58,0,58,58,58,,298.5087665999308,,,,,,,,,,,,,,,,,,,,,,294.3263115999289,295.5095253000036,295.5095253000036,295.5095253000036,295.5095253000036,295.5095253000036,295.5095253000036,295.5095253000036,0.0025188999716192484,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_517.png,cuerda,type,darkblue,filler,1,F,3,Stim4_Set2,60,59,0,59,59,59,,303.07410579989664,,,,,,,,,,,,,,,,,,,,,,299.01290880003944,300.0751676999498,300.0751676999498,300.0751676999498,300.0751676999498,300.0751676999498,300.0751676999498,300.0751676999498,0.0025849000085145235,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_30.png,granja,type,darkblue,filler,1,F,3,Stim5_Set2,61,60,0,60,60,60,,307.6229367000051,,,,,,,,,,,,,,,,,,,,,,303.558170999866,304.6239161998965,304.6239161998965,304.6239161998965,304.6239161998965,304.6239161998965,304.6239161998965,304.6239161998965,0.003736799815669656,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_35.png,oreja,speak,yellow,nontarget,2,NT,3,Stim5_Set3,62,61,0,61,61,61,,312.37218149984255,,,,,,,,,,,,,,,,,,,,,,308.1231733998284,309.3731875999365,309.3731875999365,309.3731875999365,309.3731875999365,309.3731875999365,309.3731875999365,309.3731875999365,0.0040235999040305614,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_35.png,oreja,speak,yellow,repeat,2,T,3,Stim5_Set3,63,62,0,62,62,62,,316.97087479988113,,,,,,,,,,,,,,,,,,,,,,312.87205419992097,313.97146699996665,313.97146699996665,313.97146699996665,313.97146699996665,313.97146699996665,313.97146699996665,313.97146699996665,0.0023556998930871487,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_464.png,goma,speak,yellow,nontarget,2,NT,3,Stim6_Set3,64,63,0,63,63,63,,321.6531322998926,,,,,,,,,,,,,,,,,,,,,,317.4705667998642,318.753768999828,318.753768999828,318.753768999828,318.753768999828,318.753768999828,318.753768999828,318.753768999828,0.09035880002193153,None,0,,None,,,,,,,,322.15288119995967,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_464.png,goma,type,darkblue,switch,1,T,3,Stim6_Set3,65,64,0,64,64,64,,326.26893320004456,,,,,,,,,,,,,,,,,,,,,,322.15288119995967,323.2696020998992,323.2696020998992,323.2696020998992,323.2696020998992,323.2696020998992,323.2696020998992,323.2696020998992,0.0023011001758277416,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_552.png,manzana,speak,yellow,filler,2,F,3,Stim6_Set2,66,65,0,65,65,65,,330.9677981999703,,,,,,,,,,,,,,,,,,,,,,326.7687831998337,327.9685404000338,327.9685404000338,327.9685404000338,327.9685404000338,327.9685404000338,327.9685404000338,327.9685404000338,0.0026476001366972923,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_271.png,conejo,type,darkblue,nontarget,1,NT,3,Stim7_Set3,67,66,0,66,66,66,,335.51664060004987,,,,,,,,,,,,,,,,,,,,,,331.467664900003,332.61700699990615,332.61700699990615,332.61700699990615,332.61700699990615,332.61700699990615,332.61700699990615,332.61700699990615,0.1058286998886615,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_271.png,conejo,type,darkblue,repeat,1,T,3,Stim7_Set3,68,67,0,67,67,67,,340.21549039985985,,,,,,,,,,,,,,,,,,,,,,336.01643990003504,337.2159175998531,337.2159175998531,337.2159175998531,337.2159175998531,337.2159175998531,337.2159175998531,337.2159175998531,0.0027650000993162394,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_446.png,cerdo,speak,yellow,filler,2,F,3,Stim7_Set2,69,68,0,68,68,68,,344.79771619988605,,,,,,,,,,,,,,,,,,,,,,340.7153584000189,341.8151304998901,341.8151304998901,341.8151304998901,341.8151304998901,341.8151304998901,341.8151304998901,341.8151304998901,0.0207676999270916,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_199.png,falda,speak,yellow,filler,2,F,3,Stim8_Set2,70,69,0,69,69,69,,349.51324819982983,,,,,,,,,,,,,,,,,,,,,,345.29778150003403,346.5968608998228,346.5968608998228,346.5968608998228,346.5968608998228,346.5968608998228,346.5968608998228,346.5968608998228,0.09185789991170168,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_320.png,iglesia,type,darkblue,nontarget,1,NT,3,Stim8_Set3,71,70,0,70,70,70,,354.22884149989113,,,,,,,,,,,,,,,,,,,,,,350.01294389995746,351.3124645999633,351.3124645999633,351.3124645999633,351.3124645999633,351.3124645999633,351.3124645999633,351.3124645999633,0.09838119987398386,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_320.png,iglesia,type,darkblue,repeat,1,T,3,Stim8_Set3,72,71,0,71,71,71,,358.8112158998847,,,,,,,,,,,,,,,,,,,,,,354.7285615999717,355.81173820002005,355.81173820002005,355.81173820002005,355.81173820002005,355.81173820002005,355.81173820002005,355.81173820002005,0.002670200075954199,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_576.png,guante,speak,yellow,filler,2,F,4,Stim1_Set3,73,72,0,72,72,72,,363.6099331998266,,,,,,,,,,,,,,,,,,,,,,359.3111670999788,360.61091759987175,360.61091759987175,360.61091759987175,360.61091759987175,360.61091759987175,360.61091759987175,360.61091759987175,0.005651100073009729,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_319.png,vaca,type,darkblue,nontarget,1,NT,4,Stim1_Set4,74,73,0,73,73,73,,368.34209299995564,,,,,,,,,,,,,,,,,,,,,,364.1096595998388,365.3425314000342,365.3425314000342,365.3425314000342,365.3425314000342,365.3425314000342,365.3425314000342,365.3425314000342,0.006997300079092383,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_319.png,vaca,type,darkblue,repeat,1,T,4,Stim1_Set4,75,74,0,74,74,74,,372.957653200021,,,,,,,,,,,,,,,,,,,,,,368.84170019999146,369.95847869990394,369.95847869990394,369.95847869990394,369.95847869990394,369.95847869990394,369.95847869990394,369.95847869990394,0.002315700054168701,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_719.png,baño,type,darkblue,nontarget,1,NT,4,Stim2_Set4,76,75,0,75,75,75,,377.689507199917,,,,,,,,,,,,,,,,,,,,,,373.45722409989685,374.6902496998664,374.6902496998664,374.6902496998664,374.6902496998664,374.6902496998664,374.6902496998664,374.6902496998664,0.0076299998909235,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_719.png,baño,speak,yellow,switch,2,T,4,Stim2_Set4,77,76,0,76,76,76,,382.43888919986784,,,,,,,,,,,,,,,,,,,,,,378.18983049993403,379.43913189996965,379.43913189996965,379.43913189996965,379.43913189996965,379.43913189996965,379.43913189996965,379.43913189996965,0.002778799971565604,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_610.png,miel,type,darkblue,filler,1,F,4,Stim2_Set3,78,77,0,77,77,77,,387.0876749998424,,,,,,,,,,,,,,,,,,,,,,382.93831490003504,384.08870669989847,384.08870669989847,384.08870669989847,384.08870669989847,384.08870669989847,384.08870669989847,384.08870669989847,0.0072830000426620245,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_242.png,cartero,type,darkblue,filler,1,F,4,Stim3_Set3,79,78,0,78,78,78,,391.8864157998469,,,,,,,,,,,,,,,,,,,,,,387.58716809982434,388.88719829986803,388.88719829986803,388.88719829986803,388.88719829986803,388.88719829986803,388.88719829986803,388.88719829986803,0.0071588000282645226,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_8.png,pierna,speak,yellow,nontarget,2,NT,4,Stim3_Set4,80,79,0,79,79,79,,396.5186941998545,,,,,,,,,,,,,,,,,,,,,,392.38593109999783,393.8689583998639,393.8689583998639,393.8689583998639,393.8689583998639,393.8689583998639,393.8689583998639,393.8689583998639,0.3575792999472469,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_8.png,pierna,speak,yellow,repeat,2,T,4,Stim3_Set4,81,80,0,80,80,80,,401.15045049996115,,,,,,,,,,,,,,,,,,,,,,397.01852959999815,398.15147379995324,398.15147379995324,398.15147379995324,398.15147379995324,398.15147379995324,398.15147379995324,398.15147379995324,0.002165700076147914,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_498.png,taza,speak,yellow,nontarget,2,NT,4,Stim4_Set4,82,81,0,81,81,81,,405.94993230002,,,,,,,,,,,,,,,,,,,,,,401.651081699878,403.0332948998548,403.0332948998548,403.0332948998548,403.0332948998548,403.0332948998548,403.0332948998548,403.0332948998548,0.1001186000648886,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_498.png,taza,type,darkblue,switch,1,T,4,Stim4_Set4,83,82,0,82,82,82,,410.64926599990577,,,,,,,,,,,,,,,,,,,,,,406.44964040000923,407.666167399846,407.666167399846,407.666167399846,407.666167399846,407.666167399846,407.666167399846,407.666167399846,0.00228299992159009,None,0,,None,,,,,,,,411.14826090005226,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_235.png,aguja,speak,yellow,filler,2,F,4,Stim4_Set3,84,83,0,83,83,83,,415.21385059994645,,,,,,,,,,,,,,,,,,,,,,411.14826090005226,412.2145996999461,412.2145996999461,412.2145996999461,412.2145996999461,412.2145996999461,412.2145996999461,412.2145996999461,0.00481369998306036,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_687.png,camisa,type,darkblue,nontarget,1,NT,4,Stim5_Set4,85,84,0,84,84,84,,419.8460649999324,,,,,,,,,,,,,,,,,,,,,,415.71394629986025,416.8471831998322,416.8471831998322,416.8471831998322,416.8471831998322,416.8471831998322,416.8471831998322,416.8471831998322,0.004573900019749999,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_687.png,camisa,speak,yellow,switch,2,T,4,Stim5_Set4,86,85,0,85,85,85,,424.5784724999685,,,,,,,,,,,,,,,,,,,,,,420.3461436999496,421.57914789998904,421.57914789998904,421.57914789998904,421.57914789998904,421.57914789998904,421.57914789998904,421.57914789998904,0.0022257999517023563,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_338.png,regalo,speak,yellow,nontarget,2,NT,4,Stim6_Set4,87,86,0,86,86,86,,429.2940654999111,,,,,,,,,,,,,,,,,,,,,,425.0784894998651,426.44441120000556,426.44441120000556,426.44441120000556,426.44441120000556,426.44441120000556,426.44441120000556,426.44441120000556,0.1596249002031982,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_338.png,regalo,speak,yellow,repeat,2,T,4,Stim6_Set4,88,87,0,87,87,87,,433.8916980999056,,,,,,,,,,,,,,,,,,,,,,429.79397809994407,430.87811539997347,430.87811539997347,430.87811539997347,430.87811539997347,430.87811539997347,430.87811539997347,430.87811539997347,0.0025607000570744276,None,0,,None,433.8916980999056,433.8916980999056,433.8916980999056,433.8916980999056,433.8916980999056,433.8916980999056,2.9997322999406606,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_35.png,oreja,type,darkblue,filler,1,F,4,Stim5_Set3,89,88,0,88,88,88,,438.5248924999032,,,,,,,,,,,,,,,,,,,,,,434.39248539996333,435.54319610004313,435.54319610004313,435.54319610004313,435.54319610004313,435.54319610004313,435.54319610004313,435.54319610004313,0.015244099777191877,None,0,,None,,,,,,,,439.0250013000332,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_464.png,goma,speak,yellow,filler,2,F,4,Stim6_Set3,90,89,0,89,89,89,,443.1907619999256,,,,,,,,,,,,,,,,,,,,,,439.0250013000332,440.54085460002534,440.54085460002534,440.54085460002534,440.54085460002534,440.54085460002534,440.54085460002534,440.54085460002534,0.35729040019214153,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_271.png,conejo,type,darkblue,filler,1,F,4,Stim7_Set3,91,90,0,90,90,90,,448.02265519998036,,,,,,,,,,,,,,,,,,,,,,443.6905997998547,445.1232219999656,445.1232219999656,445.1232219999656,445.1232219999656,445.1232219999656,445.1232219999656,445.1232219999656,0.10521949990652502,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_48.png,bombero,speak,yellow,nontarget,2,NT,4,Stim7_Set4,92,91,0,91,91,91,,452.7214752000291,,,,,,,,,,,,,,,,,,,,,,448.5228545998689,449.7220210998785,449.7220210998785,449.7220210998785,449.7220210998785,449.7220210998785,449.7220210998785,449.7220210998785,0.0050107999704778194,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_48.png,bombero,type,darkblue,switch,1,T,4,Stim7_Set4,93,92,0,92,92,92,,457.50418189982884,,,,,,,,,,,,,,,,,,,,,,453.22169639985077,454.52092479984276,454.52092479984276,454.52092479984276,454.52092479984276,454.52092479984276,454.52092479984276,454.52092479984276,0.002472399966791272,None,0,,None,,,,,,,,458.00395859987475,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_320.png,iglesia,speak,yellow,filler,1,F,4,Stim8_Set3,94,93,0,93,93,93,,462.1529971000273,,,,,,,,,,,,,,,,,,,,,,458.00395859987475,459.1754077998921,459.1754077998921,459.1754077998921,459.1754077998921,459.1754077998921,459.1754077998921,459.1754077998921,0.02900839992798865,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
REPSWITCH1/PICTURE_728.png,pulpo,type,darkblue,nontarget,1,NT,4,Stim8_Set4,95,94,0,94,94,94,,466.96799459983595,,,,,,,,,,,,,,,,,,,,,,462.65282769990154,464.0688852998428,464.0688852998428,464.0688852998428,464.0688852998428,464.0688852998428,464.0688852998428,464.0688852998428,0.10952149983495474,None,0,,None,,,,,,,,,,,,226690,001,2023-07-03_15h55.09.960,REPSWITCH1_v2022.2.4,2022.2.4,59.98929793949537,
,,,,,,,,,,,,,,,,471.60037690005265,,,,,,,,,,,,,,,,,,,,,,467.46823939983733,468.60094120004214,468.60094120004214,468.60094120004214,468.60094120004214,468.60094120004214,468.60094120004214,468.60094120004214,0.0022521999198943377,None,0,,,,,,,,,,,472.1005859998986,472.1005859998986,472.1005859998986,,,,,,,
