0.9721 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
16.1034 	EXP 	fixationITI: autoDraw = True
17.1638 	EXP 	fixationITI: autoDraw = False
17.1638 	EXP 	fixationITI: autoDraw = False
17.1638 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
17.1638 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
17.1638 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_599.png'
17.1638 	EXP 	polygonCol_2: autoDraw = True
17.1638 	EXP 	polygonWh_2: autoDraw = True
17.1638 	EXP 	imagePractice_2: autoDraw = True
17.1638 	EXP 	polygonText_2: autoDraw = True
17.1638 	EXP 	textPractice_2: autoDraw = True
20.1995 	EXP 	polygonCol_2: autoDraw = False
20.1995 	EXP 	polygonWh_2: autoDraw = False
20.1995 	EXP 	imagePractice_2: autoDraw = False
20.1995 	EXP 	polygonText_2: autoDraw = False
20.1995 	EXP 	textPractice_2: autoDraw = False
20.1995 	EXP 	polygonCol_2: autoDraw = False
20.1995 	EXP 	polygonWh_2: autoDraw = False
20.1995 	EXP 	imagePractice_2: autoDraw = False
20.1995 	EXP 	polygonText_2: autoDraw = False
20.1995 	EXP 	textPractice_2: autoDraw = False
20.1995 	EXP 	textBlankLoop: autoDraw = True
20.6960 	EXP 	New trial (rep=0, index=3): {'image': 'REPSWITCH1_Practice/PICTURE_733.png', 'correctAns': 'gafas', 'respModal': 'TYPE', 'frameColor': 'darkblue'}
20.6986 	EXP 	textBlankLoop: autoDraw = False
20.6986 	EXP 	fixationITI: autoDraw = True
21.7594 	EXP 	fixationITI: autoDraw = False
21.7594 	EXP 	fixationITI: autoDraw = False
21.7594 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
21.7594 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
21.7594 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_733.png'
21.7594 	EXP 	polygonCol_2: autoDraw = True
21.7594 	EXP 	polygonWh_2: autoDraw = True
21.7594 	EXP 	imagePractice_2: autoDraw = True
21.7594 	EXP 	polygonText_2: autoDraw = True
21.7594 	EXP 	textPractice_2: autoDraw = True
24.7953 	EXP 	polygonCol_2: autoDraw = False
24.7953 	EXP 	polygonWh_2: autoDraw = False
24.7953 	EXP 	imagePractice_2: autoDraw = False
24.7953 	EXP 	polygonText_2: autoDraw = False
24.7953 	EXP 	textPractice_2: autoDraw = False
24.7953 	EXP 	polygonCol_2: autoDraw = False
24.7953 	EXP 	polygonWh_2: autoDraw = False
24.7953 	EXP 	imagePractice_2: autoDraw = False
24.7953 	EXP 	polygonText_2: autoDraw = False
24.7953 	EXP 	textPractice_2: autoDraw = False
24.7953 	EXP 	textBlankLoop: autoDraw = True
25.2918 	EXP 	New trial (rep=0, index=4): {'image': 'REPSWITCH1_Practice/PICTURE_614.png', 'correctAns': 'reina', 'respModal': 'TYPE', 'frameColor': 'darkblue'}
25.2944 	EXP 	textBlankLoop: autoDraw = False
25.2944 	EXP 	fixationITI: autoDraw = True
26.3496 	EXP 	fixationITI: autoDraw = False
26.3496 	EXP 	fixationITI: autoDraw = False
26.3496 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
26.3496 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
26.3496 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_614.png'
26.3496 	EXP 	polygonCol_2: autoDraw = True
26.3496 	EXP 	polygonWh_2: autoDraw = True
26.3496 	EXP 	imagePractice_2: autoDraw = True
26.3496 	EXP 	polygonText_2: autoDraw = True
26.3496 	EXP 	textPractice_2: autoDraw = True
29.3736 	EXP 	polygonCol_2: autoDraw = False
29.3736 	EXP 	polygonWh_2: autoDraw = False
29.3736 	EXP 	imagePractice_2: autoDraw = False
29.3736 	EXP 	polygonText_2: autoDraw = False
29.3736 	EXP 	textPractice_2: autoDraw = False
29.3736 	EXP 	polygonCol_2: autoDraw = False
29.3736 	EXP 	polygonWh_2: autoDraw = False
29.3736 	EXP 	imagePractice_2: autoDraw = False
29.3736 	EXP 	polygonText_2: autoDraw = False
29.3736 	EXP 	textPractice_2: autoDraw = False
29.3736 	EXP 	textBlankLoop: autoDraw = True
29.8709 	EXP 	New trial (rep=0, index=5): {'image': 'REPSWITCH1_Practice/PICTURE_612.png', 'correctAns': 'rana', 'respModal': 'TYPE', 'frameColor': 'darkblue'}
29.8735 	EXP 	textBlankLoop: autoDraw = False
29.8735 	EXP 	textBlankLoop: autoDraw = False
29.8735 	EXP 	fixationITI: autoDraw = True
30.9676 	EXP 	fixationITI: autoDraw = False
30.9676 	EXP 	fixationITI: autoDraw = False
30.9676 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
30.9676 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
30.9676 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_612.png'
30.9676 	EXP 	polygonCol_2: autoDraw = True
30.9676 	EXP 	polygonWh_2: autoDraw = True
30.9676 	EXP 	imagePractice_2: autoDraw = True
30.9676 	EXP 	polygonText_2: autoDraw = True
30.9676 	EXP 	textPractice_2: autoDraw = True
33.9916 	EXP 	polygonCol_2: autoDraw = False
33.9916 	EXP 	polygonWh_2: autoDraw = False
33.9916 	EXP 	imagePractice_2: autoDraw = False
33.9916 	EXP 	polygonText_2: autoDraw = False
33.9916 	EXP 	textPractice_2: autoDraw = False
33.9916 	EXP 	polygonCol_2: autoDraw = False
33.9916 	EXP 	polygonWh_2: autoDraw = False
33.9916 	EXP 	imagePractice_2: autoDraw = False
33.9916 	EXP 	polygonText_2: autoDraw = False
33.9916 	EXP 	textPractice_2: autoDraw = False
33.9916 	EXP 	textBlankLoop: autoDraw = True
34.4890 	EXP 	New trial (rep=0, index=6): {'image': 'REPSWITCH1_Practice/PICTURE_612.png', 'correctAns': 'rana', 'respModal': 'SPEAK', 'frameColor': 'gold'}
34.4915 	EXP 	textBlankLoop: autoDraw = False
34.4915 	EXP 	textBlankLoop: autoDraw = False
34.4915 	EXP 	fixationITI: autoDraw = True
35.6555 	EXP 	fixationITI: autoDraw = False
35.6555 	EXP 	fixationITI: autoDraw = False
35.6555 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
35.6555 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
35.6555 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_612.png'
35.6555 	EXP 	polygonCol_2: autoDraw = True
35.6555 	EXP 	polygonWh_2: autoDraw = True
35.6555 	EXP 	imagePractice_2: autoDraw = True
35.6555 	EXP 	polygonText_2: autoDraw = True
35.6555 	EXP 	textPractice_2: autoDraw = True
38.6735 	EXP 	polygonCol_2: autoDraw = False
38.6735 	EXP 	polygonWh_2: autoDraw = False
38.6735 	EXP 	imagePractice_2: autoDraw = False
38.6735 	EXP 	polygonText_2: autoDraw = False
38.6735 	EXP 	textPractice_2: autoDraw = False
38.6735 	EXP 	textBlankLoop: autoDraw = True
39.1708 	EXP 	New trial (rep=0, index=7): {'image': 'REPSWITCH1_Practice/PICTURE_570.png', 'correctAns': 'toro', 'respModal': 'TYPE', 'frameColor': 'darkblue'}
39.1733 	EXP 	textBlankLoop: autoDraw = False
39.1733 	EXP 	textBlankLoop: autoDraw = False
39.1733 	EXP 	fixationITI: autoDraw = True
40.2070 	EXP 	fixationITI: autoDraw = False
40.2070 	EXP 	fixationITI: autoDraw = False
40.2070 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
40.2070 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
40.2070 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_570.png'
40.2070 	EXP 	polygonCol_2: autoDraw = True
40.2070 	EXP 	polygonWh_2: autoDraw = True
40.2070 	EXP 	imagePractice_2: autoDraw = True
40.2070 	EXP 	polygonText_2: autoDraw = True
40.2070 	EXP 	textPractice_2: autoDraw = True
43.2275 	EXP 	polygonCol_2: autoDraw = False
43.2275 	EXP 	polygonWh_2: autoDraw = False
43.2275 	EXP 	imagePractice_2: autoDraw = False
43.2275 	EXP 	polygonText_2: autoDraw = False
43.2275 	EXP 	textPractice_2: autoDraw = False
43.2275 	EXP 	textBlankLoop: autoDraw = True
43.7249 	EXP 	New trial (rep=0, index=8): {'image': 'REPSWITCH1_Practice/PICTURE_110.png', 'correctAns': 'mesa', 'respModal': 'SPEAK', 'frameColor': 'gold'}
43.7274 	EXP 	textBlankLoop: autoDraw = False
43.7274 	EXP 	textBlankLoop: autoDraw = False
43.7274 	EXP 	fixationITI: autoDraw = True
44.8499 	EXP 	fixationITI: autoDraw = False
44.8499 	EXP 	fixationITI: autoDraw = False
44.8499 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
44.8499 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
44.8499 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_110.png'
44.8499 	EXP 	polygonCol_2: autoDraw = True
44.8499 	EXP 	polygonWh_2: autoDraw = True
44.8499 	EXP 	imagePractice_2: autoDraw = True
44.8499 	EXP 	polygonText_2: autoDraw = True
44.8499 	EXP 	textPractice_2: autoDraw = True
47.8816 	EXP 	polygonCol_2: autoDraw = False
47.8816 	EXP 	polygonWh_2: autoDraw = False
47.8816 	EXP 	imagePractice_2: autoDraw = False
47.8816 	EXP 	polygonText_2: autoDraw = False
47.8816 	EXP 	textPractice_2: autoDraw = False
47.8816 	EXP 	textBlankLoop: autoDraw = True
48.3788 	EXP 	New trial (rep=0, index=9): {'image': 'REPSWITCH1_Practice/PICTURE_733.png', 'correctAns': 'gafas', 'respModal': 'SPEAK', 'frameColor': 'gold'}
48.3815 	EXP 	textBlankLoop: autoDraw = False
48.3815 	EXP 	fixationITI: autoDraw = True
49.4422 	EXP 	fixationITI: autoDraw = False
49.4422 	EXP 	fixationITI: autoDraw = False
49.4422 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
49.4422 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
49.4422 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_733.png'
49.4422 	EXP 	polygonCol_2: autoDraw = True
49.4422 	EXP 	polygonWh_2: autoDraw = True
49.4422 	EXP 	imagePractice_2: autoDraw = True
49.4422 	EXP 	polygonText_2: autoDraw = True
49.4422 	EXP 	textPractice_2: autoDraw = True
52.4663 	EXP 	polygonCol_2: autoDraw = False
52.4663 	EXP 	polygonWh_2: autoDraw = False
52.4663 	EXP 	imagePractice_2: autoDraw = False
52.4663 	EXP 	polygonText_2: autoDraw = False
52.4663 	EXP 	textPractice_2: autoDraw = False
52.4663 	EXP 	polygonCol_2: autoDraw = False
52.4663 	EXP 	polygonWh_2: autoDraw = False
52.4663 	EXP 	imagePractice_2: autoDraw = False
52.4663 	EXP 	polygonText_2: autoDraw = False
52.4663 	EXP 	textPractice_2: autoDraw = False
52.4663 	EXP 	textBlankLoop: autoDraw = True
52.9635 	EXP 	New trial (rep=0, index=10): {'image': 'REPSWITCH1_Practice/PICTURE_733.png', 'correctAns': 'gafas', 'respModal': 'TYPE', 'frameColor': 'darkblue'}
52.9661 	EXP 	textBlankLoop: autoDraw = False
52.9661 	EXP 	fixationITI: autoDraw = True
54.0386 	EXP 	fixationITI: autoDraw = False
54.0386 	EXP 	fixationITI: autoDraw = False
54.0386 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
54.0386 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
54.0386 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_733.png'
54.0386 	EXP 	polygonCol_2: autoDraw = True
54.0386 	EXP 	polygonWh_2: autoDraw = True
54.0386 	EXP 	imagePractice_2: autoDraw = True
54.0386 	EXP 	polygonText_2: autoDraw = True
54.0386 	EXP 	textPractice_2: autoDraw = True
57.0593 	EXP 	polygonCol_2: autoDraw = False
57.0593 	EXP 	polygonWh_2: autoDraw = False
57.0593 	EXP 	imagePractice_2: autoDraw = False
57.0593 	EXP 	polygonText_2: autoDraw = False
57.0593 	EXP 	textPractice_2: autoDraw = False
57.0593 	EXP 	textBlankLoop: autoDraw = True
57.5566 	EXP 	New trial (rep=0, index=11): {'image': 'REPSWITCH1_Practice/PICTURE_614.png', 'correctAns': 'reina', 'respModal': 'SPEAK', 'frameColor': 'gold'}
57.5591 	EXP 	textBlankLoop: autoDraw = False
57.5591 	EXP 	textBlankLoop: autoDraw = False
57.5591 	EXP 	fixationITI: autoDraw = True
58.6845 	EXP 	fixationITI: autoDraw = False
58.6845 	EXP 	fixationITI: autoDraw = False
58.6845 	EXP 	polygonCol_2: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
58.6845 	EXP 	polygonCol_2: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
58.6845 	EXP 	imagePractice_2: image = 'REPSWITCH1_Practice/PICTURE_614.png'
58.6845 	EXP 	polygonCol_2: autoDraw = True
58.6845 	EXP 	polygonWh_2: autoDraw = True
58.6845 	EXP 	imagePractice_2: autoDraw = True
58.6845 	EXP 	polygonText_2: autoDraw = True
58.6845 	EXP 	textPractice_2: autoDraw = True
61.7021 	EXP 	polygonCol_2: autoDraw = False
61.7021 	EXP 	polygonWh_2: autoDraw = False
61.7021 	EXP 	imagePractice_2: autoDraw = False
61.7021 	EXP 	polygonText_2: autoDraw = False
61.7021 	EXP 	textPractice_2: autoDraw = False
61.7021 	EXP 	textBlankLoop: autoDraw = True
62.2021 	EXP 	textBlankLoop: autoDraw = False
62.2021 	EXP 	textBlankLoop: autoDraw = False
62.2021 	EXP 	textBlank2: autoDraw = True
62.7047 	EXP 	textBlank2: autoDraw = False
62.7047 	EXP 	textBlank2: autoDraw = False
62.7047 	EXP 	textboxEndPractice_2: autoDraw = True
66.1905 	DATA 	Keypress: space
66.1966 	EXP 	textboxEndPractice_2: autoDraw = False
66.2184 	EXP 	window1: mouseVisible = True
