textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,textboxInstr1_11.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,participant,session,date,expName,psychopyVersion,frameRate,
73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,73.8803959999932,space,13.815573200001381,,,,,,,,,,,,,,,,,,,,,,,,,,,33,001,2023-06-29_14h25.04.018,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.04008279888219,
,,,,,,,,,,,,,,87.72269670001697,87.72269670001697,space,3.209865599987097,,,,,,,,,,,,,,,,,,,,,,,33,001,2023-06-29_14h25.04.018,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.04008279888219,
,,,,,,,,,,,,,,,,,,90.97071739996318,90.97071739996318,space,1.2086115999845788,,,,,,,,,,,,,,,,,,,33,001,2023-06-29_14h25.04.018,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.04008279888219,
,,,,,,,,,,,,,,,,,,,,,,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,92.32036149990745,,,,,,,
