image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,keyPause.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,36.06955849984661,38.053311199881136,38.601996100042015,38.601996100042015,38.601996100042015,38.601996100042015,space,1.2536621999461204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,064822,001,2023-07-03_16h34.53.378,REPSWITCH1_v2022.2.4,2022.2.4,60.99584255136177,
,,,,,,,,,,,,,,,,,,,,,,,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,39.96723549999297,space,0.771861799992621,,,,,,,,,,,,,,,,064822,001,2023-07-03_16h34.53.378,REPSWITCH1_v2022.2.4,2022.2.4,60.99584255136177,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,nontarget,2,NT,1,Stim1_Set1,1,0,0,0,0,0,,46.16639430006035,,,,,,,,,,,,,,,,,,,,,,41.8172162999399,41.8172162999399,43.334551099920645,43.334551099920645,43.334551099920645,43.334551099920645,43.334551099920645,43.334551099920645,43.334551099920645,0.11382139986380935,"['p', 'u', 'e', 'n', 't', 'e']",0,"[0.861237799981609, 1.1628811000846326, 1.281124300090596, 1.4055983000434935, 1.5287501001730561, 1.5992960999719799]",puente,None,064822,001,2023-07-03_16h34.53.378,REPSWITCH1_v2022.2.4,2022.2.4,60.99584255136177,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,repeat,2,T,1,Stim1_Set1,2,1,0,1,1,1,,50.75076389987953,,,,,,,,,,,,,,,,,,,,,,,46.651490499963984,47.7845538998954,47.7845538998954,47.7845538998954,47.7845538998954,47.7845538998954,47.7845538998954,47.7845538998954,0.010470000095665455,"['p', 'u', 'e', 'n', 't', 'e']",0,"[0.5453107999637723, 0.812694099964574, 0.9175146999768913, 1.048317899927497, 1.1519877999089658, 1.2346016000956297]",puente,None,064822,001,2023-07-03_16h34.53.378,REPSWITCH1_v2022.2.4,2022.2.4,60.99584255136177,
REPSWITCH1/PICTURE_319.png,vaca,type,darkblue,filler,1,F,1,Stim1_Set4,3,2,0,2,2,2,,55.31579959997907,,,,,,,,,,,,,,,,,,,,,,,51.26520589995198,52.43342799996026,52.43342799996026,52.43342799996026,52.43342799996026,52.43342799996026,52.43342799996026,52.43342799996026,0.101839599898085,"['v', 'a', 'c', 'a']",0,"[0.9651970001868904, 1.1459927002433687, 1.31545490026474, 1.466785600176081]",vaca,None,064822,001,2023-07-03_16h34.53.378,REPSWITCH1_v2022.2.4,2022.2.4,60.99584255136177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.81549709988758,57.11466119997203,57.11466119997203,57.11466119997203,57.11466119997203,57.11466119997203,57.11466119997203,57.11466119997203,0.03279079985804856,,,,,,,,,,,,
