image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textBlank500.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,textBlank2.started,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,textBlankLoop.started,polygonWhiteFam.stopped,imageFam.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,5.442532800000009,7.433880200000004,7.939546100000001,7.939546100000001,space,3.203703699999977,,,,,,,,,,,,,504160,001,2023-09-15_11h48.24.469,REPSWITCH1_Fam,2022.2.4,360.1436252777503,
REPSWITCH1_Fam/PICTURE_464.png,goma,0,0,0,21,,,,,,,11.149196700000005,11.661192700000015,12.709266799999995,12.709266799999995,12.709266799999995,0.005815500000011298,16.202793100000008,18.73856170000002,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/504160_REPSWITCH1_Fam_2023-09-15_11h48.24.469_micFam_recorded\recording_micFam_2023-09-15_11h48.39.740.wav,18.73856170000002,,,504160,001,2023-09-15_11h48.24.469,REPSWITCH1_Fam,2022.2.4,360.1436252777503,
REPSWITCH1_Fam/PICTURE_235.png,aguja,0,1,1,10,,,,,,,,19.239277200000004,20.40402900000001,20.40402900000001,20.40402900000001,0.002470200000004752,23.90290520000002,26.436988500000012,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/504160_REPSWITCH1_Fam_2023-09-15_11h48.24.469_micFam_recorded\recording_micFam_2023-09-15_11h48.47.437.wav,26.436988500000012,26.436988500000012,26.436988500000012,504160,001,2023-09-15_11h48.24.469,REPSWITCH1_Fam,2022.2.4,360.1436252777503,
REPSWITCH1_Fam/PICTURE_135.png,traje,0,2,2,1,,,,,,,,26.93876590000002,28.00715600000001,28.00715600000001,28.00715600000001,0.002421800000007579,31.5032444,34.0064644,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/504160_REPSWITCH1_Fam_2023-09-15_11h48.24.469_micFam_recorded\recording_micFam_2023-09-15_11h48.55.050.wav,34.049033699999995,34.049033699999995,34.049033699999995,504160,001,2023-09-15_11h48.24.469,REPSWITCH1_Fam,2022.2.4,360.1436252777503,
,,,,,,,,,,,,,34.55334350000001,,,,,,,,,,,,,,,,,
