image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstrMain1.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textInstrMain2.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,keyPause.keys,keyResp.rt,textPause.started,keyPause.started,keyPause.rt,textGoodbye.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_48.png,bombero,speak,yellow,nontarget,2,NT,4,Stim7_Set4,0,91,91,91,,454.42930159997195,,,,,,,,,,450.23204299993813,451.4150667999638,451.4150667999638,451.4150667999638,451.4150667999638,451.4150667999638,451.4150667999638,451.4150667999638,0.010123000014573336,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h30.01.269.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_48.png,bombero,type,indigo,switch,1,T,4,Stim7_Set4,0,92,92,92,,459.11143789999187,,,,,,,,,,454.8982597999275,456.06412519991864,456.06412519991864,456.06412519991864,456.06412519991864,456.06412519991864,456.06412519991864,456.06412519991864,0.010830100043676794,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,bombero,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h30.05.942.wav,None,"[0.696408599964343, 0.8310057999333367, 1.1462936999741942, 1.2610144999343902, 1.3439443999668583, 1.5196492999093607, 1.8383026999654248]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_320.png,iglesia,speak,yellow,filler,1,F,4,Stim8_Set3,0,93,93,93,,463.8271094999509,,,,,,,,,,459.5634091999382,460.79613899998367,460.79613899998367,460.79613899998367,460.79613899998367,460.79613899998367,460.79613899998367,460.79613899998367,0.016443299944512546,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h30.10.658.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_728.png,pulpo,type,indigo,nontarget,1,NT,4,Stim8_Set4,0,94,94,94,,468.5758437999757,,,,,,,,,,464.2791301999241,465.5284226000076,465.5284226000076,465.5284226000076,465.5284226000076,465.5284226000076,465.5284226000076,465.5284226000076,0.00918449996970594,"['p', 'u', 'l', 'p', 'o']",0,pulpo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h30.15.406.wav,None,"[0.8641154000069946, 1.1681983000598848, 1.5508591999532655, 1.701819199952297, 1.8281517999712378]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_728.png,pulpo,type,indigo,repeat,1,T,4,Stim8_Set4,0,95,95,95,,473.1910190000199,,,,,,,,,,469.0284955999814,470.11060659994837,470.11060659994837,470.11060659994837,470.11060659994837,470.11060659994837,470.11060659994837,470.11060659994837,0.009055300033651292,"['p', 'u', 'l', 'p', 'o']",0,pulpo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h30.19.991.wav,space,"[0.6189206999260932, 0.8597828999627382, 1.136762599926442, 1.3118736000033095, 1.4209793999325484]",473.61037719994783,473.61037719994783,44.923200299963355,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,nontarget,2,NT,1,Stim4_Set1,0,96,96,96,,522.8295226999326,,,,,,,,,,518.5641921999631,519.798517499934,519.798517499934,519.798517499934,519.798517499934,519.798517499934,519.798517499934,519.798517499934,0.011918000061996281,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.09.678.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,repeat,2,T,1,Stim4_Set1,0,97,97,97,,527.5284030999755,,,,,,,,,,523.2975669999141,524.4808358999435,524.4808358999435,524.4808358999435,524.4808358999435,524.4808358999435,524.4808358999435,524.4808358999435,0.010566100012511015,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.14.359.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_8.png,pierna,type,indigo,filler,1,F,1,Stim3_Set4,0,98,98,98,,532.2439676999347,,,,,,,,,,527.9799588000169,529.1963676000014,529.1963676000014,529.1963676000014,529.1963676000014,529.1963676000014,529.1963676000014,529.1963676000014,0.008710999973118305,"['o', 'i', 'e', 'r', 'n', 'a']",0,oierna,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.19.073.wav,None,"[0.9804494000272825, 1.1722573000006378, 1.4095014000777155, 1.5721201000269502, 1.8083307000342757, 2.0155633999966085]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_728.png,pulpo,type,indigo,filler,1,F,1,Stim8_Set4,0,99,99,99,,536.9596662999829,,,,,,,,,,532.6964138000039,533.9285303999204,533.9285303999204,533.9285303999204,533.9285303999204,533.9285303999204,533.9285303999204,533.9285303999204,0.008156700059771538,"['p', 'u', 'l', 'p', 'o']",0,pulpo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.23.787.wav,None,"[1.1253035999834538, 1.281312800012529, 1.6597687000175938, 1.864270000020042, 1.9873920999234542]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_135.png,traje,speak,yellow,nontarget,2,NT,1,Stim3_Set1,0,100,100,100,,541.5918468999444,,,,,,,,,,537.4268976999447,538.544196599978,538.544196599978,538.544196599978,538.544196599978,538.544196599978,538.544196599978,538.544196599978,0.00781410001218319,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.28.419.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_135.png,traje,speak,yellow,repeat,2,T,1,Stim3_Set1,0,101,101,101,,546.457340199966,,,,,,,,,,542.0437698999885,543.4100814999547,543.4100814999547,543.4100814999547,543.4100814999547,543.4100814999547,543.4100814999547,543.4100814999547,0.00788359995931387,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.33.285.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_16.png,cazador,speak,yellow,nontarget,2,NT,1,Stim6_Set1,0,102,102,102,,551.0394098999677,,,,,,,,,,546.9088214000221,547.9918017999735,547.9918017999735,547.9918017999735,547.9918017999735,547.9918017999735,547.9918017999735,547.9918017999735,0.010998499928973615,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.37.870.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_16.png,cazador,type,indigo,switch,1,T,1,Stim6_Set1,0,103,103,103,,555.7049811999314,,,,,,,,,,551.4911409999477,552.6573790999828,552.6573790999828,552.6573790999828,552.6573790999828,552.6573790999828,552.6573790999828,552.6573790999828,0.011437700013630092,"['c', 'a', 'z', 'a', 'd', 'o', 'r']",0,cazador,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.42.536.wav,None,"[0.7921168999746442, 0.9736732000019401, 1.497679500025697, 1.6198186000110582, 1.8477905000327155, 1.9452433000551537, 2.0942952999612316]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_498.png,taza,speak,yellow,filler,2,F,1,Stim4_Set4,0,104,104,104,,560.4211015999317,,,,,,,,,,556.1565327999415,557.3726311000064,557.3726311000064,557.3726311000064,557.3726311000064,557.3726311000064,557.3726311000064,557.3726311000064,0.009031299967318773,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.47.252.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,type,indigo,nontarget,1,NT,1,Stim2_Set1,0,105,105,105,,564.9693307999987,,,,,,,,,,560.8720328999916,561.9220618000254,561.9220618000254,561.9220618000254,561.9220618000254,561.9220618000254,561.9220618000254,561.9220618000254,0.007517100078985095,"['v', 'a', 's', 'o']",0,vaso,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.51.798.wav,None,"[1.0500617999350652, 1.2285365000134334, 1.3645341999363154, 1.4344527999637648]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,switch,2,T,1,Stim2_Set1,0,106,106,106,,569.6186109000118,,,,,,,,,,565.4210363000166,566.570469899918,566.570469899918,566.570469899918,566.570469899918,566.570469899918,566.570469899918,566.570469899918,0.0087857999606058,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h31.56.450.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,nontarget,2,NT,1,Stim1_Set1,0,107,107,107,,574.3506790000247,,,,,,,,,,570.0705499999458,571.3031553999754,571.3031553999754,571.3031553999754,571.3031553999754,571.3031553999754,571.3031553999754,571.3031553999754,0.011264199973084033,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.01.182.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_178.png,puente,type,indigo,switch,1,T,1,Stim1_Set1,0,108,108,108,,578.9993627999211,,,,,,,,,,574.8021539999172,575.9523634000216,575.9523634000216,575.9523634000216,575.9523634000216,575.9523634000216,575.9523634000216,575.9523634000216,0.008577200002036989,"['o', 'u', 'e', 'n', 't', 'e']",0,ouente,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.05.827.wav,None,"[1.0665206999983639, 1.2416406000265852, 1.430485500022769, 1.5660844999365509, 1.6686442999634892, 1.7716377000324428]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_719.png,baño,speak,yellow,filler,2,F,1,Stim2_Set4,0,109,109,109,,583.7817566000158,,,,,,,,,,579.4512511999346,580.7337599999737,580.7337599999737,580.7337599999737,580.7337599999737,580.7337599999737,580.7337599999737,580.7337599999737,0.009894199902191758,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.10.613.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_169.png,espalda,type,indigo,nontarget,1,NT,1,Stim8_Set1,0,110,110,110,,588.4473095999565,,,,,,,,,,584.2331288999412,585.3995258000214,585.3995258000214,585.3995258000214,585.3995258000214,585.3995258000214,585.3995258000214,585.3995258000214,0.009387800004333258,"['e', 's', 'o', 'a', 'l', 'd', 'a']",0,esoalda,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.15.278.wav,None,"[1.1318752000806853, 1.342996200080961, 1.682894799974747, 1.8453969999682158, 1.9795849000802264, 2.0954933000029996, 2.171190800028853]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_169.png,espalda,type,indigo,repeat,1,T,1,Stim8_Set1,0,111,111,111,,593.162068799953,,,,,,,,,,588.8986255999189,590.1316160999704,590.1316160999704,590.1316160999704,590.1316160999704,590.1316160999704,590.1316160999704,590.1316160999704,0.009295299998484552,"['e', 'p', 'backspace', 's', 'p', 'a', 'd', 'a']",0,espada,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.20.009.wav,None,"[0.6492363000288606, 0.78765429998748, 1.2782979999901727, 1.6186673999764025, 1.7051237999694422, 1.8858926999382675, 2.2495689999777824, 2.3811490000225604]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_48.png,bombero,speak,yellow,filler,2,F,1,Stim7_Set4,0,112,112,112,,597.7783375999425,,,,,,,,,,593.6310529999901,594.7467010000255,594.7467010000255,594.7467010000255,594.7467010000255,594.7467010000255,594.7467010000255,594.7467010000255,0.01118899998255074,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.24.602.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_19.png,pavo,type,indigo,nontarget,1,NT,1,Stim5_Set1,0,113,113,113,,602.4604765999829,,,,,,,,,,598.2468964,599.446295099915,599.446295099915,599.446295099915,599.446295099915,599.446295099915,599.446295099915,599.446295099915,0.014605400036089122,"['p', 'a', 'v', 'o']",0,pavo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.29.302.wav,None,"[1.5525588999735191, 1.6489947999361902, 1.8168967999517918, 1.947416799957864]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_19.png,pavo,type,indigo,repeat,1,T,1,Stim5_Set1,0,114,114,114,,607.1592443999834,,,,,,,,,,602.9312732999679,604.1277100999141,604.1277100999141,604.1277100999141,604.1277100999141,604.1277100999141,604.1277100999141,604.1277100999141,0.014361600042320788,"['p', 'a', 'v', 'o']",0,pavo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.33.980.wav,None,"[0.977207800024189, 1.0980912001105025, 1.2967709000222385, 1.359438700019382]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_319.png,vaca,type,indigo,filler,1,F,1,Stim1_Set4,0,115,115,115,,611.791993199964,,,,,,,,,,607.6113885999657,608.7633153999923,608.7633153999923,608.7633153999923,608.7633153999923,608.7633153999923,608.7633153999923,608.7633153999923,0.015308200032450259,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.38.623.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_338.png,regalo,speak,yellow,filler,2,F,1,Stim6_Set4,0,116,116,116,,616.3898326000199,,,,,,,,,,612.2432357999496,613.3631022999762,613.3631022999762,613.3631022999762,613.3631022999762,613.3631022999762,613.3631022999762,613.3631022999762,0.0049582000356167555,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.43.230.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,type,indigo,nontarget,1,NT,1,Stim7_Set1,0,117,117,117,,621.0042652999982,,,,,,,,,,616.8581542000175,617.9931747999508,617.9931747999508,617.9931747999508,617.9931747999508,617.9931747999508,617.9931747999508,617.9931747999508,0.004851499921642244,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.47.859.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,switch,2,T,1,Stim7_Set1,0,118,118,118,,625.5875511999475,,,,,,,,,,621.4877738999203,622.5440187000204,622.5440187000204,622.5440187000204,622.5440187000204,622.5440187000204,622.5440187000204,622.5440187000204,0.010152100003324449,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.52.418.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_687.png,camisa,type,indigo,filler,1,F,1,Stim5_Set4,0,119,119,119,,630.2103976999642,,,,,,,,,,626.0398791999323,627.1727467000019,627.1727467000019,627.1727467000019,627.1727467000019,627.1727467000019,627.1727467000019,627.1727467000019,0.01047329988796264,"['c', 'a', 'm', 'i', 's', 'a']",0,camisa,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h32.57.028.wav,None,"[0.8862236998975277, 0.9738655999535695, 1.060215099947527, 1.1953728999942541, 1.2622839999385178, 1.3462117998860776]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_30.png,granja,type,indigo,nontarget,1,NT,2,Stim5_Set2,0,120,120,120,,634.8691668999381,,,,,,,,,,630.6702283999184,631.8453240999952,631.8453240999952,631.8453240999952,631.8453240999952,631.8453240999952,631.8453240999952,631.8453240999952,0.015527899959124625,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.01.698.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_30.png,granja,type,indigo,repeat,1,T,2,Stim5_Set2,0,121,121,121,,639.4017499999609,,,,,,,,,,635.3194292000262,636.3710858999984,636.3710858999984,636.3710858999984,636.3710858999984,636.3710858999984,636.3710858999984,636.3710858999984,0.012748599983751774,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.06.240.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,filler,2,F,2,Stim4_Set1,0,122,122,122,,644.0600275999168,,,,,,,,,,639.8712545000017,641.0264965000097,641.0264965000097,641.0264965000097,641.0264965000097,641.0264965000097,641.0264965000097,641.0264965000097,0.004553199978545308,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.10.900.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_264.png,mano,type,indigo,nontarget,1,NT,2,Stim3_Set2,0,123,123,123,,648.7658558000112,,,,,,,,,,644.5204739000183,645.7184849999612,645.7184849999612,645.7184849999612,645.7184849999612,645.7184849999612,645.7184849999612,645.7184849999612,0.00914409989491105,"['m', 'a', 'n', 'o']",0,mano,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.15.596.wav,None,"[1.1281890000682324, 1.2733237000647932, 1.3466918000485748, 1.4192138999933377]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_264.png,mano,type,indigo,repeat,1,T,2,Stim3_Set2,0,124,124,124,,653.3648969000205,,,,,,,,,,649.217381299939,650.3169663000153,650.3169663000153,650.3169663000153,650.3169663000153,650.3169663000153,650.3169663000153,650.3169663000153,0.008567100041545928,"['m', 'a', 'n', 'o']",0,mano,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.20.195.wav,None,"[0.7808816999895498, 1.0307001000037417, 1.160067499964498, 1.3235568000236526]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_175.png,pintor,type,indigo,nontarget,1,NT,2,Stim1_Set2,0,125,125,125,,657.9472070999909,,,,,,,,,,653.8163759999443,654.9163376999786,654.9163376999786,654.9163376999786,654.9163376999786,654.9163376999786,654.9163376999786,654.9163376999786,0.009790000040084124,"['p', 'i', 'n', 't', 'o', 'r']",0,pinor,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.24.785.wav,None,"[1.1449501999886706, 1.2638688000151888, 1.4690812000771984, 1.606677700066939, 1.614785599987954, 1.7967747000511736]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_175.png,pintor,speak,yellow,switch,2,T,2,Stim1_Set2,0,126,126,126,,662.5960094999755,,,,,,,,,,658.4153051999165,659.5485195999499,659.5485195999499,659.5485195999499,659.5485195999499,659.5485195999499,659.5485195999499,659.5485195999499,0.009628500090911984,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.29.427.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_135.png,traje,speak,yellow,filler,2,F,2,Stim3_Set1,0,127,127,127,,667.278330000001,,,,,,,,,,663.0473059000215,664.2308954999316,664.2308954999316,664.2308954999316,664.2308954999316,664.2308954999316,664.2308954999316,664.2308954999316,0.007579499972052872,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.34.096.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_446.png,cerdo,speak,yellow,nontarget,2,NT,2,Stim7_Set2,0,128,128,128,,672.0438533999259,,,,,,,,,,667.7308340999298,668.99639450002,668.99639450002,668.99639450002,668.99639450002,668.99639450002,668.99639450002,668.99639450002,0.010843100026249886,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.38.874.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_446.png,cerdo,type,indigo,switch,1,T,2,Stim7_Set2,0,129,129,129,,676.7258457000135,,,,,,,,,,672.4960909999209,673.6784374000272,673.6784374000272,673.6784374000272,673.6784374000272,673.6784374000272,673.6784374000272,673.6784374000272,0.008405799977481365,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.43.554.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_152.png,caracol,type,indigo,nontarget,1,NT,2,Stim2_Set2,0,130,130,130,,681.4464049999369,,,,,,,,,,677.1770569999935,678.4455779999262,678.4455779999262,678.4455779999262,678.4455779999262,678.4455779999262,678.4455779999262,678.4455779999262,0.011730500031262636,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.48.284.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_152.png,caracol,speak,yellow,switch,2,T,2,Stim2_Set2,0,131,131,131,,685.990483499947,,,,,,,,,,681.9149523000233,682.9831863999134,682.9831863999134,682.9831863999134,682.9831863999134,682.9831863999134,682.9831863999134,682.9831863999134,0.015569800045341253,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.52.846.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_16.png,cazador,type,indigo,filler,1,F,2,Stim6_Set1,0,132,132,132,,690.6387383999536,,,,,,,,,,686.461062700022,687.6243868999882,687.6243868999882,687.6243868999882,687.6243868999882,687.6243868999882,687.6243868999882,687.6243868999882,0.010351600009016693,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h33.57.470.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,type,indigo,filler,1,F,2,Stim2_Set1,0,133,133,133,,695.3063909999328,,,,,,,,,,691.1081062000012,692.224621100002,692.224621100002,692.224621100002,692.224621100002,692.224621100002,692.224621100002,692.224621100002,0.009475099970586598,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h34.02.111.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_517.png,cuerda,speak,yellow,nontarget,2,NT,2,Stim4_Set2,0,134,134,134,,699.8862790999701,,,,,,,,,,695.7249291000189,696.8719491999364,696.8719491999364,696.8719491999364,696.8719491999364,696.8719491999364,696.8719491999364,696.8719491999364,0.004845899995416403,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h34.06.736.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
