image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,micPractice.stopped,keyPractice.keys,keyPractice.corr,subjResponse,micPractice.clip,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,keyPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.084992700009025,13.098048100000597,13.59908830000495,13.59908830000495,space,1.0893617999972776,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-06-20_10h59.12.949,REPSWITCH_1_Practice,2022.2.5,59.89867540490957,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,yellow,REPSWITCH1_Practice/lips.png,nontarget,2,NT,0,0,0,0,,19.346654200009652,,,,,15.229747700010194,15.229747700010194,16.38093720001052,16.38093720001052,16.38093720001052,16.38093720001052,16.38093720001052,16.38093720001052,16.38093720001052,16.38093720001052,0.015133899985812604,2.049819599997136,None,0,,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-20_10h59.12.949_micPractice_recorded\recording_micPractice_2023-06-20_10h59.26.443.wav,,,,,,,,,4,001,2023-06-20_10h59.12.949,REPSWITCH_1_Practice,2022.2.5,59.89867540490957,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,yellow,REPSWITCH1_Practice/lips.png,repeat,2,T,0,1,1,1,,24.09636500000488,,,,,24.595395199998165,19.846769499999937,21.097212000007858,21.097212000007858,21.097212000007858,21.097212000007858,21.097212000007858,21.097212000007858,21.097212000007858,21.097212000007858,0.003246799999033101,1.9997749000031035,None,0,,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-20_10h59.12.949_micPractice_recorded\recording_micPractice_2023-06-20_10h59.31.192.wav,24.09636500000488,24.09636500000488,24.09636500000488,24.09636500000488,24.09636500000488,24.09636500000488,24.09636500000488,,4,001,2023-06-20_10h59.12.949,REPSWITCH_1_Practice,2022.2.5,59.89867540490957,
REPSWITCH1_Practice/PICTURE_599.png,nube,TYPE,indigo,REPSWITCH1_Practice/keyboard.png,filler,1,F,0,2,2,2,,28.89475730000413,,,,,,24.595395199998165,26.011407800004235,26.011407800004235,26.011407800004235,26.011407800004235,26.011407800004235,26.011407800004235,26.011407800004235,26.011407800004235,0.1289027999882819,2.1328508999868063,"['c', 'l', 'o', 'u', 'f']",0,clouf,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-20_10h59.12.949_micPractice_recorded\recording_micPractice_2023-06-20_10h59.35.990.wav,,,,,,,,"[1.6658534000016516, 2.026515699995798, 2.221987099997932, 2.3846499000064796, 2.6049387999955798]",4,001,2023-06-20_10h59.12.949,REPSWITCH_1_Practice,2022.2.5,59.89867540490957,
,,,,,,,,,,,,,,,,,,,29.3943852000084,30.710173800005578,30.710173800005578,30.710173800005578,30.710173800005578,30.710173800005578,30.710173800005578,30.710173800005578,30.710173800005578,0.101413100011996,,,,,,,,,,,,,,,,,,,,
