image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.started,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv2l3.started,keyResp.keys,keyResp.corr,subjResponse,micRespv2l3.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,4.993873799999619,7.4868398999997225,7.4868398999997225,7.4868398999997225,7.4868398999997225,space,1.378579499999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474706,001,2023-09-15_12h46.48.875,REPSWITCH1_version2_list3,2022.2.4,360.0126724449903,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,8.883617799999683,space,0.6052918999998838,,,,,,,,,,,,,,,,,,474706,001,2023-09-15_12h46.48.875,REPSWITCH1_version2_list3,2022.2.4,360.0126724449903,
REPSWITCH1/PICTURE_663.png,columna,type,gold,filler,1,F,1,2,3,2,Extra6,0,None,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9.497808899999654,10.09233519999998,11.169383699999798,11.169383699999798,11.169383699999798,11.169383699999798,11.169383699999798,11.169383699999798,11.169383699999798,0.005309099999976752,None,0,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/474706_REPSWITCH1_version2_list3_2023-09-15_12h46.48.875_micRespv2l3_recorded\recording_micRespv2l3_2023-09-15_12h46.59.764.wav,14.190389299999879,14.690047199999754,None,474706,001,2023-09-15_12h46.48.875,REPSWITCH1_version2_list3,2022.2.4,360.0126724449903,
REPSWITCH1/PICTURE_128.png,muñeca,speak,darkblue,nontarget,2,NT,1,2,3,2,Stim4_Set1,1,switch,2,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,14.690047199999754,15.717538299999887,15.717538299999887,15.717538299999887,15.717538299999887,15.717538299999887,15.717538299999887,15.717538299999887,0.0016790999998193001,None,0,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/474706_REPSWITCH1_version2_list3_2023-09-15_12h46.48.875_micRespv2l3_recorded\recording_micRespv2l3_2023-09-15_12h47.04.309.wav,18.735983099999885,19.235807799999748,None,474706,001,2023-09-15_12h46.48.875,REPSWITCH1_version2_list3,2022.2.4,360.0126724449903,
REPSWITCH1/PICTURE_128.png,muñeca,speak,darkblue,repeat,2,T,1,2,3,2,Stim4_Set1,0,None,3,2,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,19.235807799999748,20.283266899999944,20.283266899999944,20.283266899999944,20.283266899999944,20.283266899999944,20.283266899999944,20.283266899999944,0.0013725000003432797,None,0,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/474706_REPSWITCH1_version2_list3_2023-09-15_12h46.48.875_micRespv2l3_recorded\recording_micRespv2l3_2023-09-15_12h47.08.877.wav,23.303960299999744,23.803813699999864,None,474706,001,2023-09-15_12h46.48.875,REPSWITCH1_version2_list3,2022.2.4,360.0126724449903,
REPSWITCH1/PICTURE_8.png,pierna,type,gold,filler,1,F,1,2,3,2,Stim3_Set4,0,None,4,3,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,23.803813699999864,24.879124799999772,24.879124799999772,24.879124799999772,24.879124799999772,24.879124799999772,24.879124799999772,24.879124799999772,0.001222099999722559,None,0,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/474706_REPSWITCH1_version2_list3_2023-09-15_12h46.48.875_micRespv2l3_recorded\recording_micRespv2l3_2023-09-15_12h47.13.482.wav,27.911590199999864,,None,474706,001,2023-09-15_12h46.48.875,REPSWITCH1_version2_list3,2022.2.4,360.0126724449903,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.41067989999965,29.477034499999718,29.477034499999718,29.477034499999718,29.477034499999718,29.477034499999718,29.477034499999718,29.477034499999718,0.0012839000000894885,,,,,,,,,,,,,,
