image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv1l1.started,keyResp.keys,keyResp.corr,subjResponse,micRespv1l1.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,5.348317500000121,7.8514972999983,7.8514972999983,7.8514972999983,7.8514972999983,space,1.5296688999806065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,9.399084700009553,space,0.6701897000020836,,,,,,,,,,,,,,,,,,,,,,,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
REPSWITCH1/PICTURE_340.png,espejo,type,darkblue,filler,1,F,1,1,1,1,Extra1,0,None,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,10.163493300002301,11.213298699993175,11.213298699993175,11.213298699993175,11.213298699993175,11.213298699993175,11.213298699993175,11.213298699993175,11.213298699993175,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/659060_REPSWITCH1_version1_list1_2023-09-21_12h47.05.149_micRespv1l1_recorded\recording_micRespv1l1_2023-09-21_12h47.15.831.wav,14.240827900008298,14.740973999985727,None,,,,,,,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
REPSWITCH1/PICTURE_391.png,cadena,speak,gold,filler,2,F,1,1,1,1,Extra2,0,None,2,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,14.740973999985727,15.880325400008587,15.880325400008587,15.880325400008587,15.880325400008587,15.880325400008587,15.880325400008587,15.880325400008587,15.880325400008587,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/659060_REPSWITCH1_version1_list1_2023-09-21_12h47.05.149_micRespv1l1_recorded\recording_micRespv1l1_2023-09-21_12h47.20.491.wav,18.9014438999875,,None,,,,,,,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
REPSWITCH1/PICTURE_178.png,puente,speak,gold,nontarget,2,NT,1,1,1,1,Stim1_Set1,1,repeat,3,2,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,19.4016055999964,20.65874129999429,20.65874129999429,20.65874129999429,20.65874129999429,20.65874129999429,20.65874129999429,20.65874129999429,20.65874129999429,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/659060_REPSWITCH1_version1_list1_2023-09-21_12h47.05.149_micRespv1l1_recorded\recording_micRespv1l1_2023-09-21_12h47.25.280.wav,23.693661900004372,,None,23.693661900004372,23.693661900004372,23.693661900004372,23.693661900004372,23.693661900004372,23.693661900004372,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
REPSWITCH1/PICTURE_178.png,puente,speak,gold,repeat,2,T,1,1,1,1,Stim1_Set1,0,None,4,3,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,24.194136799982516,25.298285900003975,25.298285900003975,25.298285900003975,25.298285900003975,25.298285900003975,25.298285900003975,25.298285900003975,25.298285900003975,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/659060_REPSWITCH1_version1_list1_2023-09-21_12h47.05.149_micRespv1l1_recorded\recording_micRespv1l1_2023-09-21_12h47.29.908.wav,28.319256499991752,,None,,,,,,,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
REPSWITCH1/PICTURE_319.png,vaca,type,darkblue,filler,1,F,1,1,1,1,Stim1_Set4,0,None,5,4,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,28.8197106999869,29.972449699998833,29.972449699998833,29.972449699998833,29.972449699998833,29.972449699998833,29.972449699998833,29.972449699998833,29.972449699998833,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/659060_REPSWITCH1_version1_list1_2023-09-21_12h47.05.149_micRespv1l1_recorded\recording_micRespv1l1_2023-09-21_12h47.34.583.wav,32.993852799991146,,None,,,,,,,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
REPSWITCH1/PICTURE_381.png,fresa,speak,gold,nontarget,2,NT,1,1,1,1,Stim2_Set1,1,switch,6,5,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,33.49363059998723,34.60499829999753,34.60499829999753,34.60499829999753,34.60499829999753,34.60499829999753,34.60499829999753,34.60499829999753,34.60499829999753,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/659060_REPSWITCH1_version1_list1_2023-09-21_12h47.05.149_micRespv1l1_recorded\recording_micRespv1l1_2023-09-21_12h47.39.212.wav,37.626219600002514,,None,,,,,,,659060,001,2023-09-21_12h47.05.149,REPSWITCH1_version1_list1,2022.2.4,144.023112830768,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.12625959998695,39.20274479998625,39.20274479998625,39.20274479998625,39.20274479998625,39.20274479998625,39.20274479998625,39.20274479998625,39.20274479998625,,,,,,,,,,,,,,,,,,,,
