trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,12.140058000106364,14.137756500160322,14.653115099994466,14.653115099994466,14.653115099994466,14.653115099994466,space,0.6330268997699022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,044439,001,2023-07-04_12h26.27.677,REPSWITCH1_v2022.2.4,2022.2.4,60.13923435139793,
,,,,,,,,,,,,,,,,,,,,,,,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,15.319895300082862,space,0.4811431998386979,,,,,,,,,,,,,,044439,001,2023-07-04_12h26.27.677,REPSWITCH1_v2022.2.4,2022.2.4,60.13923435139793,
,,,,,,,,,,,,,,,,15.837287400150672,,,,,,,,,,,,,,,,,,,,,,16.452649099985138,17.82020130008459,17.82020130008459,17.82020130008459,17.82020130008459,17.82020130008459,17.82020130008459,17.82020130008459,0.0033057997934520245,"['p', 'u', 'e', 'n', 't', 'e']",0,"[0.6674882997758687, 0.9324933998286724, 1.0636070999316871, 1.1710856999270618, 1.256766399834305, 1.34989589988254]",puente,,,,,,,
