image,correctAns,respModal,frameColour,repSwitch,sequence,target,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstructions.started,keyInstructions.started,keyInstructions.keys,keyInstructions.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.rt,subjResponse,micResp.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,12.382537299999967,14.37929039998562,14.880133800004842,14.880133800004842,space,0.7756826999830082,,,,,,,,,,,,,,,,,001,2023-05-18_11h13.30.685,REPSWITCH_1,2022.2.5,59.86271085539303,
REPSWITCH1/PICTURE_1.png,ratón,speak,yellow,nontarget,2,NT,Stim1_Set1,0,0,0,0,,20.345154499984346,,,,,16.210656299983384,16.210656299983384,17.3784971999994,17.3784971999994,17.3784971999994,17.3784971999994,17.3784971999994,17.3784971999994,17.3784971999994,0.00400469999294728,2.049711700004991,"['m', 'o', 'u', 's', 'e']","[0.7793907999875955, 0.9178922999999486, 1.0526698000030592, 1.1381539000140037, 1.2055268000112846]",mouse,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-18_11h13.30.685_micResp_recorded\recording_micResp_2023-05-18_11h13.44.911.wav,,001,2023-05-18_11h13.30.685,REPSWITCH_1,2022.2.5,59.86271085539303,
REPSWITCH1/PICTURE_1.png,ratón,speak,yellow,repeat,2,T,Stim1_Set1,0,1,1,1,,25.010199599986663,,,,,,20.844668100005947,21.99553939999896,21.99553939999896,21.99553939999896,21.99553939999896,21.99553939999896,21.99553939999896,21.99553939999896,0.002504800009774044,2.0000334000214934,"['r', 'a', 't', 'o', 'n']","[0.9007270000001881, 1.005067299993243, 1.1252135999966413, 1.173226099985186, 1.2561656000034418]",raton,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-18_11h13.30.685_micResp_recorded\recording_micResp_2023-05-18_11h13.49.576.wav,,001,2023-05-18_11h13.30.685,REPSWITCH_1,2022.2.5,59.86271085539303,
REPSWITCH1/PICTURE_599.png,nube,type,blue,filler,1,F,Stim1_Set3,0,2,2,2,,29.62596069998108,,,,,,25.510318099986762,26.709021699993173,26.709021699993173,26.709021699993173,26.709021699993173,26.709021699993173,26.709021699993173,26.709021699993173,0.10198229999514297,2.0999814000097103,"['c', 'l', 'o', 'u', 'd']","[1.1357547000225168, 1.2918546000146307, 1.465442000015173, 1.5682837000058498, 1.646531500009587]",cloud,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-18_11h13.30.685_micResp_recorded\recording_micResp_2023-05-18_11h13.54.192.wav,,001,2023-05-18_11h13.30.685,REPSWITCH_1,2022.2.5,59.86271085539303,
,,,,,,,,,,,,,,,,,,,30.125586999987718,,,,,,,,,,,,,,,,,,,,
