Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L4_p480204_tr100_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr101_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr102_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr103_speak_tronco;tronco;752.000;459.523;;;;;;
recording_V2L4_p480204_tr104_type_espejo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr105_speak_regalo;regalo;971.750;564.466;;;;;;
recording_V2L4_p480204_tr106_speak_vaso;vaso;642.062;414.607;;;;;;
recording_V2L4_p480204_tr107_speak_vaso;vaso;504.692;422.100;;;;;;
recording_V2L4_p480204_tr108_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr109_speak_cazador;cazador;824.000;544.874;;;;;;
recording_V2L4_p480204_tr10_type_vaso;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr110_speak_cazador;cazador;544.000;552.000;;;;;;
recording_V2L4_p480204_tr111_type_baño;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr112_speak_espalda;[type, espalda];1456.291;594.437;0;;;first typed, then spoke;1;
recording_V2L4_p480204_tr113_type_espalda;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr114_type_camisa;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr115_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr116_speak_puente;puente;832.000;479.429;;;;;;
recording_V2L4_p480204_tr117_speak_muñeca;muñeca;1048.000;555.652;;;;;;
recording_V2L4_p480204_tr118_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr119_speak_vaca;vaca;912.000;394.433;;;;;;
recording_V2L4_p480204_tr11_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr120_speak_pulpo;pulpo;739.470;449.574;;;;tongue;;
recording_V2L4_p480204_tr121_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr122_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr123_speak_pierna;pierna;1129.101;464.560;;;;;;
recording_V2L4_p480204_tr124_speak_bombero;bombero;689.517;606.925;;;;;;
recording_V2L4_p480204_tr125_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr126_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr128_speak_pavo;pavo;912.000;322.002;;;;;;
recording_V2L4_p480204_tr129_speak_vaso;vaso;674.531;414.607;;;;;;
recording_V2L4_p480204_tr12_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr130_type_traje;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr131_type_cerdo;[/ce/, type];688.000;160.000;0;;;started speaking, then typed;1;
recording_V2L4_p480204_tr132_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr133_speak_cazador;cazador;936.000;528.000;;;;;;
recording_V2L4_p480204_tr134_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr135_type_manzana;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr136_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr137_speak_cuerda;cuerda;712.000;400.000;;;;;;
recording_V2L4_p480204_tr138_speak_espalda;espalda;1119.111;544.889;;;;;;
recording_V2L4_p480204_tr139_speak_granja;granja;689.517;529.499;;;;;;
recording_V2L4_p480204_tr13_speak_traje;traje;832.000;416.988;;;;;;
recording_V2L4_p480204_tr140_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr141_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr142_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr143_speak_falda;falda;654.550;482.044;;;;;;
recording_V2L4_p480204_tr144_speak_caracol;caracol;656.000;512.000;;;;;;
recording_V2L4_p480204_tr145_speak_caracol;caracol;684.522;523.478;;;;;;
recording_V2L4_p480204_tr146_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr147_speak_pintor;pintor;1064.000;456.000;;;;;;
recording_V2L4_p480204_tr148_speak_pintor;pintor;904.000;457.381;;;;;;
recording_V2L4_p480204_tr149_type_puente;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr14_speak_fresa;fresa;1149.082;462.063;;;;;;
recording_V2L4_p480204_tr150_speak_pavo;pavo;1184.000;309.756;;;;;;
recording_V2L4_p480204_tr151_speak_mano;mano;672.000;384.000;;;;;;
recording_V2L4_p480204_tr152_type_mano;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr153_type_cerdo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr154_type_aguja;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr155_speak_aguja;aguja;632.000;537.063;;;;tongue;;
recording_V2L4_p480204_tr156_speak_manzana;manzana;960.000;528.000;;;;;;
recording_V2L4_p480204_tr157_speak_conejo;conejo;811.901;484.099;;;;;;
recording_V2L4_p480204_tr158_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr159_type_miel;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr15_type_fresa;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr160_speak_miel;miel;648.000;360.000;;;;;;
recording_V2L4_p480204_tr161_type_falda;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr162_speak_goma;goma;936.000;392.912;;;;;;
recording_V2L4_p480204_tr163_speak_goma;goma;609.593;404.617;;;;;;
recording_V2L4_p480204_tr164_type_caracol;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr165_speak_iglesia;iglesia;840.000;568.000;;;;;;
recording_V2L4_p480204_tr166_speak_iglesia;iglesia;528.000;586.115;;;;;;
recording_V2L4_p480204_tr167_speak_oreja;oreja;904.000;477.362;;;;;;
recording_V2L4_p480204_tr168_type_oreja;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr169_speak_cuerda;cuerda;832.000;360.000;;;;;;
recording_V2L4_p480204_tr16_type_bombero;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr170_type_granja;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr171_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr172_type_cartero;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr173_speak_mano;mano;624.579;359.421;;;;;;
recording_V2L4_p480204_tr174_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr175_type_guante;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr176_speak_pintor;pintor;616.000;425.684;;;;;;
recording_V2L4_p480204_tr177_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr178_type_taza;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr179_speak_aguja;aguja;928.000;513.306;;;;tongue;;
recording_V2L4_p480204_tr17_speak_camisa;camisa;1088.000;520.000;;;;;;
recording_V2L4_p480204_tr180_type_regalo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr181_speak_regalo;regalo;736.972;519.028;;;;tongue;;
recording_V2L4_p480204_tr182_speak_baño;baño;584.000;416.000;;;;tongue;;
recording_V2L4_p480204_tr183_speak_baño;baño;704.000;410.115;;;;;;
recording_V2L4_p480204_tr184_type_conejo;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr185_speak_miel;miel;786.925;414.607;;;;tongue;;
recording_V2L4_p480204_tr186_speak_camisa;camisa;688.000;504.000;;;;;;
recording_V2L4_p480204_tr187_type_camisa;[/cam/, type];560.000;200.000;0;;;started speaking, then typed;1;
recording_V2L4_p480204_tr188_type_vaca;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr189_speak_vaca;vaca;971.750;519.508;;;;tongue;;
recording_V2L4_p480204_tr18_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr190_type_goma;[type];0;3000.000;;;;;;
recording_V2L4_p480204_tr191_speak_pulpo;pulpo;712.000;424.000;;;;;;
recording_V2L4_p480204_tr192_speak_pulpo;pulpo;632.072;452.072;;;;;;
