Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L3_p460203_tr100_type_camisa;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr101_speak_espejo;espejo;736.000;473.025;;;;tongue;;
recording_V2L3_p460203_tr102_type_miel;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr103_type_pierna;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr104_speak_taza;taza;1080.000;308.855;;;;;;
recording_V2L3_p460203_tr105_speak_pavo;pavo;721.987;299.716;;;;;;
recording_V2L3_p460203_tr106_speak_pavo;pavo;608.000;288.000;;;;;;
recording_V2L3_p460203_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr108_speak_espalda;espalda;1080.000;520.000;;;;;;
recording_V2L3_p460203_tr109_speak_espalda;espalda;640.000;496.000;;;;;;
recording_V2L3_p460203_tr10_type_cazador;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr110_type_pulpo;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr111_speak_vaso;vaso;1041.684;362.157;;;;;;
recording_V2L3_p460203_tr112_type_vaso;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr113_type_regalo;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr114_type_traje;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr115_speak_traje;traje;904.000;368.000;;;;;;
recording_V2L3_p460203_tr116_speak_fresa;fresa;1119.111;394.626;;;;;;
recording_V2L3_p460203_tr117_type_fresa;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr118_type_bombero;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr119_speak_camisa;tr (eh..) camisa;1603.652;340.348;1;0;1;started saying another word then hesitated then said teh expected word;1;
recording_V2L3_p460203_tr11_type_taza;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr120_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr121_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr122_speak_baño;baño;1096.000;376.000;;;;;;
recording_V2L3_p460203_tr123_type_puente;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr124_type_puente;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr125_type_cazador;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr126_speak_cazador;cazador;751.958;554.475;;;;;;
recording_V2L3_p460203_tr127_type_pavo;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr128_type_falda;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr129_type_falda;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr12_type_fresa;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr130_speak_puente;puente;804.409;429.593;;;;;;
recording_V2L3_p460203_tr131_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr132_type_cuerda;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr133_type_espalda;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr134_speak_tenedor;tenedor;1176.000;505.079;;;;;;
recording_V2L3_p460203_tr135_type_vaso;[type];0;3000.000;;;;;;
recording_V2L3_p460203_tr136_type_manzana;[/manzanui/, type];1000.000;496.000;0;;;first spoke, then typed;1;
recording_V2L3_p460203_tr137_speak_manzana;manzana;760.000;584.000;;;;;;
