image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l4.started;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l4.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;9.995186700019985;12.490722100017592;12.490722100017592;12.490722100017592;12.490722100017592;space;9.75453589996323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;22.262907000025734;space;0.010173799935728312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;4;4;1;Stim3_Set4;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;22.367004700005054;23.450452900025994;23.450452900025994;23.450452900025994;23.450452900025994;23.450452900025994;23.450452900025994;23.450452900025994;23.450452900025994;26.47873550001532;26.47873550001532;26.47873550001532;26.47873550001532;26.47873550001532;26.47873550001532;['p', 'i', 'e', 'r', 'n', 'a'];0;[1.3286379997152835, 1.533975799800828, 1.7011027997359633, 1.810302599798888, 1.9866660998668522, 2.078394799726084];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h09.30.966.wav;26.47873550001532;26.978730800095946;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_498.png;taza;speak;gold;filler;2;F;1;4;4;1;Stim4_Set4;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;26.978730800095946;28.048307199962437;28.048307199962437;28.048307199962437;28.048307199962437;28.048307199962437;28.048307199962437;28.048307199962437;28.048307199962437;31.076542699942365;31.076542699942365;31.076542699942365;31.076542699942365;31.076542699942365;31.076542699942365;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h09.35.563.wav;31.076542699942365;;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;nontarget;2;NT;1;4;4;1;Stim5_Set1;1;repeat;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;31.57654169993475;32.68086660001427;32.68086660001427;32.68086660001427;32.68086660001427;32.68086660001427;32.68086660001427;32.68086660001427;32.68086660001427;35.70207179989666;35.70207179989666;35.70207179989666;35.70207179989666;35.70207179989666;35.70207179989666;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h09.40.194.wav;35.70207179989666;36.20213650004007;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;repeat;2;T;1;4;4;1;Stim5_Set1;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;36.20213650004007;37.25090100010857;37.25090100010857;37.25090100010857;37.25090100010857;37.25090100010857;37.25090100010857;37.25090100010857;37.25090100010857;40.272113899933174;40.272113899933174;40.272113899933174;40.272113899933174;40.272113899933174;40.272113899933174;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h09.44.765.wav;40.272113899933174;40.77216610009782;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_319.png;vaca;type;darkblue;filler;1;F;1;4;4;1;Stim1_Set4;1;repeat;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;40.77216610009782;41.855743299936876;41.855743299936876;41.855743299936876;41.855743299936876;41.855743299936876;41.855743299936876;41.855743299936876;41.855743299936876;44.8838531000074;44.8838531000074;44.8838531000074;44.8838531000074;44.8838531000074;44.8838531000074;['v', 'a', 'c', 'a'];0;[1.3588599998038262, 1.5083541998174042, 1.6259364997968078, 1.724625799804926];vaca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h09.49.369.wav;44.8838531000074;;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;nontarget;2;NT;1;4;4;1;Stim8_Set1;1;switch;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;45.38399149989709;46.39100409997627;46.39100409997627;46.39100409997627;46.39100409997627;46.39100409997627;46.39100409997627;46.39100409997627;46.39100409997627;49.41219970001839;49.41219970001839;49.41219970001839;49.41219970001839;49.41219970001839;49.41219970001839;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h09.53.904.wav;49.41219970001839;49.91225400008261;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;repeat;2;T;1;4;4;1;Stim8_Set1;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;49.91225400008261;51.02356999996118;51.02356999996118;51.02356999996118;51.02356999996118;51.02356999996118;51.02356999996118;51.02356999996118;51.02356999996118;54.0447774999775;54.0447774999775;54.0447774999775;54.0447774999775;54.0447774999775;54.0447774999775;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h09.58.537.wav;54.0447774999775;54.544840699993074;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;4;4;1;Stim8_Set4;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;54.544840699993074;55.6074995000381;55.6074995000381;55.6074995000381;55.6074995000381;55.6074995000381;55.6074995000381;55.6074995000381;55.6074995000381;58.62871420010924;58.62871420010924;58.62871420010924;58.62871420010924;58.62871420010924;58.62871420010924;['p', 'u', 'p', 'o'];0;[1.353263899916783, 1.5675317998975515, 2.0581904000137, 2.2216123999096453];pupo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_version1_list4_2023-11-28_16h09.12.624_micRespv1l4_recorded\recording_micRespv1l4_2023-11-28_16h10.03.121.wav;58.62871420010924;59.128773000091314;None;;;;;;150104;001;2023-11-28_16h09.12.624;REPSWITCH1_version1_list4;2022.2.4;143.8768186373534;
