Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L1_p330101_tr100_type_pulpo;[type];1328.000;480.000;;;;;;
recording_V1L1_p330101_tr101_speak_iglesia;iglesia;1152.000;708.352;;;;;;
recording_V1L1_p330101_tr102_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr103_type_columna;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr104_speak_muñeca;muñeca;696.000;699.955;;;;;;
recording_V1L1_p330101_tr105_speak_muñeca;muñeca;752.000;640.000;;;;;;
recording_V1L1_p330101_tr106_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr107_speak_traje;traje;1104.000;385.849;;;;;;
recording_V1L1_p330101_tr108_speak_traje;traje;962.010;484.698;;;;;;
recording_V1L1_p330101_tr109_type_tenedor;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr10_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr110_speak_pulpo;pulpo;1168.000;491.874;;;;;;
recording_V1L1_p330101_tr111_speak_cazador;cazador;893.492;730.854;;;;tongue;;
recording_V1L1_p330101_tr112_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr113_type_taza;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr114_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr115_speak_fresa;fresa;639.724;657.261;;;;;;
recording_V1L1_p330101_tr116_speak_puente;puente;1002.613;560.829;;;;;;
recording_V1L1_p330101_tr117_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr118_speak_baño;baño;1176.000;455.960;;;;;;
recording_V1L1_p330101_tr119_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr11_speak_camisa;camisa;1200.553;492.312;;;;inhale before word;;
recording_V1L1_p330101_tr120_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr121_speak_bombero;bombero;888.000;677.980;;;;;;
recording_V1L1_p330101_tr122_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr123_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr124_speak_vaca;vaca;1096.000;504.000;;;;;;
recording_V1L1_p330101_tr125_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr126_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr127_speak_vaso;vaso;840.201;558.291;;;;;;
recording_V1L1_p330101_tr128_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr129_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr12_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr130_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr131_speak_muñeca;muñeca;808.000;684.387;;;;;;
recording_V1L1_p330101_tr132_type_mano;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr133_type_mano;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr134_type_pintor;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr135_speak_pintor;pintor;744.000;692.558;;;;;;
recording_V1L1_p330101_tr136_speak_traje;traje;952.000;410.965;;;;;;
recording_V1L1_p330101_tr137_speak_cerdo;cerdo;852.889;522.764;;;;;;
recording_V1L1_p330101_tr138_type_cerdo;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr139_type_caracol;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr13_speak_muñeca;muñeca;880.000;594.623;;;;;;
recording_V1L1_p330101_tr140_speak_caracol;caracol;792.000;662.322;;;;;;
recording_V1L1_p330101_tr141_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr142_speak_fresa;fresa;979.774;530.377;;;;;;
recording_V1L1_p330101_tr143_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p330101_tr144_speak_cuerda;cuerda;856.000;463.824;;;;tongue;;
recording_V1L1_p330101_tr145_speak_cuerda;cuerda;972.161;494.849;;;;;;
recording_V1L1_p330101_tr146_type_puente;[type];0;3000.000;;;;;;
