image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l3.started;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l3.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;10.06660719984211;12.56246169982478;12.56246169982478;12.56246169982478;12.56246169982478;space;10.572592500131577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;23.154087099945173;space;6.399066700134426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_663.png;columna;type;darkblue;filler;1;F;1;2;3;1;Extra6;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;29.64799609989859;30.668973699910566;30.668973699910566;30.668973699910566;30.668973699910566;30.668973699910566;30.668973699910566;30.668973699910566;30.668973699910566;33.6971531000454;33.6971531000454;33.6971531000454;33.6971531000454;33.6971531000454;33.6971531000454;['c', 'o', 'l', 'u', 'm', 'n', 'a'];0;[1.4541364000178874, 1.7244567000307143, 1.8978651999495924, 2.090006100013852, 2.2834916999563575, 2.414020400028676, 2.514675899874419];columna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h19.53.946.wav;33.6971531000454;34.19731600000523;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;nontarget;2;NT;1;2;3;1;Stim4_Set1;1;switch;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;34.19731600000523;35.30858469987288;35.30858469987288;35.30858469987288;35.30858469987288;35.30858469987288;35.30858469987288;35.30858469987288;35.30858469987288;38.33664929983206;38.33664929983206;38.33664929983206;38.33664929983206;38.33664929983206;38.33664929983206;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h19.58.584.wav;38.33664929983206;;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;repeat;2;T;1;2;3;1;Stim4_Set1;0;None;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;38.836738700047135;39.934161599958315;39.934161599958315;39.934161599958315;39.934161599958315;39.934161599958315;39.934161599958315;39.934161599958315;39.934161599958315;42.9622605999466;42.9622605999466;42.9622605999466;42.9622605999466;42.9622605999466;42.9622605999466;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.03.209.wav;42.9622605999466;;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;2;3;1;Stim3_Set4;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;43.462346700020134;44.51109609985724;44.51109609985724;44.51109609985724;44.51109609985724;44.51109609985724;44.51109609985724;44.51109609985724;44.51109609985724;47.53239549999125;47.53239549999125;47.53239549999125;47.53239549999125;47.53239549999125;47.53239549999125;['p', 'i', 'e', 'r', 'n', 'a'];0;[1.640881799859926, 1.8340288000181317, 2.0204602999147028, 2.1818943000398576, 2.3603121999185532, 2.5098703000694513];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.07.786.wav;47.53239549999125;48.03239199984819;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;nontarget;2;NT;1;2;3;1;Stim3_Set1;1;switch;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;48.03239199984819;49.10198689997196;49.10198689997196;49.10198689997196;49.10198689997196;49.10198689997196;49.10198689997196;49.10198689997196;49.10198689997196;52.12322639999911;52.12322639999911;52.12322639999911;52.12322639999911;52.12322639999911;52.12322639999911;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.12.376.wav;52.12322639999911;52.6232713998761;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;repeat;2;T;1;2;3;1;Stim3_Set1;0;None;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;52.6232713998761;53.62338679982349;53.62338679982349;53.62338679982349;53.62338679982349;53.62338679982349;53.62338679982349;53.62338679982349;53.62338679982349;56.644653499824926;56.644653499824926;56.644653499824926;56.644653499824926;56.644653499824926;56.644653499824926;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.16.897.wav;56.644653499824926;57.14469749992713;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_673.png;tenedor;type;darkblue;filler;1;F;1;2;3;1;Extra5;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;57.14469749992713;58.242042099824175;58.242042099824175;58.242042099824175;58.242042099824175;58.242042099824175;58.242042099824175;58.242042099824175;58.242042099824175;61.263283899985254;61.263283899985254;61.263283899985254;61.263283899985254;61.263283899985254;61.263283899985254;['t', 'e', 'n', 'e', 'r', 'backspace', 'd', 'o', 'r'];0;[1.1880353998858482, 1.3186381999403238, 1.4724741999525577, 1.5751072999555618, 1.7395917000249028, 2.3656051999423653, 2.582199699943885, 2.7256666999310255, 2.834344800096005];tenedor;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.21.517.wav;61.263283899985254;61.76335119991563;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_728.png;pulpo;speak;gold;filler;2;F;1;2;3;1;Stim8_Set4;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;61.76335119991563;62.83993689995259;62.83993689995259;62.83993689995259;62.83993689995259;62.83993689995259;62.83993689995259;62.83993689995259;62.83993689995259;65.86107619991526;65.86107619991526;65.86107619991526;65.86107619991526;65.86107619991526;65.86107619991526;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.26.115.wav;65.86107619991526;66.36114059993997;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;nontarget;2;NT;1;2;3;1;Stim6_Set1;1;repeat;9;8;9;0;8;8;8;;;;;;;;;;;;;;;;;;;;;;;66.36114059993997;67.41697509982623;67.41697509982623;67.41697509982623;67.41697509982623;67.41697509982623;67.41697509982623;67.41697509982623;67.41697509982623;70.43807409983128;70.43807409983128;70.43807409983128;70.43807409983128;70.43807409983128;70.43807409983128;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.30.692.wav;70.43807409983128;70.93821679987013;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_16.png;cazador;type;darkblue;switch;1;T;1;2;3;1;Stim6_Set1;0;None;10;9;10;0;9;9;9;;;;;;;;;;;;;;;;;;;;;;;70.93821679987013;71.96614519995637;71.96614519995637;71.96614519995637;71.96614519995637;71.96614519995637;71.96614519995637;71.96614519995637;71.96614519995637;74.98727499996312;74.98727499996312;74.98727499996312;74.98727499996312;74.98727499996312;74.98727499996312;['c', 'a', 'z', 'a', 'd', 'o', 'r'];0;[1.0501347999088466, 1.1577016999945045, 1.5728964998852462, 1.7551233998965472, 2.19114109990187, 2.403399300063029, 2.4313354999758303];cazador;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.35.240.wav;74.98727499996312;75.4873396998737;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_498.png;taza;type;darkblue;filler;1;F;1;2;3;1;Stim4_Set4;1;repeat;11;10;11;0;10;10;10;;;;;;;;;;;;;;;;;;;;;;;75.4873396998737;76.60556639987044;76.60556639987044;76.60556639987044;76.60556639987044;76.60556639987044;76.60556639987044;76.60556639987044;76.60556639987044;79.62679869984277;79.62679869984277;79.62679869984277;79.62679869984277;79.62679869984277;79.62679869984277;['t', 'a', 'z', 'a'];0;[1.1544682001695037, 1.2740516001358628, 1.4683993000071496, 1.6348491001408547];taza;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.39.880.wav;79.62679869984277;80.12686519999988;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_381.png;fresa;type;darkblue;nontarget;1;NT;1;2;3;1;Stim2_Set1;1;repeat;12;11;12;0;11;11;11;;;;;;;;;;;;;;;;;;;;;;;80.12686519999988;81.23124239989556;81.23124239989556;81.23124239989556;81.23124239989556;81.23124239989556;81.23124239989556;81.23124239989556;81.23124239989556;84.25248839985579;84.25248839985579;84.25248839985579;84.25248839985579;84.25248839985579;84.25248839985579;['f', 'r', 'e', 's', 'a'];0;[0.9351379999425262, 1.1135303999762982, 1.218662800034508, 1.3801217000000179, 1.4957302999682724];fresa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.44.506.wav;84.25248839985579;84.75247789989226;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_381.png;fresa;speak;gold;switch;2;T;1;2;3;1;Stim2_Set1;0;None;13;12;13;0;12;12;12;;;;;;;;;;;;;;;;;;;;;;;84.75247789989226;85.77345959981903;85.77345959981903;85.77345959981903;85.77345959981903;85.77345959981903;85.77345959981903;85.77345959981903;85.77345959981903;88.79469159990549;88.79469159990549;88.79469159990549;88.79469159990549;88.79469159990549;88.79469159990549;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.49.048.wav;88.79469159990549;89.29474239982665;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_178.png;puente;speak;gold;nontarget;2;NT;1;2;3;1;Stim1_Set1;0;None;14;13;14;0;13;13;13;;;;;;;;;;;;;;;;;;;;;;;89.29474239982665;90.46850019996054;90.46850019996054;90.46850019996054;90.46850019996054;90.46850019996054;90.46850019996054;90.46850019996054;90.46850019996054;93.4897396999877;93.4897396999877;93.4897396999877;93.4897396999877;93.4897396999877;93.4897396999877;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.53.743.wav;93.4897396999877;93.98976309993304;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;switch;1;T;1;2;3;1;Stim1_Set1;0;None;15;14;15;0;14;14;14;;;;;;;;;;;;;;;;;;;;;;;93.98976309993304;95.01772359991446;95.01772359991446;95.01772359991446;95.01772359991446;95.01772359991446;95.01772359991446;95.01772359991446;95.01772359991446;98.03899049991742;98.03899049991742;98.03899049991742;98.03899049991742;98.03899049991742;98.03899049991742;['p', 'u', 'e', 'n', 't', 'e'];0;[1.016031799837947, 1.2130783000029624, 1.3257612998131663, 1.45229689986445, 1.561968799913302, 1.6666208999231458];puente;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h20.58.292.wav;98.03899049991742;98.53898549987935;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_719.png;baño;speak;gold;filler;2;F;1;2;3;1;Stim2_Set4;0;None;16;15;16;0;15;15;15;;;;;;;;;;;;;;;;;;;;;;;98.53898549987935;99.58081369986758;99.58081369986758;99.58081369986758;99.58081369986758;99.58081369986758;99.58081369986758;99.58081369986758;99.58081369986758;102.60898329992779;102.60898329992779;102.60898329992779;102.60898329992779;102.60898329992779;102.60898329992779;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h21.02.857.wav;102.60898329992779;;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;nontarget;1;NT;1;2;3;1;Stim8_Set1;1;switch;17;16;17;0;16;16;16;;;;;;;;;;;;;;;;;;;;;;;103.10901400004514;104.16475160000846;104.16475160000846;104.16475160000846;104.16475160000846;104.16475160000846;104.16475160000846;104.16475160000846;104.16475160000846;107.19291189988144;107.19291189988144;107.19291189988144;107.19291189988144;107.19291189988144;107.19291189988144;['e', 's', 'p', 'a', 'l', 'd', 'a'];0;[1.25795209989883, 1.4350572999101132, 1.674067399930209, 1.788723399862647, 1.9073226999025792, 2.0997030998114496, 2.2073586999904364];espalda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h21.07.440.wav;107.19291189988144;107.69295950001106;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;repeat;1;T;1;2;3;1;Stim8_Set1;0;None;18;17;18;0;17;17;17;;;;;;;;;;;;;;;;;;;;;;;107.69295950001106;108.83898300002329;108.83898300002329;108.83898300002329;108.83898300002329;108.83898300002329;108.83898300002329;108.83898300002329;108.83898300002329;111.86018179985695;111.86018179985695;111.86018179985695;111.86018179985695;111.86018179985695;111.86018179985695;['s', 'p', 'a', 'l', 'backspace', 'backspace', 'backspace', 'backspace', 'e', 'd', 's', 'p', 'o'];0;[1.0410164999775589, 1.2303468000609428, 1.3589336001314223, 1.4695679999422282, 1.9704877000767738, 2.1309406000655144, 2.271437499905005, 2.3698023001197726, 2.47240490000695, 2.641823000041768, 2.6428199000656605, 2.8504401999525726, 2.853423000080511];eso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h21.12.113.wav;111.86018179985695;112.36033539986238;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_48.png;bombero;speak;gold;filler;2;F;1;2;3;1;Stim7_Set4;1;switch;19;18;19;0;18;18;18;;;;;;;;;;;;;;;;;;;;;;;112.36033539986238;113.49243129999377;113.49243129999377;113.49243129999377;113.49243129999377;113.49243129999377;113.49243129999377;113.49243129999377;113.49243129999377;116.52052609995008;116.52052609995008;116.52052609995008;116.52052609995008;116.52052609995008;116.52052609995008;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h21.16.768.wav;116.52052609995008;;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;nontarget;1;NT;1;2;3;1;Stim5_Set1;1;switch;20;19;20;0;19;19;19;;;;;;;;;;;;;;;;;;;;;;;117.02062910003588;118.23601699993014;118.23601699993014;118.23601699993014;118.23601699993014;118.23601699993014;118.23601699993014;118.23601699993014;118.23601699993014;121.25733049982227;121.25733049982227;121.25733049982227;121.25733049982227;121.25733049982227;121.25733049982227;['p', 'a', 'v', 'o'];0;[0.8851111999247223, 1.0028194999322295, 1.1621455999556929, 1.2900152998045087];pavo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h21.21.511.wav;121.25733049982227;121.75740280002356;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;repeat;1;T;1;2;3;1;Stim5_Set1;0;None;21;20;21;0;20;20;20;;;;;;;;;;;;;;;;;;;;;;;121.75740280002356;122.95194279984571;122.95194279984571;122.95194279984571;122.95194279984571;122.95194279984571;122.95194279984571;122.95194279984571;122.95194279984571;125.98014259990305;125.98014259990305;125.98014259990305;125.98014259990305;125.98014259990305;125.98014259990305;['p', 'a', 'v', 'o'];0;[0.7805600001011044, 0.8931603999808431, 0.9879091000184417, 1.0880009001120925];pavo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h21.26.227.wav;125.98014259990305;;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
REPSWITCH1/PICTURE_319.png;vaca;speak;gold;filler;2;F;1;2;3;1;Stim1_Set4;0;None;22;21;22;0;21;21;21;;;;;;;;;;;;;;;;;;;;;;;126.48023270000704;127.5428100998979;127.5428100998979;127.5428100998979;127.5428100998979;127.5428100998979;127.5428100998979;127.5428100998979;127.5428100998979;130.5710288998671;130.5710288998671;130.5710288998671;130.5710288998671;130.5710288998671;130.5710288998671;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_version1_list3_2023-11-27_15h19.28.558_micRespv1l3_recorded\recording_micRespv1l3_2023-11-27_15h21.30.817.wav;130.5710288998671;;None;;;;;;130103;001;2023-11-27_15h19.28.558;REPSWITCH1_version1_list3;2022.2.4;143.97189690080214;
