Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V2L3_p220203_tr100_type_camisa;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr101_speak_espejo;espejo;941.441;527.494;;;;;;
recording_V2L3_p220203_tr102_type_miel;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr103_type_pierna;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr104_speak_taza;taza;904.000;351.203;;;;;;
recording_V2L3_p220203_tr105_speak_pavo;pavo;904.000;306.469;;;;;;
recording_V2L3_p220203_tr106_speak_pavo;pavo;760.000;306.946;;;;;;
recording_V2L3_p220203_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr108_speak_espalda;espalda;1128.000;537.269;;;;;;
recording_V2L3_p220203_tr109_speak_espalda;espalda;840.000;574.259;;;;;;
recording_V2L3_p220203_tr10_type_cazador;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr110_type_pulpo;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr111_speak_vaso;vaso;1237.806;420.007;;;;clears throat end of audio;;
recording_V2L3_p220203_tr112_type_vaso;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr113_type_regalo;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr114_type_traje;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr115_speak_traje;traje;1008.000;441.052;;;;;;
recording_V2L3_p220203_tr116_speak_fresa;fresa;842.652;469.712;;;;;;
recording_V2L3_p220203_tr117_type_fresa;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr118_type_bombero;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr119_speak_camisa;camisa;1248.000;437.151;;;;;;
recording_V2L3_p220203_tr11_type_taza;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr120_type_muñeca;[type];0;3000.000;;;;;;
recording_V2L3_p220203_tr121_type_muñeca;[type];0;3000.000;;;;;;
