image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v1.started,keyPractice_2.keys,keyPractice_2.corr,keyPractice_2.rt,subjResponse,micPractice2v1.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,5.412828200496733,space,1.4334941990673542,,,,,,,,,,,,,,,,,951195,001,2023-09-11_16h13.42.609,REPSWITCH1_Practice2_version1,2022.2.4,143.93894706159355,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,gold,0,0,0,0,,,,,,,,,,,,,,,,11.512731900438666,7.366415300406516,7.366415300406516,8.491806699894369,8.491806699894369,8.491806699894369,8.491806699894369,8.491806699894369,8.491806699894369,8.491806699894369,0.007134700194001198,"['i', 'u', 'i', 't', 'u', 'g', 'y', 'u']",0,"[1.3941182987764478, 1.5061493990942836, 1.6819195989519358, 1.7139204991981387, 1.7945530992001295, 1.8447953993454576, 2.0341442991048098, 2.098086799494922]",iuitugyu,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/951195_REPSWITCH1_Practice2_version1_2023-09-11_16h13.42.609_micPractice2v1_recorded\recording_micPractice2v1_2023-09-11_16h13.50.552.wav,951195,001,2023-09-11_16h13.42.609,REPSWITCH1_Practice2_version1,2022.2.4,143.93894706159355,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,darkblue,0,1,1,1,,,,,,,,,,,,,,,,16.131298099644482,16.631274200044572,12.0129723995924,13.110304499976337,13.110304499976337,13.110304499976337,13.110304499976337,13.110304499976337,13.110304499976337,13.110304499976337,0.002591099590063095,"['i', 'u', 'i', 'g', 'y', 'u', 'i', 'g', 'y', 'u']",0,"[0.35943259950727224, 0.40740459877997637, 0.5844085989519954, 0.6634606989100575, 0.7923619989305735, 0.88832419924438, 0.9043611995875835, 1.0481196995824575, 1.1281523993238807, 1.1921512996777892]",iuigyuigyu,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/951195_REPSWITCH1_Practice2_version1_2023-09-11_16h13.42.609_micPractice2v1_recorded\recording_micPractice2v1_2023-09-11_16h13.55.173.wav,951195,001,2023-09-11_16h13.42.609,REPSWITCH1_Practice2_version1,2022.2.4,143.93894706159355,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,gold,0,2,2,2,,,,,,,,,,,,,,,,20.756849500350654,21.257129300385714,16.631274200044572,17.736124400049448,17.736124400049448,17.736124400049448,17.736124400049448,17.736124400049448,17.736124400049448,17.736124400049448,0.0012378999963402748,"['i', 'y', 'g', 'y', 'u', 'i']",0,"[0.3898005997762084, 0.46979579981416464, 0.6458096001297235, 0.8377952994778752, 0.9817936001345515, 1.029794099740684]",iygyui,C:\2023\Repswitch_Korta_11092023\REPSWITCH_excgange\REPSWITCH_excgange\data/951195_REPSWITCH1_Practice2_version1_2023-09-11_16h13.42.609_micPractice2v1_recorded\recording_micPractice2v1_2023-09-11_16h13.59.797.wav,951195,001,2023-09-11_16h13.42.609,REPSWITCH1_Practice2_version1,2022.2.4,143.93894706159355,
,,,,,,,,,,,,,,,,,,,,,,,,,21.257129300385714,,,,,,,,,,,,,,,,,,,,
