",""Trial_no"",""CorrectAns"",""SubjResponse"",""Backspace"",""Item_correct"",""RespModal"",""KeyResp_keys"",""key1"",""key2"",""key3"",""key4"",""key5"",""key6"",""key7"",""key8"",""key9"",""key10"",""key11"",""key12"",""key13"",""key14"",""key15"",""RepSwitch"",""FrameColor"",""sequence"",""Target"",""set"",""block"",""list"",""exp_version"",""stimulus"",""baseline"",""baseline_condition"",""fixationITI.started"",""fixationITI.stopped"",""polygonColour.started"",""polygonWhite.started"",""imageObject.started"",""polygonType.started"",""textInput.started"",""keyResp.started"",""micRespv1l1.started"",""participant"",""date"",""expName"",""frameRate"""
"36,36,""cuerda"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""nontarget"",""gold"",2,""NT"",2,1,1,1,""Stim4_Set2"",1,""repeat"",185.864029999939,186.968445200007,186.968445200007,186.968445200007,186.968445200007,186.968445200007,186.968445200007,186.968445200007,186.968445200007,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"37,37,""cuerda"",""cuerda"",""0"",""1"",""type"",""['c', 'u', 'e', 'r', 'd', 'a']"",1.04786859999876,1.25577789999079,1.41556340001989,1.57559480005875,1.76759509998374,1.94360730005428,NA,NA,NA,NA,NA,NA,NA,NA,NA,""switch"",""darkblue"",1,""T"",2,1,1,1,""Stim4_Set2"",0,""None"",190.489633999998,191.614779799944,191.614779799944,191.614779799944,191.614779799944,191.614779799944,191.614779799944,191.614779799944,191.614779799944,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"38,38,""traje"",""traje"",""0"",""1"",""type"",""['t', 'r', 'a', 'j', 'e']"",1.10486669989768,1.28004919993691,1.32803330000024,1.67999169998802,1.77600169996731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""filler"",""darkblue"",1,""F"",2,1,1,1,""Stim3_Set1"",0,""None"",195.142996400013,196.309995800024,196.309995800024,196.309995800024,196.309995800024,196.309995800024,196.309995800024,196.309995800024,196.309995800024,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"39,39,""granja"",""granja"",""0"",""1"",""type"",""['g', 'r', 'a', 'n', 'j', 'a']"",1.56286399997771,1.77105169999413,1.83432199992239,2.13834599999245,2.33034230000339,2.37831109995022,NA,NA,NA,NA,NA,NA,NA,NA,NA,""nontarget"",""darkblue"",1,""NT"",2,1,1,1,""Stim5_Set2"",1,""repeat"",199.838199299993,200.907578499988,200.907578499988,200.907578499988,200.907578499988,200.907578499988,200.907578499988,200.907578499988,200.907578499988,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"40,40,""granja"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""switch"",""gold"",2,""T"",2,1,1,1,""Stim5_Set2"",0,""None"",204.441933599999,205.580928000039,205.580928000039,205.580928000039,205.580928000039,205.580928000039,205.580928000039,205.580928000039,205.580928000039,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"41,41,""vaso"",""vaso"",""0"",""1"",""type"",""['v', 'a', 's', 'o']"",1.06454839999788,1.12852789997123,1.30449090001639,1.46452749997843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""filler"",""darkblue"",1,""F"",2,1,1,1,""Stim7_Set1"",0,""None"",209.110112200025,210.221455899999,210.221455899999,210.221455899999,210.221455899999,210.221455899999,210.221455899999,210.221455899999,210.221455899999,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"42,42,""pavo"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""filler"",""gold"",2,""F"",2,1,1,1,""Stim5_Set1"",1,""switch"",213.742491299985,214.805335500045,214.805335500045,214.805335500045,214.805335500045,214.805335500045,214.805335500045,214.805335500045,214.805335500045,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"43,43,""manzana"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""nontarget"",""gold"",2,""NT"",2,1,1,1,""Stim6_Set2"",1,""repeat"",218.332595999935,219.464705099934,219.464705099934,219.464705099934,219.464705099934,219.464705099934,219.464705099934,219.464705099934,219.464705099934,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"44,44,""manzana"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""repeat"",""gold"",2,""T"",2,1,1,1,""Stim6_Set2"",0,""None"",222.986632299959,224.118974499987,224.118974499987,224.118974499987,224.118974499987,224.118974499987,224.118974499987,224.118974499987,224.118974499987,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"45,45,""cazador"",""cazador"",""0"",""1"",""type"",""['c', 'a', 'z', 'a', 'd', 'o', 'r']"",1.51045609998982,1.57444949995261,1.7664492999902,1.97445069998503,2.61445809993893,2.67844209994655,2.85443780000787,NA,NA,NA,NA,NA,NA,NA,NA,""filler"",""darkblue"",1,""F"",2,1,1,1,""Stim6_Set1"",0,""None"",227.646650900017,228.688268700032,228.688268700032,228.688268700032,228.688268700032,228.688268700032,228.688268700032,228.688268700032,228.688268700032,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"46,46,""cerdo"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""nontarget"",""gold"",2,""NT"",2,1,1,1,""Stim7_Set2"",1,""switch"",232.217206900008,233.349296999979,233.349296999979,233.349296999979,233.349296999979,233.349296999979,233.349296999979,233.349296999979,233.349296999979,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"47,47,""cerdo"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""repeat"",""gold"",2,""T"",2,1,1,1,""Stim7_Set2"",0,""None"",236.877622899949,238.037582600024,238.037582600024,238.037582600024,238.037582600024,238.037582600024,238.037582600024,238.037582600024,238.037582600024,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"48,48,""escoba"",""escob"",""0"",""0"",""type"",""['e', 's', 'c', 'o', 'b']"",1.38681759999599,1.54677699995227,1.75480549992062,1.962811699952,2.25050480000209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""filler"",""darkblue"",1,""F"",2,1,1,1,""Extra3"",0,""None"",241.558692799998,242.795839200029,242.795839200029,242.795839200029,242.795839200029,242.795839200029,242.795839200029,242.795839200029,242.795839200029,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"49,49,""espalda"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""filler"",""gold"",2,""F"",2,1,1,1,""Stim8_Set1"",0,""None"",246.33024749998,247.469318000018,247.469318000018,247.469318000018,247.469318000018,247.469318000018,247.469318000018,247.469318000018,247.469318000018,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"50,50,""falda"","""",""0"",""0"",""speak"",""None"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""nontarget"",""gold"",2,""NT"",2,1,1,1,""Stim8_Set2"",1,""repeat"",251.004171399982,252.115761799971,252.115761799971,252.115761799971,252.115761799971,252.115761799971,252.115761799971,252.115761799971,252.115761799971,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"51,51,""falda"",""falda"",""0"",""1"",""type"",""['f', 'a', 'l', 'd', 'a']"",0.903626700048335,0.999597400077619,1.46370490000118,1.671704800101,1.89567040000111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""switch"",""darkblue"",1,""T"",2,1,1,1,""Stim8_Set2"",0,""None"",255.636986900005,256.782953000045,256.782953000045,256.782953000045,256.782953000045,256.782953000045,256.782953000045,256.782953000045,256.782953000045,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
"52,52,""guante"",""gunate"",""0"",""0"",""type"",""['g', 'u', 'n', 'a', 't', 'e']"",1.47080020001158,1.63170099991839,1.82370069995522,1.93571079999674,2.14370419993065,2.22370009997394,NA,NA,NA,NA,NA,NA,NA,NA,NA,""nontarget"",""darkblue"",1,""NT"",3,1,1,1,""Stim1_Set3"",0,""None"",263.728397700004,264.791022300022,264.791022300022,264.791022300022,264.791022300022,264.791022300022,264.791022300022,264.791022300022,264.791022300022,101,""2023-09-28_10h57.15.798"",""REPSWITCH1_version1_list1"",143.961948117167"
