Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L1_p250101_tr100_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr101_speak_iglesia;iglesia;1152.353;672.946;;;;;;
recording_V1L1_p250101_tr102_type_goma;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr103_type_columna;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr104_speak_muñeca;muñeca;648.000;544.084;;;;;;
recording_V1L1_p250101_tr105_speak_muñeca;muñeca;464.000;529.428;;;;;;
recording_V1L1_p250101_tr106_type_pierna;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr107_speak_traje;traje;728.000;404.487;;;;;;
recording_V1L1_p250101_tr108_speak_traje;traje;520.000;406.382;;;;;;
recording_V1L1_p250101_tr109_type_tenedor;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr10_type_traje;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr110_speak_pulpo;pulpo;880.000;384.096;;;;;;
recording_V1L1_p250101_tr111_speak_cazador;cazador;760.000;640.672;;;;;;
recording_V1L1_p250101_tr112_type_cazador;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr113_type_taza;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr114_type_fresa;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr115_speak_fresa;fresa;663.163;484.223;;;;;;
recording_V1L1_p250101_tr116_speak_puente;puente;1057.991;496.639;;;;;;
recording_V1L1_p250101_tr117_type_puente;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr118_speak_baño;baño;752.000;424.000;;;;;;
recording_V1L1_p250101_tr119_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr11_speak_camisa;camisa;920.000;536.000;;;;;;
recording_V1L1_p250101_tr120_type_espalda;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr121_speak_bombero;bombero;640.814;527.186;;;;;;
recording_V1L1_p250101_tr122_type_pavo;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr124_speak_vaca;vaca;558.869;449.458;;;;;;
recording_V1L1_p250101_tr125_type_regalo;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr126_type_vaso;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr127_speak_vaso;vaso;611.016;429.593;;;;;;
recording_V1L1_p250101_tr128_type_camisa;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr129_type_granja;[type];0;3000.000;;;;;;
recording_V1L1_p250101_tr12_type_muñeca;[type];0;3000.000;;;;;;
