image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v2.started,keyPractice.keys,keyPractice.corr,subjResponse,micPractice1v2.clip,textBlankLoop.started,textBlankLoop.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,10.258310499833897,space,1.9706224000547081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090101,001,2023-11-22_13h41.35.514,REPSWITCH1_Practice1_version2,2022.2.4,143.99200569071468,
,,,,,,,,,,,,,,,,,,,,,12.238034299807623,12.238034299807623,space,1.1354443999007344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090101,001,2023-11-22_13h41.35.514,REPSWITCH1_Practice1_version2,2022.2.4,143.99200569071468,
,,,,,,,,,,,,,,,,,,,,,,,,,13.384012799942866,13.384012799942866,space,0.6817952999845147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090101,001,2023-11-22_13h41.35.514,REPSWITCH1_Practice1_version2,2022.2.4,143.99200569071468,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,14.092352899955586,space,0.8774239998310804,,,,,,,,,,,,,,,,,090101,001,2023-11-22_13h41.35.514,REPSWITCH1_Practice1_version2,2022.2.4,143.99200569071468,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,gold,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.988318199990317,16.050972299883142,16.050972299883142,16.050972299883142,16.050972299883142,16.050972299883142,16.050972299883142,16.050972299883142,16.050972299883142,16.050972299883142,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_Practice1_version2_2023-11-22_13h41.35.514_micPractice1v2_recorded\recording_micPractice1v2_2023-11-22_13h41.46.208.wav,19.079199499916285,19.579199000028893,090101,001,2023-11-22_13h41.35.514,REPSWITCH1_Practice1_version2,2022.2.4,143.99200569071468,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.579199000028893,20.614125299965963,20.614125299965963,20.614125299965963,20.614125299965963,20.614125299965963,20.614125299965963,20.614125299965963,20.614125299965963,20.614125299965963,,,,,,,,,,,,,
