trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,textCue.started,polygonWh.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,micPractice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,44.42980810000154,46.402856199998496,46.90174009999828,46.90174009999828,space,0.7018401999994239,,,,,,,,,,,,,4,001,2023-06-19_14h12.59.923,REPSWITCH_1_Practice,2022.2.5,59.870452315942075,
,,,,,,,,,,,,,47.63419010000143,,,,,48.38230230000045,48.38230230000045,49.93342760000087,49.93342760000087,49.93342760000087,49.93342760000087,49.93342760000087,49.93342760000087,49.93342760000087,49.93342760000087,0.1818476999978884,2.349029099998006,,,,,,,
