image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textWelcomeFam.stopped,textBlank500.started,textBlank500.stopped,textInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,14.479322999948636,16.47973160003312,16.47973160003312,16.981109700049274,16.981109700049274,16.981109700049274,space,2.035679900087416,,,,,,,,,16,001,2023-06-27_15h52.57.535,Fam,2022.2.4,60.074817187529916,
REPSWITCH1_Fam/PICTURE_235.png,aguja,0,0,0,10,,,26.791042900062166,19.553572100005113,,,,,19.553572100005113,20.790134400012903,20.790134400012903,20.790134400012903,0.004043100052513182,24.24555590003729,26.74478429998271,D:\GitHub\experiment1\data/16_Fam_2023-06-27_15h52.57.535_micFam_recorded\recording_micFam_2023-06-27_15h53.15.080.wav,16,001,2023-06-27_15h52.57.535,Fam,2022.2.4,60.074817187529916,
REPSWITCH1_Fam/PICTURE_16.png,cazador,0,1,1,4,,,34.56413469999097,,,,,,27.277155800024047,28.52816069999244,28.52816069999244,28.52816069999244,0.003325899946503341,32.01040969998576,34.50967199995648,D:\GitHub\experiment1\data/16_Fam_2023-06-27_15h52.57.535_micFam_recorded\recording_micFam_2023-06-27_15h53.22.846.wav,16,001,2023-06-27_15h52.57.535,Fam,2022.2.4,60.074817187529916,
REPSWITCH1_Practice/PICTURE_110.png,mesa,0,2,2,37,,,42.27574850001838,,,,,,35.04173139994964,36.242822500062175,36.242822500062175,36.242822500062175,0.0034856999991461635,39.72529680002481,42.22462870005984,D:\GitHub\experiment1\data/16_Fam_2023-06-27_15h52.57.535_micFam_recorded\recording_micFam_2023-06-27_15h53.30.560.wav,16,001,2023-06-27_15h52.57.535,Fam,2022.2.4,60.074817187529916,
REPSWITCH1_Fam/PICTURE_19.png,pavo,0,3,3,8,,,49.941737700020894,,,,,,42.75658279994968,43.90752310003154,43.90752310003154,43.90752310003154,0.0048180000158026814,47.390053599956445,49.88956379995216,D:\GitHub\experiment1\data/16_Fam_2023-06-27_15h52.57.535_micFam_recorded\recording_micFam_2023-06-27_15h53.38.226.wav,16,001,2023-06-27_15h52.57.535,Fam,2022.2.4,60.074817187529916,
,,,,,,,,,,,,,,50.421563699957915,,,,,,,,,,,,,,
