image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,keyResp.rt,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,8.72219350002706,11.21535800024867,11.722585600800812,11.722585600800812,11.722585600800812,11.722585600800812,space,26.604586998932064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
,,,,,,,,,,,,,,,,,,,,,,,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,38.350098800845444,space,9.033872899599373,,,,,,,,,,,,,,,,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_178.png,puente,speak,gold,nontarget,2,NT,1,Stim1_Set1,1,0,0,0,0,0,,52.08823430072516,,,,,,,,,,,,,,,,,,,,,,47.95614970009774,47.95614970009774,49.06745620071888,49.06745620071888,49.06745620071888,49.06745620071888,49.06745620071888,49.06745620071888,49.06745620071888,0.006547099910676479,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.19.611.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_178.png,puente,speak,gold,repeat,2,T,1,Stim1_Set1,2,1,0,1,1,1,,56.70677770022303,,,,,,,,,,,,,,,,,,,,,,,52.588157000020146,53.68577040079981,53.68577040079981,53.68577040079981,53.68577040079981,53.68577040079981,53.68577040079981,53.68577040079981,0.0014473004266619682,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.24.230.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_319.png,vaca,type,darkblue,filler,1,F,1,Stim1_Set4,3,2,0,2,2,2,,61.28308680001646,,,,,,,,,,,,,,,,,,,,,,61.78300190065056,57.206876900047064,58.25582660082728,58.25582660082728,58.25582660082728,58.25582660082728,58.25582660082728,58.25582660082728,58.25582660082728,0.004192600026726723,"['v', 'a', 'c', 'a']",0,vaca,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.28.814.wav,None,61.28308680001646,61.28308680001646,61.28308680001646,61.28308680001646,61.28308680001646,61.28308680001646,"[0.9352080998942256, 1.1914514992386103, 1.4154546996578574, 1.6235749991610646]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_142.png,vaso,speak,gold,nontarget,2,NT,1,Stim2_Set1,4,3,0,3,3,3,,65.94409830030054,,,,,,,,,,,,,,,,,,,,,,66.44392010010779,61.78300190065056,62.92304620053619,62.92304620053619,62.92304620053619,62.92304620053619,62.92304620053619,62.92304620053619,62.92304620053619,0.003664500080049038,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.33.471.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_142.png,vaso,speak,gold,repeat,2,T,1,Stim2_Set1,5,4,0,4,4,4,,70.56178860086948,,,,,,,,,,,,,,,,,,,,,,71.06201290059835,66.44392010010779,67.53458350058645,67.53458350058645,67.53458350058645,67.53458350058645,67.53458350058645,67.53458350058645,67.53458350058645,0.0011989995837211609,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.38.090.wav,None,70.56178860086948,70.56178860086948,70.56178860086948,70.56178860086948,70.56178860086948,70.56178860086948,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_719.png,baño,type,darkblue,filler,1,F,1,Stim2_Set4,6,5,0,5,5,5,,75.15337620023638,,,,,,,,,,,,,,,,,,,,,,75.65331040043384,71.06201290059835,72.13232140056789,72.13232140056789,72.13232140056789,72.13232140056789,72.13232140056789,72.13232140056789,72.13232140056789,0.003905300050973892,"['b', 'a', 'ñ', 'o']",0,baño,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.42.680.wav,None,,,,,,,"[1.3950960002839565, 1.6667865999042988, 2.61260399967432, 2.8192491997033358]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_135.png,traje,speak,gold,nontarget,2,NT,1,Stim3_Set1,7,6,0,6,6,6,,79.8484823005274,,,,,,,,,,,,,,,,,,,,,,80.34829320013523,75.65331040043384,76.8271601004526,76.8271601004526,76.8271601004526,76.8271601004526,76.8271601004526,76.8271601004526,76.8271601004526,0.0035983994603157043,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.47.375.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_135.png,traje,type,darkblue,switch,1,T,1,Stim3_Set1,8,7,0,7,7,7,,84.49473919998854,,,,,,,,,,,,,,,,,,,,,,,80.34829320013523,81.47368960082531,81.47368960082531,81.47368960082531,81.47368960082531,81.47368960082531,81.47368960082531,81.47368960082531,0.001255999319255352,"['t', 'r', 'a', 'j', 'e']",0,traje,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.52.018.wav,None,,,,,,,"[1.1260260995477438, 1.301485899835825, 1.4940759995952249, 1.6700702998787165, 1.8454183991998434]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_128.png,muñeca,type,darkblue,nontarget,1,NT,1,Stim4_Set1,9,8,0,8,8,8,,89.0994004001841,,,,,,,,,,,,,,,,,,,,,,89.5993607006967,84.99479650054127,86.07872590050101,86.07872590050101,86.07872590050101,86.07872590050101,86.07872590050101,86.07872590050101,86.07872590050101,0.003961499780416489,"['n', 'backspace', 'm', 'u']",0,mu,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h28.56.627.wav,None,,,,,,,"[1.2741719987243414, 2.1532774986699224, 2.729181499220431, 2.936428398825228]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_128.png,muñeca,speak,gold,switch,2,T,1,Stim4_Set1,10,9,0,9,9,9,,93.76659830007702,,,,,,,,,,,,,,,,,,,,,,,89.5993607006967,90.7458313005045,90.7458313005045,90.7458313005045,90.7458313005045,90.7458313005045,90.7458313005045,90.7458313005045,0.0013603996485471725,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.01.290.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_8.png,pierna,speak,gold,filler,2,F,1,Stim3_Set4,11,10,0,10,10,10,,98.43396200053394,,,,,,,,,,,,,,,,,,,,,,98.93376820068806,94.26656830031425,95.41293430048972,95.41293430048972,95.41293430048972,95.41293430048972,95.41293430048972,95.41293430048972,95.41293430048972,0.0035221995785832405,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.05.961.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_19.png,pavo,speak,gold,nontarget,2,NT,1,Stim5_Set1,12,11,0,11,11,11,,103.03034310042858,,,,,,,,,,,,,,,,,,,,,,103.53086910024285,98.93376820068806,100.00343530066311,100.00343530066311,100.00343530066311,100.00343530066311,100.00343530066311,100.00343530066311,100.00343530066311,0.004085799679160118,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.10.561.wav,None,103.03034310042858,103.03034310042858,103.03034310042858,103.03034310042858,103.03034310042858,103.03034310042858,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_19.png,pavo,type,darkblue,switch,1,T,1,Stim5_Set1,13,12,0,12,12,12,,107.68413550034165,,,,,,,,,,,,,,,,,,,,,,108.18417110014707,103.53086910024285,104.65694130025804,104.65694130025804,104.65694130025804,104.65694130025804,104.65694130025804,104.65694130025804,104.65694130025804,0.0017782002687454224,"['p', 'a', 'v', 'o']",0,pavo,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.15.212.wav,None,107.68413550034165,107.68413550034165,107.68413550034165,107.68413550034165,107.68413550034165,107.68413550034165,"[1.1268621990457177, 1.590583698824048, 1.8142437990754843, 1.9105699993669987]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_498.png,taza,speak,gold,filler,2,F,1,Stim4_Set4,14,13,0,13,13,13,,112.3381684999913,,,,,,,,,,,,,,,,,,,,,,112.83814790006727,108.18417110014707,109.31727730017155,109.31727730017155,109.31727730017155,109.31727730017155,109.31727730017155,109.31727730017155,109.31727730017155,0.004393400624394417,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.19.866.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_16.png,cazador,type,darkblue,nontarget,1,NT,1,Stim6_Set1,15,14,0,14,14,14,,116.93608540017158,,,,,,,,,,,,,,,,,,,,,,117.4358552005142,112.83814790006727,113.91504970006645,113.91504970006645,113.91504970006645,113.91504970006645,113.91504970006645,113.91504970006645,113.91504970006645,0.00443279929459095,"['c', 'c', 'z']",0,ccz,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.24.463.wav,None,,,,,,,"[1.0045992992818356, 1.5326180988922715, 2.077182998880744]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_16.png,cazador,type,darkblue,repeat,1,T,1,Stim6_Set1,16,15,0,15,15,15,,121.50511700008065,,,,,,,,,,,,,,,,,,,,,,122.00521990004927,117.4358552005142,118.47806820087135,118.47806820087135,118.47806820087135,118.47806820087135,118.47806820087135,118.47806820087135,118.47806820087135,0.0014928998425602913,"['v', 'backspace', 'c', 'a', 'z']",0,caz,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.29.034.wav,None,121.50511700008065,121.50511700008065,121.50511700008065,121.50511700008065,121.50511700008065,121.50511700008065,"[1.529590499587357, 1.8495879992842674, 2.5374034997075796, 2.745456799864769, 2.90522029902786]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_687.png,camisa,speak,gold,filler,2,F,1,Stim5_Set4,17,16,0,16,16,16,,126.18008680082858,,,,,,,,,,,,,,,,,,,,,,,122.00521990004927,123.15913720056415,123.15913720056415,123.15913720056415,123.15913720056415,123.15913720056415,123.15913720056415,123.15913720056415,0.003621700219810009,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.33.707.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_142.png,vaso,type,darkblue,nontarget,1,NT,1,Stim7_Set1,18,17,0,17,17,17,,130.83957570046186,,,,,,,,,,,,,,,,,,,,,,131.33960070088506,126.68025790061802,127.81234920024872,127.81234920024872,127.81234920024872,127.81234920024872,127.81234920024872,127.81234920024872,127.81234920024872,0.0012330003082752228,"['v', 'a', 's', 'o']",0,vaso,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.38.367.wav,None,130.83957570046186,130.83957570046186,130.83957570046186,130.83957570046186,130.83957570046186,130.83957570046186,"[1.0754102999344468, 1.3314006999135017, 1.4914064994081855, 1.6522704996168613]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_142.png,vaso,type,darkblue,repeat,1,T,1,Stim7_Set1,19,18,0,18,18,18,,135.4729003002867,,,,,,,,,,,,,,,,,,,,,,,131.33960070088506,132.45181060023606,132.45181060023606,132.45181060023606,132.45181060023606,132.45181060023606,132.45181060023606,132.45181060023606,0.0012462995946407318,"['v', 'a', 's', 'o']",0,vaso,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.42.996.wav,None,,,,,,,"[1.1231926996260881, 1.3632174003869295, 1.5071823000907898, 1.6359229004010558]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_338.png,regalo,speak,gold,filler,2,F,1,Stim6_Set4,20,19,0,19,19,19,,140.10402710083872,,,,,,,,,,,,,,,,,,,,,,140.60455729998648,135.9728379007429,137.07722480036318,137.07722480036318,137.07722480036318,137.07722480036318,137.07722480036318,137.07722480036318,137.07722480036318,0.0038256999105215073,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.47.636.wav,None,140.10402710083872,140.10402710083872,140.10402710083872,140.10402710083872,140.10402710083872,140.10402710083872,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_169.png,espalda,type,darkblue,nontarget,1,NT,1,Stim8_Set1,21,20,0,20,20,20,,144.67525660060346,,,,,,,,,,,,,,,,,,,,,,,140.60455729998648,141.65336610004306,141.65336610004306,141.65336610004306,141.65336610004306,141.65336610004306,141.65336610004306,141.65336610004306,0.003607499413192272,"['s', 'p', 'a', 'l']",0,spal,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.52.201.wav,None,,,,,,,"[1.362453198991716, 2.5301762986928225, 2.722607798874378, 2.8345748987048864]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_169.png,espalda,speak,gold,switch,2,T,1,Stim8_Set1,22,21,0,21,21,21,,149.2237573005259,,,,,,,,,,,,,,,,,,,,,,149.72384680062532,145.17519530002028,146.1964139007032,146.1964139007032,146.1964139007032,146.1964139007032,146.1964139007032,146.1964139007032,146.1964139007032,0.0013536997139453888,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h29.56.752.wav,None,149.2237573005259,149.2237573005259,149.2237573005259,149.2237573005259,149.2237573005259,149.2237573005259,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_48.png,bombero,type,darkblue,filler,1,F,1,Stim7_Set4,23,22,0,22,22,22,,154.0027299001813,,,,,,,,,,,,,,,,,,,,,,,149.72384680062532,150.9817808000371,150.9817808000371,150.9817808000371,150.9817808000371,150.9817808000371,150.9817808000371,150.9817808000371,0.0038231005892157555,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,bombero,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.01.529.wav,None,,,,,,,"[1.505966898985207, 1.5859691994264722, 1.7772952988743782, 2.001286598853767, 2.2252920996397734, 2.3695810995996, 2.466578599065542]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_728.png,pulpo,type,darkblue,filler,1,F,1,Stim8_Set4,24,23,0,23,23,23,,158.7387296007946,,,,,,,,,,,,,,,,,,,,,,159.23866850044578,154.50266340002418,155.71135440003127,155.71135440003127,155.71135440003127,155.71135440003127,155.71135440003127,155.71135440003127,155.71135440003127,0.0037893997505307198,"['p', 'u', 'l', 'p', 'o']",0,pulpo,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.06.269.wav,None,158.7387296007946,158.7387296007946,158.7387296007946,158.7387296007946,158.7387296007946,158.7387296007946,"[1.6240207990631461, 2.087954799644649, 2.3278881991282105, 2.583849499002099, 2.7603660989552736]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_178.png,puente,speak,gold,filler,2,F,2,Stim1_Set1,25,24,0,24,24,24,,163.37880680058151,,,,,,,,,,,,,,,,,,,,,,,159.23866850044578,160.35083680041134,160.35083680041134,160.35083680041134,160.35083680041134,160.35083680041134,160.35083680041134,160.35083680041134,0.001325800083577633,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.10.905.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_175.png,pintor,type,darkblue,nontarget,1,NT,2,Stim1_Set2,26,25,0,25,25,25,,167.9753297008574,,,,,,,,,,,,,,,,,,,,,,168.4758312003687,163.87884130049497,164.94866050034761,164.94866050034761,164.94866050034761,164.94866050034761,164.94866050034761,164.94866050034761,164.94866050034761,0.00378239993005991,"['p', 'n', 'backspace', 'i', 'n', 't', 'o']",0,pinto,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.15.506.wav,None,167.9753297008574,167.9753297008574,167.9753297008574,167.9753297008574,167.9753297008574,167.9753297008574,"[1.2664624992758036, 1.6504226988181472, 2.163106099702418, 2.4506176989525557, 2.594320999458432, 2.7387392995879054, 2.8347353991121054]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_175.png,pintor,type,darkblue,repeat,1,T,2,Stim1_Set2,27,26,0,26,26,26,,172.60903220064938,,,,,,,,,,,,,,,,,,,,,,,168.4758312003687,169.58826680015773,169.58826680015773,169.58826680015773,169.58826680015773,169.58826680015773,169.58826680015773,169.58826680015773,0.001409200020134449,"['p', 'i', 'n', 't', 'o', 'r']",0,pintor,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.20.133.wav,None,,,,,,,"[1.4108200995251536, 1.634807899594307, 1.7788071995601058, 1.9548038002103567, 2.0835910998284817, 2.7868483001366258]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_142.png,vaso,speak,gold,filler,2,F,2,Stim2_Set1,28,27,0,27,27,27,,177.26849230006337,,,,,,,,,,,,,,,,,,,,,,177.768540000543,173.108969300054,174.2415310004726,174.2415310004726,174.2415310004726,174.2415310004726,174.2415310004726,174.2415310004726,174.2415310004726,0.0012532994151115417,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.24.796.wav,None,177.26849230006337,177.26849230006337,177.26849230006337,177.26849230006337,177.26849230006337,177.26849230006337,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_152.png,caracol,type,darkblue,nontarget,1,NT,2,Stim2_Set2,29,28,0,28,28,28,,181.82550060003996,,,,,,,,,,,,,,,,,,,,,,182.32530360016972,177.768540000543,178.80343280080706,178.80343280080706,178.80343280080706,178.80343280080706,178.80343280080706,178.80343280080706,178.80343280080706,0.004465299658477306,"['c', 'a', 'r', 'a', 'c', 'o', 'l']",0,caracol,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.29.352.wav,None,,,,,,,"[1.2843643995001912, 1.524232399649918, 1.747770399786532, 1.9399044001474977, 2.163906999863684, 2.227899800054729, 2.403891899622977]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_152.png,caracol,type,darkblue,repeat,1,T,2,Stim2_Set2,30,29,0,29,29,29,,186.41491940058768,,,,,,,,,,,,,,,,,,,,,,186.91543749999255,182.32530360016972,183.3882005000487,183.3882005000487,183.3882005000487,183.3882005000487,183.3882005000487,183.3882005000487,183.3882005000487,0.0014915000647306442,"['c', 'a', 'r', 'a', 'c', 'o', 'l']",0,caracol,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.33.944.wav,None,186.41491940058768,186.41491940058768,186.41491940058768,186.41491940058768,186.41491940058768,186.41491940058768,"[0.7315365988761187, 0.922970999032259, 1.1315721990540624, 1.3229380995035172, 1.5149483988061547, 1.5950096994638443, 1.7869089990854263]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_264.png,mano,type,darkblue,nontarget,1,NT,2,Stim3_Set2,31,30,0,30,30,30,,191.00621170084924,,,,,,,,,,,,,,,,,,,,,,,186.91543749999255,187.9722768003121,187.9722768003121,187.9722768003121,187.9722768003121,187.9722768003121,187.9722768003121,187.9722768003121,0.004294899292290211,"['m', 'a', 'n', 'o']",0,mano,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.38.531.wav,None,191.00621170084924,191.00621170084924,191.00621170084924,191.00621170084924,191.00621170084924,191.00621170084924,"[0.8672851994633675, 0.9633006993681192, 1.0599804995581508, 1.2195034995675087]",,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_264.png,mano,speak,gold,switch,2,T,2,Stim3_Set2,32,31,0,31,31,31,,195.77142010070384,,,,,,,,,,,,,,,,,,,,,,,191.50626600068063,192.74252060055733,192.74252060055733,192.74252060055733,192.74252060055733,192.74252060055733,192.74252060055733,192.74252060055733,0.0013943994417786598,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.43.295.wav,None,195.77142010070384,195.77142010070384,195.77142010070384,195.77142010070384,195.77142010070384,195.77142010070384,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
REPSWITCH1/PICTURE_517.png,cuerda,speak,gold,nontarget,2,NT,2,Stim4_Set2,33,32,0,32,32,32,,200.36221960000694,,,,,,,,,,,,,,,,,,,,,,,196.2713531004265,197.34119520056993,197.34119520056993,197.34119520056993,197.34119520056993,197.34119520056993,197.34119520056993,197.34119520056993,0.0038128001615405083,None,0,,C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h30.47.888.wav,None,,,,,,,,,,,,,010100,001,2023-07-17_16h27.34.455,REPSWITCH1_v2022.2.4,2022.2.4,144.06917648733958,
