image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v1.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice1v1.clip,textBlankLoop.started,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,textBlankLoop.stopped,textboxEndPracrice.started,keyEndPractice.started,keyEndPractice.keys,keyEndPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,11.289498800062574,space,4.476320800022222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
,,,,,,,,,,,,,,,,,,,,,15.77515940007288,15.77515940007288,space,5.9174362000776455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
,,,,,,,,,,,,,,,,,,,,,,,,,21.699567200033925,21.699567200033925,space,2.226523199933581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,23.94986630009953,space,3.0439449000405148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,darkblue,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.019705399987288,28.075416200095788,28.075416200095788,28.075416200095788,28.075416200095788,28.075416200095788,28.075416200095788,28.075416200095788,28.075416200095788,28.075416200095788,"['r', 'a', 'n', 'a']",0,"[1.848717600107193, 2.029901900095865, 2.268100200104527, 2.381722400081344]",rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice1_version1_2023-11-16_13h39.23.080_micPractice1v1_recorded\recording_micPractice1v1_2023-11-16_13h39.44.760.wav,31.1035816000076,,,,,,,,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
REPSWITCH1_Practice/PICTURE_599.png,nube,HABLA,gold,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.60363920009695,32.68012989999261,32.68012989999261,32.68012989999261,32.68012989999261,32.68012989999261,32.68012989999261,32.68012989999261,32.68012989999261,32.68012989999261,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice1_version1_2023-11-16_13h39.23.080_micPractice1v1_recorded\recording_micPractice1v1_2023-11-16_13h39.49.366.wav,35.7083522999892,35.7083522999892,35.7083522999892,35.7083522999892,35.7083522999892,35.7083522999892,35.7083522999892,35.7083522999892,36.208411600091495,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,darkblue,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.208411600091495,37.291915200068615,37.291915200068615,37.291915200068615,37.291915200068615,37.291915200068615,37.291915200068615,37.291915200068615,37.291915200068615,37.291915200068615,"['t', 'o', 'r', 'o']",0,"[1.608388099935837, 1.8538641999475658, 2.0511831999756396, 2.17876299994532]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice1_version1_2023-11-16_13h39.23.080_micPractice1v1_recorded\recording_micPractice1v1_2023-11-16_13h39.53.976.wav,40.32002680003643,40.32002680003643,40.32002680003643,40.32002680003643,40.32002680003643,40.32002680003643,40.32002680003643,40.32002680003643,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,darkblue,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.82009699998889,41.910569700063206,41.910569700063206,41.910569700063206,41.910569700063206,41.910569700063206,41.910569700063206,41.910569700063206,41.910569700063206,41.910569700063206,"['t', 'o', 'r', 'o']",0,"[1.4741394999437034, 1.6465620000381023, 2.042507200036198, 2.2478519999422133]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice1_version1_2023-11-16_13h39.23.080_micPractice1v1_recorded\recording_micPractice1v1_2023-11-16_13h39.58.595.wav,44.93871030001901,44.93871030001901,44.93871030001901,44.93871030001901,44.93871030001901,44.93871030001901,44.93871030001901,44.93871030001901,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
REPSWITCH1_Practice/PICTURE_733.png,gafas,HABLA,gold,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.438847800018266,46.57780100009404,46.57780100009404,46.57780100009404,46.57780100009404,46.57780100009404,46.57780100009404,46.57780100009404,46.57780100009404,46.57780100009404,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice1_version1_2023-11-16_13h39.23.080_micPractice1v1_recorded\recording_micPractice1v1_2023-11-16_13h40.03.262.wav,49.60605290008243,49.60605290008243,49.60605290008243,49.60605290008243,49.60605290008243,49.60605290008243,49.60605290008243,49.60605290008243,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
REPSWITCH1_Practice/PICTURE_614.png,reina,TECLEA,darkblue,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.10603230004199,51.161748100072145,51.161748100072145,51.161748100072145,51.161748100072145,51.161748100072145,51.161748100072145,51.161748100072145,51.161748100072145,51.161748100072145,"['r', 'e', 'i', 'n', 'a']",0,"[1.2589086999651045, 1.3605646999785677, 1.620748499990441, 1.8330300999805331, 1.947649099980481]",reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice1_version1_2023-11-16_13h39.23.080_micPractice1v1_recorded\recording_micPractice1v1_2023-11-16_13h40.07.847.wav,54.18992860009894,54.18992860009894,54.18992860009894,54.18992860009894,54.18992860009894,54.18992860009894,54.18992860009894,54.18992860009894,,,,,,050103,001,2023-11-16_13h39.23.080,REPSWITCH1_Practice1_version1,2022.2.4,144.08889698446902,
