image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,polygonWhiteFam.stopped,imageFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.77446670003701,13.773041500011459,13.773041500011459,space,5.458486399962567,,,,,,,,,,,,,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_271.png,conejo,0,0,0,13,,,,,,19.24600789998658,20.419815100030974,20.419815100030974,20.419815100030974,20.419815100030974,23.91326519998256,26.413602499989793,26.448306299978867,26.448306299978867,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h29.24.416.wav,26.448306299978867,26.948392100050114,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,1,1,22,,,,,,26.948392100050114,28.017968600033782,28.017968600033782,28.017968600033782,28.017968600033782,31.511560500017367,34.01181539997924,34.04657040000893,34.04657040000893,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h29.32.012.wav,34.04657040000893,34.546678100014105,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,2,2,30,,,,,,34.546678100014105,35.60924839996733,35.60924839996733,35.60924839996733,35.60924839996733,39.10275870002806,41.603080600034446,41.6377749000676,41.6377749000676,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h29.39.604.wav,41.6377749000676,42.1378507000627,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_178.png,puente,0,3,3,7,,,,,,42.1378507000627,43.22833539999556,43.22833539999556,43.22833539999556,43.22833539999556,46.72179290000349,49.22221909998916,49.25690170004964,49.25690170004964,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h29.47.223.wav,49.25690170004964,49.7569018000504,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_673.png,tenedor,0,4,4,44,,,,,,49.7569018000504,50.85433240002021,50.85433240002021,50.85433240002021,50.85433240002021,54.347778400056995,56.84812800004147,56.88286450004671,56.88286450004671,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h29.54.849.wav,56.88286450004671,57.38289710006211,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_16.png,cazador,0,5,5,4,,,,,,57.38289710006211,58.4316673000576,58.4316673000576,58.4316673000576,58.4316673000576,61.925167500041425,64.42550630006008,64.46024729998317,64.46024729998317,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h30.02.426.wav,64.46024729998317,64.96030380006414,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_590.png,escoba,0,6,6,41,,,,,,64.96030380006414,66.05774740001652,66.05774740001652,66.05774740001652,66.05774740001652,69.55117610003799,72.05150030006189,72.08625819999725,72.08625819999725,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h30.10.051.wav,72.08625819999725,72.58629010000732,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_175.png,pintor,0,7,7,6,,,,,,72.58629010000732,73.70449250005186,73.70449250005186,73.70449250005186,73.70449250005186,77.19798020005692,79.69832800002769,79.7331338999793,79.7331338999793,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h30.17.698.wav,79.7331338999793,80.23312420002185,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
REPSWITCH1_Fam/PICTURE_599.png,nube,0,8,8,33,,,,,,80.23312420002185,81.33742910006549,81.33742910006549,81.33742910006549,81.33742910006549,84.83093130006455,87.33127640001476,87.36598220001906,87.36598220001906,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/060203_REPSWITCH1_Fam_2023-11-16_16h29.07.972_micFam_recorded\recording_micFam_2023-11-16_16h30.25.331.wav,87.36598220001906,87.86606350005604,,,,,060203,001,2023-11-16_16h29.07.972,REPSWITCH1_Fam,2022.2.4,143.97583509955652,
