trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,image,correctAns,respModal,frameColor,textInstrPractice_2.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice2.started,micPractice_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.275353999924846,13.275353999924846,space,0.4198004000354558,,,,,,,,,,,,24,001,2023-06-27_12h22.57.921,REPSWITCH1_Practice_2_v2022.2.4,2022.2.4,60.01687673450793,
,,,,,,,,,,,,13.723399000009522,14.223062900011428,14.223062900011428,15.572960500023328,15.572960500023328,15.572960500023328,15.572960500023328,15.572960500023328,15.572960500023328,15.572960500023328,0.004155700094997883,,,,,,,
