image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v1.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice1v1.clip,textBlankLoop.started,textBlankLoop.stopped,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,textboxEndPracrice.started,keyEndPractice.started,keyEndPractice.keys,keyEndPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,11.297409899998456,space,11.879985800245777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
,,,,,,,,,,,,,,,,,,,,,23.19072790001519,23.19072790001519,space,6.100368600105867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
,,,,,,,,,,,,,,,,,,,,,,,,,29.302640500012785,29.302640500012785,space,1.7331478002015501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,31.059804300079122,space,5.759046100312844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,darkblue,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.838419399922714,37.90800380008295,37.90800380008295,37.90800380008295,37.90800380008295,37.90800380008295,37.90800380008295,37.90800380008295,37.90800380008295,37.90800380008295,"['r', 'a', 'n', 'a']",0,"[1.7675069000106305, 2.113902800017968, 2.24876070022583, 2.3494717001449317]",rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.01.672.wav,40.93613970000297,41.43620550003834,,,,,,,,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_599.png,nube,HABLA,gold,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43620550003834,42.62380139995366,42.62380139995366,42.62380139995366,42.62380139995366,42.62380139995366,42.62380139995366,42.62380139995366,42.62380139995366,42.62380139995366,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.06.389.wav,45.65200589993037,46.15203360002488,45.65200589993037,45.65200589993037,45.65200589993037,45.65200589993037,45.65200589993037,45.65200589993037,45.65200589993037,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,darkblue,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.15203360002488,47.228587799938396,47.228587799938396,47.228587799938396,47.228587799938396,47.228587799938396,47.228587799938396,47.228587799938396,47.228587799938396,47.228587799938396,"['t', 'o', 'r', 'o']",0,"[1.352049000095576, 1.6849810001440346, 2.099582500057295, 2.2321334001608193]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.10.993.wav,50.25680109998211,50.75680350000039,50.25680109998211,50.25680109998211,50.25680109998211,50.25680109998211,50.25680109998211,50.25680109998211,50.25680109998211,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,darkblue,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.75680350000039,51.81255659996532,51.81255659996532,51.81255659996532,51.81255659996532,51.81255659996532,51.81255659996532,51.81255659996532,51.81255659996532,51.81255659996532,"['t', 'o', 'r', 'o']",0,"[0.9084025002084672, 1.0571734001860023, 1.204086899990216, 1.3266830001957715]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.15.576.wav,54.840707700001076,,54.840707700001076,54.840707700001076,54.840707700001076,54.840707700001076,54.840707700001076,54.840707700001076,54.840707700001076,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_733.png,gafas,HABLA,gold,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.34078749991022,56.44506420008838,56.44506420008838,56.44506420008838,56.44506420008838,56.44506420008838,56.44506420008838,56.44506420008838,56.44506420008838,56.44506420008838,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.20.209.wav,59.47324419999495,,59.47324419999495,59.47324419999495,59.47324419999495,59.47324419999495,59.47324419999495,59.47324419999495,59.47324419999495,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_614.png,reina,TECLEA,darkblue,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.97332759993151,61.11929830000736,61.11929830000736,61.11929830000736,61.11929830000736,61.11929830000736,61.11929830000736,61.11929830000736,61.11929830000736,61.11929830000736,"['r', 'e', 'i', 'n', 'a']",0,"[1.1880538000259548, 1.3514617001637816, 1.5421884001698345, 1.74951870017685, 1.8681232000235468]",reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.24.883.wav,64.1475577999372,,64.1475577999372,64.1475577999372,64.1475577999372,64.1475577999372,64.1475577999372,64.1475577999372,64.1475577999372,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_110.png,mesa,HABLA,gold,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.64756079996005,65.71713880007155,65.71713880007155,65.71713880007155,65.71713880007155,65.71713880007155,65.71713880007155,65.71713880007155,65.71713880007155,65.71713880007155,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.29.482.wav,68.74535809992813,69.2453753000591,68.74535809992813,68.74535809992813,68.74535809992813,68.74535809992813,68.74535809992813,68.74535809992813,68.74535809992813,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
REPSWITCH1_Practice/PICTURE_110.png,mesa,TECLEA,darkblue,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2453753000591,70.29410549998283,70.29410549998283,70.29410549998283,70.29410549998283,70.29410549998283,70.29410549998283,70.29410549998283,70.29410549998283,70.29410549998283,"['m', 'e', 's', 'a']",0,"[1.4614754002541304, 1.620534400222823, 1.911360600264743, 2.1195620002690703]",mesa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/150104_REPSWITCH1_Practice1_version1_2023-11-28_16h03.30.159_micPractice1v1_recorded\recording_micPractice1v1_2023-11-28_16h04.34.058.wav,73.31531860004179,73.81541989999823,73.31531860004179,73.31531860004179,73.31531860004179,73.31531860004179,73.31531860004179,73.31531860004179,73.31531860004179,,,,,150104,001,2023-11-28_16h03.30.159,REPSWITCH1_Practice1_version1,2022.2.4,144.12274613336618,
