image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv2l1.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv2l1.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,10.649582200683653,13.143906800076365,13.143906800076365,13.143906800076365,13.143906800076365,space,13.21303129941225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,26.37482130061835,space,3.0783553989604115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_340.png,espejo,type,gold,filler,1,F,1,1,1,2,Extra1,0,None,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,29.555778600275517,30.660156600177288,30.660156600177288,30.660156600177288,30.660156600177288,30.660156600177288,30.660156600177288,30.660156600177288,30.660156600177288,"['e', 's', 'p', 'e', 'j', 'o']",0,"[1.0302760992199183, 1.246497699059546, 1.4957270994782448, 1.6422318993136287, 1.936571299098432, 2.0582074988633394]",espejo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h35.34.475.wav,33.68137070070952,34.18139690067619,None,,,,,,,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_391.png,cadena,speak,darkblue,filler,2,F,1,1,1,2,Extra2,0,None,2,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,34.18139690067619,35.250998000614345,35.250998000614345,35.250998000614345,35.250998000614345,35.250998000614345,35.250998000614345,35.250998000614345,35.250998000614345,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h35.39.068.wav,38.279169199988246,,None,38.279169199988246,38.279169199988246,38.279169199988246,38.279169199988246,38.279169199988246,38.279169199988246,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_178.png,puente,speak,darkblue,nontarget,2,NT,1,1,1,2,Stim1_Set1,1,repeat,3,2,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,38.77929050009698,39.83493440039456,39.83493440039456,39.83493440039456,39.83493440039456,39.83493440039456,39.83493440039456,39.83493440039456,39.83493440039456,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h35.43.653.wav,42.863127400167286,,None,42.863127400167286,42.863127400167286,42.863127400167286,42.863127400167286,42.863127400167286,42.863127400167286,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_178.png,puente,speak,darkblue,repeat,2,T,1,1,1,2,Stim1_Set1,0,None,4,3,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,43.36316170077771,44.418855000287294,44.418855000287294,44.418855000287294,44.418855000287294,44.418855000287294,44.418855000287294,44.418855000287294,44.418855000287294,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h35.48.237.wav,47.44703290052712,47.947093800641596,None,47.44703290052712,47.44703290052712,47.44703290052712,47.44703290052712,47.44703290052712,47.44703290052712,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_319.png,vaca,type,gold,filler,1,F,1,1,1,2,Stim1_Set4,0,None,5,4,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,47.947093800641596,49.07917129993439,49.07917129993439,49.07917129993439,49.07917129993439,49.07917129993439,49.07917129993439,49.07917129993439,49.07917129993439,"['v', 'a', 'c', 'a']",0,"[1.5268949996680021, 1.6953202998265624, 1.8827296998351812, 1.9733926998451352]",vaca,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h35.52.897.wav,52.10736090037972,,None,52.10736090037972,52.10736090037972,52.10736090037972,52.10736090037972,52.10736090037972,52.10736090037972,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_381.png,fresa,speak,darkblue,nontarget,2,NT,1,1,1,2,Stim2_Set1,1,switch,6,5,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,52.60740939993411,53.64231550041586,53.64231550041586,53.64231550041586,53.64231550041586,53.64231550041586,53.64231550041586,53.64231550041586,53.64231550041586,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h35.57.460.wav,56.67045480012894,,None,56.67045480012894,56.67045480012894,56.67045480012894,56.67045480012894,56.67045480012894,56.67045480012894,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_381.png,fresa,speak,darkblue,repeat,2,T,1,1,1,2,Stim2_Set1,0,None,7,6,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,57.17051460035145,58.35121160000563,58.35121160000563,58.35121160000563,58.35121160000563,58.35121160000563,58.35121160000563,58.35121160000563,58.35121160000563,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h36.02.169.wav,61.372454300522804,61.87252370081842,None,61.372454300522804,61.372454300522804,61.372454300522804,61.372454300522804,61.372454300522804,61.372454300522804,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
REPSWITCH1/PICTURE_719.png,baño,type,gold,filler,1,F,1,1,1,2,Stim2_Set4,1,switch,8,7,8,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,61.87252370081842,62.89348710048944,62.89348710048944,62.89348710048944,62.89348710048944,62.89348710048944,62.89348710048944,62.89348710048944,62.89348710048944,"['b', 'a', 'ñ', 'o']",0,"[1.3687439998611808, 1.682252500206232, 2.025047999806702, 2.2263740999624133]",baño,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/420201_REPSWITCH1_version2_list1_2024-01-16_15h35.09.580_micRespv2l1_recorded\recording_micRespv2l1_2024-01-16_15h36.06.711.wav,65.92162950057536,,None,65.92162950057536,65.92162950057536,65.92162950057536,65.92162950057536,65.92162950057536,65.92162950057536,,,,,,420201,001,2024-01-16_15h35.09.580,REPSWITCH1_version2_list1,2022.2.4,144.13437864206355,
