image,correctAns,respModal,frameColour,repSwitch,sequence,target,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstructions.started,keyInstructions.started,keyInstructions.keys,keyInstructions.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.rt,subjResponse,micResp.clip,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,micResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,19.521436000000904,21.523525500000687,22.02359510000133,22.02359510000133,space,0.37590420000015,,,,,,,,,,,,,,,,,,,001,2023-05-06_14h34.50.481,REPSWITCH_1,2022.2.5,60.01287876338305,
REPSWITCH1/PICTURE_1.png,ratón,speak,red,nontarget,2,NT,Stim1_Set1,0,0,0,0,,25.803515600000537,,,,,23.071160800000143,23.071160800000143,24.37218230000144,24.37218230000144,24.37218230000144,24.37218230000144,24.37218230000144,24.37218230000144,0.017890600000100676,"['r', 'a', 't', 'o', 'n']","[0.8613670000013371, 0.969170700000177, 1.1204728000011528, 1.1472322999998141, 1.2341806000003999, 1.3941504000013083]",raton,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-06_14h34.50.481_micResp_recorded\recording_micResp_2023-05-06_14h35.03.873.wav,,,,,,001,2023-05-06_14h34.50.481,REPSWITCH_1,2022.2.5,60.01287876338305,
REPSWITCH1/PICTURE_1.png,ratón,speak,red,repeat,2,T,Stim1_Set1,0,1,1,1,,28.70264600000155,,,,,,26.305611200001294,27.45442880000155,27.45442880000155,27.45442880000155,27.45442880000155,27.45442880000155,27.45442880000155,0.00552600000082748,"['r', 'a', 't', 'o', 'n']","[0.5487095999997109, 0.6879111999987799, 0.8143488999994588, 0.9003003999987413, 0.9793979999994917, 1.2099276999997528]",raton,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-06_14h34.50.481_micResp_recorded\recording_micResp_2023-05-06_14h35.06.776.wav,,,,,,001,2023-05-06_14h34.50.481,REPSWITCH_1,2022.2.5,60.01287876338305,
REPSWITCH1/PICTURE_599.png,nube,type,blue,filler,1,F,Stim1_Set3,0,2,2,2,,33.68479430000116,,,,,,29.20505670000057,30.43736980000176,30.43736980000176,30.43736980000176,30.43736980000176,30.43736980000176,30.43736980000176,0.009223699998983648,"['c', 'l', 'o', 'u', 'd']","[2.3347900999997364, 2.5067829999989044, 2.753888699999152, 2.881528999998409, 3.041226999999708, 3.2068718999998964]",cloud,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-06_14h34.50.481_micResp_recorded\recording_micResp_2023-05-06_14h35.11.746.wav,33.45229470000049,33.45229470000049,33.45229470000049,3.015562899998258,,001,2023-05-06_14h34.50.481,REPSWITCH_1,2022.2.5,60.01287876338305,
REPSWITCH1/PICTURE_110.png,mesa,speak,red,nontarget,2,NT,Stim2_Set1,0,3,3,3,,36.550643800001126,,,,,37.0532445000008,34.18690240000069,35.303471200000786,35.303471200000786,35.303471200000786,35.303471200000786,35.303471200000786,35.303471200000786,0.009461499999815715,"['m', 'e', 's', 'a']","[0.7106291000000056, 0.7941501000004791, 0.9784481000006053, 1.0873752000006789, 1.2077495000012277]",mesa,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-06_14h34.50.481_micResp_recorded\recording_micResp_2023-05-06_14h35.14.625.wav,,,,,,001,2023-05-06_14h34.50.481,REPSWITCH_1,2022.2.5,60.01287876338305,
REPSWITCH1/PICTURE_110.png,mesa,speak,red,repeat,2,T,Stim2_Set1,0,4,4,4,,39.300059400000464,,,,,,37.0532445000008,38.26902970000083,38.26902970000083,38.26902970000083,38.26902970000083,38.26902970000083,38.26902970000083,0.009785500000361935,"['m', 'e', 's', 'a']","[0.4691192000009323, 0.595174500000212, 0.7700232000006508, 0.8755976000011287, 0.9885204000001977]",mesa,D:\GitHub\experiment1\data/_REPSWITCH_1_2023-05-06_14h34.50.481_micResp_recorded\recording_micResp_2023-05-06_14h35.17.369.wav,,,,,,001,2023-05-06_14h34.50.481,REPSWITCH_1,2022.2.5,60.01287876338305,
,,,,,,,,,,,,,,,,,,,39.802696800001286,40.984881000000314,40.984881000000314,40.984881000000314,40.984881000000314,40.984881000000314,40.984881000000314,0.010141799999473733,,,,,44.00011650000124,44.00011650000124,44.00011650000124,3.01572699999997,,,,,,,
