image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v1.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice1v1.clip,textBlankLoop.started,textBlankLoop.stopped,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,textboxEndPracrice.started,keyEndPractice.started,keyEndPractice.keys,keyEndPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,10.437057500006631,space,21.611189899995225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
,,,,,,,,,,,,,,,,,,,,,32.06155179999769,32.06155179999769,space,8.557390300004045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
,,,,,,,,,,,,,,,,,,,,,,,,,40.63210390001768,40.63210390001768,space,4.490264899999602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,45.1466603000008,space,10.628061999974307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,darkblue,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80074040000909,56.91200830001617,56.91200830001617,56.91200830001617,56.91200830001617,56.91200830001617,56.91200830001617,56.91200830001617,56.91200830001617,56.91200830001617,"['r', 'a', 'n', 'a']",0,"[1.7438192999979947, 1.9890089000109583, 2.2992715000000317, 2.416852399997879]",rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Practice1_version1_2023-11-10_13h49.57.518_micPractice1v1_recorded\recording_micPractice1v1_2023-11-10_13h50.48.782.wav,59.92637490000925,60.42636529999436,,,,,,,,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
REPSWITCH1_Practice/PICTURE_599.png,nube,HABLA,gold,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.42636529999436,61.50292349999654,61.50292349999654,61.50292349999654,61.50292349999654,61.50292349999654,61.50292349999654,61.50292349999654,61.50292349999654,61.50292349999654,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Practice1_version1_2023-11-10_13h49.57.518_micPractice1v1_recorded\recording_micPractice1v1_2023-11-10_13h50.53.379.wav,64.52412550000008,65.02418900001794,,,,,,,,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,darkblue,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02418900001794,66.09376390001853,66.09376390001853,66.09376390001853,66.09376390001853,66.09376390001853,66.09376390001853,66.09376390001853,66.09376390001853,66.09376390001853,"['t', 'o', 'r', 'o']",0,"[1.4724151999980677, 1.6127977000141982, 1.749473100004252, 1.8710236999904737]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Practice1_version1_2023-11-10_13h49.57.518_micPractice1v1_recorded\recording_micPractice1v1_2023-11-10_13h50.57.975.wav,69.12192910001613,69.62207440001657,69.12192910001613,69.12192910001613,69.12192910001613,69.12192910001613,69.12192910001613,69.12192910001613,69.12192910001613,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,darkblue,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.62207440001657,70.71936509999796,70.71936509999796,70.71936509999796,70.71936509999796,70.71936509999796,70.71936509999796,70.71936509999796,70.71936509999796,70.71936509999796,"['t', 'o', 'r', 'o']",0,"[1.0828187000006437, 1.4093302999972366, 1.5864028000214603, 1.7326329000061378]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Practice1_version1_2023-11-10_13h49.57.518_micPractice1v1_recorded\recording_micPractice1v1_2023-11-10_13h51.02.599.wav,73.7475728999998,,73.7475728999998,73.7475728999998,73.7475728999998,73.7475728999998,73.7475728999998,73.7475728999998,73.7475728999998,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
REPSWITCH1_Practice/PICTURE_733.png,gafas,HABLA,gold,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.24761690001469,75.40758560001268,75.40758560001268,75.40758560001268,75.40758560001268,75.40758560001268,75.40758560001268,75.40758560001268,75.40758560001268,75.40758560001268,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Practice1_version1_2023-11-10_13h49.57.518_micPractice1v1_recorded\recording_micPractice1v1_2023-11-10_13h51.07.290.wav,78.43566340001416,78.93571809999412,78.43566340001416,78.43566340001416,78.43566340001416,78.43566340001416,78.43566340001416,78.43566340001416,78.43566340001416,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
REPSWITCH1_Practice/PICTURE_614.png,reina,TECLEA,darkblue,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.93571809999412,79.99142649999703,79.99142649999703,79.99142649999703,79.99142649999703,79.99142649999703,79.99142649999703,79.99142649999703,79.99142649999703,79.99142649999703,"['r', 'e', 'i', 'n']",0,"[1.9488421000132803, 2.029562599986093, 2.238153099984629, 2.911911000002874]",rein,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Practice1_version1_2023-11-10_13h49.57.518_micPractice1v1_recorded\recording_micPractice1v1_2023-11-10_13h51.11.874.wav,83.01958970000851,83.51967670000158,83.01958970000851,83.01958970000851,83.01958970000851,83.01958970000851,83.01958970000851,83.01958970000851,83.01958970000851,,,,,010101,001,2023-11-10_13h49.57.518,REPSWITCH1_Practice1_version1,2022.2.4,144.0421986287018,
