image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v1.started,keyPractice_2.keys,keyPractice_2.corr,subjResponse,micPractice2v1.clip,textBlankLoop.started,textBlankLoop.stopped,polygonCol_2.stopped,polygonWh_2.stopped,imagePractice_2.stopped,polygonText_2.stopped,textPractice_2.stopped,keyPractice_2.stopped,keyPractice_2.rt,textboxEndPractice_2.started,keyEndPractice_2.started,keyEndPractice_2.keys,keyEndPractice_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,12.796771099965554,space,11.134693600004539,,,,,,,,,,,,,,,,,,,,,,,,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,gold,0,0,0,0,,,,,,,,,,,,,,,,23.943501999950968,24.9923108999501,24.9923108999501,24.9923108999501,24.9923108999501,24.9923108999501,24.9923108999501,24.9923108999501,24.9923108999501,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h50.52.827.wav,28.013556899968535,28.513545299996622,,,,,,,,,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,darkblue,0,1,1,1,,,,,,,,,,,,,,,,28.513545299996622,29.610955799988005,29.610955799988005,29.610955799988005,29.610955799988005,29.610955799988005,29.610955799988005,29.610955799988005,29.610955799988005,"['s', 'i', 'r', 'e', 'n', 'a']",0,sirena,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h50.57.449.wav,32.639116499980446,,32.639116499980446,32.639116499980446,32.639116499980446,32.639116499980446,32.639116499980446,32.639116499980446,"[1.1084752000169829, 1.2922269999980927, 1.4725890000117943, 1.5578133999952115, 1.6694235000177287, 1.783926000003703]",,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,gold,0,2,2,2,,,,,,,,,,,,,,,,33.139173699950334,34.305976399977226,34.305976399977226,34.305976399977226,34.305976399977226,34.305976399977226,34.305976399977226,34.305976399977226,34.305976399977226,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h51.02.145.wav,37.33426179998787,,37.33426179998787,37.33426179998787,37.33426179998787,37.33426179998787,37.33426179998787,37.33426179998787,,,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_733.png,gafas,TYPE,darkblue,0,3,3,3,,,,,,,,,,,,,,,,37.83423330000369,38.95938069996191,38.95938069996191,38.95938069996191,38.95938069996191,38.95938069996191,38.95938069996191,38.95938069996191,38.95938069996191,"['g', 'a', 'f', 'a', 's']",0,gafas,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h51.06.798.wav,41.980649499979336,42.48063839995302,41.980649499979336,41.980649499979336,41.980649499979336,41.980649499979336,41.980649499979336,41.980649499979336,"[1.327784800028894, 1.464289200026542, 1.6500457000220194, 1.7796085000154562, 1.900522100040689]",,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_614.png,reina,TYPE,darkblue,0,4,4,4,,,,,,,,,,,,,,,,42.48063839995302,43.571122399996966,43.571122399996966,43.571122399996966,43.571122399996966,43.571122399996966,43.571122399996966,43.571122399996966,43.571122399996966,"['r', 'e', 'i', 'n', 'a']",0,reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h51.11.409.wav,46.59229119995143,47.092387399985455,46.59229119995143,46.59229119995143,46.59229119995143,46.59229119995143,46.59229119995143,46.59229119995143,"[1.0528110999730416, 1.1753996000043117, 1.4474750999943353, 1.52065770002082, 1.638782199996058]",,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,darkblue,0,5,5,5,,,,,,,,,,,,,,,,47.092387399985455,48.15510209999047,48.15510209999047,48.15510209999047,48.15510209999047,48.15510209999047,48.15510209999047,48.15510209999047,48.15510209999047,"['r', 'a', 'n', 'a']",0,rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h51.15.993.wav,51.17633049999131,51.67633009998826,51.17633049999131,51.17633049999131,51.17633049999131,51.17633049999131,51.17633049999131,51.17633049999131,"[1.054125800030306, 1.1879811999970116, 1.3439198000123724, 1.4220055000041611]",,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,gold,0,6,6,6,,,,,,,,,,,,,,,,51.67633009998826,52.787560699973255,52.787560699973255,52.787560699973255,52.787560699973255,52.787560699973255,52.787560699973255,52.787560699973255,52.787560699973255,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h51.20.626.wav,55.81575749994954,,55.81575749994954,55.81575749994954,55.81575749994954,55.81575749994954,55.81575749994954,55.81575749994954,,,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_570.png,toro,TYPE,darkblue,0,7,7,7,,,,,,,,,,,,,,,,56.31588680000277,57.37157819996355,57.37157819996355,57.37157819996355,57.37157819996355,57.37157819996355,57.37157819996355,57.37157819996355,57.37157819996355,"['t', 'o', 'r', 'o']",0,toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h51.25.209.wav,60.392717199982144,60.892794999992475,60.392717199982144,60.392717199982144,60.392717199982144,60.392717199982144,60.392717199982144,60.392717199982144,"[1.1318664999562316, 1.2664308999665082, 1.3640085000079125, 1.4512329999706708]",,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
REPSWITCH1_Practice/PICTURE_110.png,mesa,SPEAK,gold,0,8,8,8,,,,,,,,,,,,,,,,60.892794999992475,61.96937879995676,61.96937879995676,61.96937879995676,61.96937879995676,61.96937879995676,61.96937879995676,61.96937879995676,61.96937879995676,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/03.01.02_REPSWITCH1_Practice2_version1_2023-11-10_16h50.35.898_micPractice2v1_recorded\recording_micPractice2v1_2023-11-10_16h51.29.807.wav,64.99748299998464,,64.99748299998464,64.99748299998464,64.99748299998464,64.99748299998464,64.99748299998464,64.99748299998464,,,,,,03.01.02,001,2023-11-10_16h50.35.898,REPSWITCH1_Practice2_version1,2022.2.4,144.0395013985227,
