image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textboxInstr1.started,textboxInstr1_2.started,textboxInstr1_3.started,textboxInstr1_4.started,textboxInstr1_5.started,textboxInstr1_6.started,textboxInstr1_7.started,textboxInstr1_8.started,textboxInstr1_9.started,textboxInstr1_10.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textboxInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textboxInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textboxInstrPractice.started,textboxInstrPractice_2.started,textboxInstrPractice_3.started,textboxInstrPractice_4.started,textboxInstrPractice_5.started,textboxInstrPractice_6.started,textboxInstrPractice_7.started,textboxInstrPractice_8.started,textboxInstrPractice_9.started,textboxInstrPractice_10.started,textboxInstrPractice_11.started,textboxInstrPractice_12.started,textboxInstrPractice_13.started,textboxInstrPractice_14.started,textboxInstrPractice_15.started,textboxInstrPractice_16.started,textboxInstrPractice_17.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice1v2.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice1v2.clip,textBlankLoop.started,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,textBlankLoop.stopped,textboxEndPracrice.started,keyEndPractice.started,keyEndPractice.keys,keyEndPractice.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,10.713244499987923,space,10.43555280007422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
,,,,,,,,,,,,,,,,,,,,,21.158708399976604,21.158708399976604,space,9.69494149996899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
,,,,,,,,,,,,,,,,,,,,,,,,,30.86129360005725,30.86129360005725,space,3.276830999995582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,34.16029510006774,space,5.872112099896185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
REPSWITCH1_Practice/PICTURE_612.png,rana,TECLEA,gold,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.043050899985246,41.140453699976206,41.140453699976206,41.140453699976206,41.140453699976206,41.140453699976206,41.140453699976206,41.140453699976206,41.140453699976206,41.140453699976206,"['r', 'a', 'n', 'a']",0,"[1.848826100002043, 2.034128100029193, 2.215303200064227, 2.411591900046915]",rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_Practice1_version2_2023-11-16_12h04.14.267_micPractice1v2_recorded\recording_micPractice1v2_2023-11-16_12h04.49.584.wav,44.16858569998294,,,,,,,,,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
REPSWITCH1_Practice/PICTURE_599.png,nube,HABLA,darkblue,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.66868970007636,45.7312817000784,45.7312817000784,45.7312817000784,45.7312817000784,45.7312817000784,45.7312817000784,45.7312817000784,45.7312817000784,45.7312817000784,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_Practice1_version2_2023-11-16_12h04.14.267_micPractice1v2_recorded\recording_micPractice1v2_2023-11-16_12h04.54.177.wav,48.75947350007482,48.75947350007482,48.75947350007482,48.75947350007482,48.75947350007482,48.75947350007482,48.75947350007482,48.75947350007482,49.25952610000968,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.25952610000968,50.32218500005547,50.32218500005547,50.32218500005547,50.32218500005547,50.32218500005547,50.32218500005547,50.32218500005547,50.32218500005547,50.32218500005547,"['t', 'o', 'r', 'o']",0,"[1.0716810999438167, 1.2261675000190735, 1.3467557999538258, 1.456345699960366]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_Practice1_version2_2023-11-16_12h04.14.267_micPractice1v2_recorded\recording_micPractice1v2_2023-11-16_12h04.58.766.wav,53.35032790002879,53.35032790002879,53.35032790002879,53.35032790002879,53.35032790002879,53.35032790002879,53.35032790002879,53.35032790002879,,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
REPSWITCH1_Practice/PICTURE_570.png,toro,TECLEA,gold,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.85041140008252,54.90612860000692,54.90612860000692,54.90612860000692,54.90612860000692,54.90612860000692,54.90612860000692,54.90612860000692,54.90612860000692,54.90612860000692,"['t', 'o', 'r', 'o']",0,"[1.0139146000146866, 1.13750179996714, 1.2231766999466345, 1.3637516000308096]",toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_Practice1_version2_2023-11-16_12h04.14.267_micPractice1v2_recorded\recording_micPractice1v2_2023-11-16_12h05.03.349.wav,57.92729490005877,57.92729490005877,57.92729490005877,57.92729490005877,57.92729490005877,57.92729490005877,57.92729490005877,57.92729490005877,58.42739470000379,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
REPSWITCH1_Practice/PICTURE_733.png,gafas,HABLA,darkblue,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.42739470000379,59.57339170004707,59.57339170004707,59.57339170004707,59.57339170004707,59.57339170004707,59.57339170004707,59.57339170004707,59.57339170004707,59.57339170004707,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_Practice1_version2_2023-11-16_12h04.14.267_micPractice1v2_recorded\recording_micPractice1v2_2023-11-16_12h05.08.018.wav,62.60154419997707,62.60154419997707,62.60154419997707,62.60154419997707,62.60154419997707,62.60154419997707,62.60154419997707,62.60154419997707,,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
REPSWITCH1_Practice/PICTURE_614.png,reina,TECLEA,gold,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.10161450004671,64.18511560000479,64.18511560000479,64.18511560000479,64.18511560000479,64.18511560000479,64.18511560000479,64.18511560000479,64.18511560000479,64.18511560000479,"['r', 'e', 'i', 'n', 'a']",0,"[0.8029237000737339, 0.9245112000498921, 1.0703523000702262, 1.2546945000067353, 1.3405412000138313]",reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/040202_REPSWITCH1_Practice1_version2_2023-11-16_12h04.14.267_micPractice1v2_recorded\recording_micPractice1v2_2023-11-16_12h05.12.631.wav,67.21327479998581,67.21327479998581,67.21327479998581,67.21327479998581,67.21327479998581,67.21327479998581,67.21327479998581,67.21327479998581,67.71339950000402,,,,,040202,001,2023-11-16_12h04.14.267,REPSWITCH1_Practice1_version2,2022.2.4,143.85736261391656,
