image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v1.started,keyPractice_2.keys,keyPractice_2.corr,subjResponse,micPractice2v1.clip,textBlankLoop.started,textBlankLoop.stopped,polygonCol_2.stopped,polygonWh_2.stopped,imagePractice_2.stopped,polygonText_2.stopped,textPractice_2.stopped,keyPractice_2.stopped,keyPractice_2.rt,textboxEndPractice_2.started,keyEndPractice_2.started,keyEndPractice_2.keys,keyEndPractice_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,12.732823400059715,space,7.913244300056249,,,,,,,,,,,,,,,,,,,,,,,,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,gold,0,0,0,0,,,,,,,,,,,,,,,,20.654347699834034,21.72402139985934,21.72402139985934,21.72402139985934,21.72402139985934,21.72402139985934,21.72402139985934,21.72402139985934,21.72402139985934,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.18.905.wav,24.745187300024554,25.24522709986195,,,,,,,,,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,darkblue,0,1,1,1,,,,,,,,,,,,,,,,25.24522709986195,26.384313399903476,26.384313399903476,26.384313399903476,26.384313399903476,26.384313399903476,26.384313399903476,26.384313399903476,26.384313399903476,"['s', 'i', 'r', 'e', 'n', 'a']",0,sirena,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.23.570.wav,29.405497199855745,29.9055812000297,29.405497199855745,29.405497199855745,29.405497199855745,29.405497199855745,29.405497199855745,29.405497199855745,"[1.0602943000849336, 1.2269792002625763, 1.328675800235942, 1.5018576001748443, 1.6349874001462013, 1.7197244002018124]",,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,gold,0,2,2,2,,,,,,,,,,,,,,,,29.9055812000297,30.97518919990398,30.97518919990398,30.97518919990398,30.97518919990398,30.97518919990398,30.97518919990398,30.97518919990398,30.97518919990398,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.28.161.wav,34.00338779995218,,34.00338779995218,34.00338779995218,34.00338779995218,34.00338779995218,34.00338779995218,34.00338779995218,,,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_733.png,gafas,TYPE,darkblue,0,3,3,3,,,,,,,,,,,,,,,,34.503387699835,35.58687060000375,35.58687060000375,35.58687060000375,35.58687060000375,35.58687060000375,35.58687060000375,35.58687060000375,35.58687060000375,"['g', 'a', 'f', 'a', 's']",0,gafas,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.32.772.wav,38.608113300055265,39.10817739996128,38.608113300055265,38.608113300055265,38.608113300055265,38.608113300055265,38.608113300055265,38.608113300055265,"[1.1376623001415282, 1.2808885001577437, 1.3527110000140965, 1.4877134000416845, 1.6072365001309663]",,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_614.png,reina,TYPE,darkblue,0,4,4,4,,,,,,,,,,,,,,,,39.10817739996128,40.143053099978715,40.143053099978715,40.143053099978715,40.143053099978715,40.143053099978715,40.143053099978715,40.143053099978715,40.143053099978715,"['r', 'e', 'i', 'n', 'a']",0,reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.37.328.wav,43.16423609992489,43.664385499898344,43.16423609992489,43.16423609992489,43.16423609992489,43.16423609992489,43.16423609992489,43.16423609992489,"[0.9143281001597643, 1.094750100048259, 1.2387066001538187, 1.288401500089094, 1.4189522000961006]",,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,darkblue,0,5,5,5,,,,,,,,,,,,,,,,43.664385499898344,44.72696699993685,44.72696699993685,44.72696699993685,44.72696699993685,44.72696699993685,44.72696699993685,44.72696699993685,44.72696699993685,"['r', 'a', 'n', 'a']",0,rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.41.912.wav,47.748206599848345,48.24824510002509,47.748206599848345,47.748206599848345,47.748206599848345,47.748206599848345,47.748206599848345,47.748206599848345,"[0.9472113000229001, 1.1597317000851035, 1.2972542999777943, 1.3709994999226183]",,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,gold,0,6,6,6,,,,,,,,,,,,,,,,48.24824510002509,49.352627699961886,49.352627699961886,49.352627699961886,49.352627699961886,49.352627699961886,49.352627699961886,49.352627699961886,49.352627699961886,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.46.538.wav,52.37382179987617,52.873880999861285,52.37382179987617,52.37382179987617,52.37382179987617,52.37382179987617,52.37382179987617,52.37382179987617,,,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_570.png,toro,TYPE,darkblue,0,7,7,7,,,,,,,,,,,,,,,,52.873880999861285,53.92263809987344,53.92263809987344,53.92263809987344,53.92263809987344,53.92263809987344,53.92263809987344,53.92263809987344,53.92263809987344,"['t', 'o', 'r', 'o']",0,toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.51.109.wav,56.95079639996402,,56.95079639996402,56.95079639996402,56.95079639996402,56.95079639996402,56.95079639996402,56.95079639996402,"[0.8288270002231002, 0.9887202002573758, 1.0664505001623183, 1.1701143002137542]",,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
REPSWITCH1_Practice/PICTURE_110.png,mesa,SPEAK,gold,0,8,8,8,,,,,,,,,,,,,,,,57.450850599911064,58.54830510006286,58.54830510006286,58.54830510006286,58.54830510006286,58.54830510006286,58.54830510006286,58.54830510006286,58.54830510006286,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/130103_REPSWITCH1_Practice2_version1_2023-11-27_15h17.05.072_micPractice2v1_recorded\recording_micPractice2v1_2023-11-27_15h17.55.734.wav,61.56945899990387,62.06953009986319,61.56945899990387,61.56945899990387,61.56945899990387,61.56945899990387,61.56945899990387,61.56945899990387,,,,,,130103,001,2023-11-27_15h17.05.072,REPSWITCH1_Practice2_version1,2022.2.4,143.88240780155317,
