image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,textBlankLoop.started,textBlankLoop.stopped,polygonWhiteFam.stopped,imageFam.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1_Fam/PICTURE_320.png,iglesia,0,9,9,16,,,,,,93.22763979999581,94.34582720001345,94.34582720001345,94.34582720001345,94.34582720001345,97.83935230001225,100.33969069999876,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h41.36.506.wav,100.37442300000112,100.87448520000908,100.37442300000112,100.37442300000112,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_12.png,sirena,0,10,10,38,,,,,,100.87448520000908,101.93017760000657,101.93017760000657,101.93017760000657,101.93017760000657,105.42368120001629,107.92398960000719,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h41.44.090.wav,107.9587465999939,108.45879910001531,107.9587465999939,107.9587465999939,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_464.png,goma,0,11,11,21,,,,,,108.45879910001531,109.6325592000212,109.6325592000212,109.6325592000212,109.6325592000212,113.12607389999903,115.62648740000441,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h41.51.791.wav,115.66114400001243,116.16120990001946,115.66114400001243,115.66114400001243,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_8.png,pierna,0,12,12,31,,,,,,116.16120990001946,117.29331209999509,117.29331209999509,117.29331209999509,117.29331209999509,120.78680289999465,123.28714220001712,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h41.59.452.wav,123.32186739999452,123.82197540000197,123.32186739999452,123.32186739999452,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_590.png,escoba,0,13,13,41,,,,,,123.82197540000197,124.9471399000031,124.9471399000031,124.9471399000031,124.9471399000031,128.44065730000148,130.94096390000777,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h42.07.106.wav,130.97567230000277,131.47576620001928,130.97567230000277,130.97567230000277,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_517.png,cuerda,0,14,14,24,,,,,,131.47576620001928,132.57320750001236,132.57320750001236,132.57320750001236,132.57320750001236,136.06664140001521,138.56697479999275,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h42.14.732.wav,138.60176960000535,139.10176530000172,138.60176960000535,138.60176960000535,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_235.png,aguja,0,15,15,10,,,,,,139.10176530000172,140.1643677999964,140.1643677999964,140.1643677999964,140.1643677999964,143.65783939999528,146.15824600000633,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h42.22.323.wav,146.19299840001622,146.69304199999897,146.19299840001622,146.19299840001622,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_614.png,reina,0,16,16,36,,,,,,146.69304199999897,147.79042800000752,147.79042800000752,147.79042800000752,147.79042800000752,151.28385910001816,153.784178300004,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h42.29.950.wav,153.81898410001304,154.31904410000425,153.81898410001304,153.81898410001304,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_610.png,miel,0,17,17,27,,,,,,154.31904410000425,155.3469476000173,155.3469476000173,155.3469476000173,155.3469476000173,158.84045499999775,161.34073630001512,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h42.37.505.wav,161.37545490000048,161.87558930000523,161.37545490000048,161.37545490000048,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_646.png,tronco,0,18,18,42,,,,,,161.87558930000523,162.96596110000974,162.96596110000974,162.96596110000974,162.96596110000974,166.45951539999805,168.95985220000148,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h42.45.125.wav,168.99454730001162,169.49461880000308,168.99454730001162,168.99454730001162,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_319.png,vaca,0,19,19,15,,,,,,169.49461880000308,170.55029400001513,170.55029400001513,170.55029400001513,170.55029400001513,174.04383900001994,176.54416340001626,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h42.52.709.wav,176.57894690000103,177.07894320000196,176.57894690000103,176.57894690000103,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_175.png,pintor,0,20,20,6,,,,,,177.07894320000196,178.08602099999553,178.08602099999553,178.08602099999553,178.08602099999553,181.57955960000982,184.07986120000714,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.00.245.wav,184.1145971000078,184.61465140001383,184.1145971000078,184.1145971000078,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,21,21,22,,,,,,184.61465140001383,185.7259258000122,185.7259258000122,185.7259258000122,185.7259258000122,189.21943389999797,191.7196832000045,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.07.885.wav,191.7544276000117,192.25456440000562,191.7544276000117,191.7544276000117,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_128.png,muñeca,0,22,22,0,,,,,,192.25456440000562,193.30337330000475,193.30337330000475,193.30337330000475,193.30337330000475,196.79674560000421,199.2970845999953,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.15.462.wav,199.3318191000144,199.83192470000358,199.3318191000144,199.3318191000144,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_19.png,pavo,0,23,23,8,,,,,,199.83192470000358,200.93623350001872,200.93623350001872,200.93623350001872,200.93623350001872,204.42976050000289,206.9300241000019,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.23.096.wav,206.96481820000918,207.46486170002026,206.96481820000918,206.96481820000918,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_719.png,baño,0,24,24,29,,,,,,207.46486170002026,208.6178712999972,208.6178712999972,208.6178712999972,208.6178712999972,212.11133050001808,214.6115827000176,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.30.777.wav,214.64633360001608,215.14650370000163,214.64633360001608,214.64633360001608,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_570.png,toro,0,25,25,34,,,,,,215.14650370000163,216.30634060001466,216.30634060001466,216.30634060001466,216.30634060001466,219.79975340000237,222.30015170000843,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.38.465.wav,222.33497050000005,222.83492350002052,222.33497050000005,222.33497050000005,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_576.png,guante,0,26,26,26,,,,,,222.83492350002052,223.9392834000173,223.9392834000173,223.9392834000173,223.9392834000173,227.43271809999715,229.93309110001428,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.46.098.wav,229.96789110000827,230.46789030000218,229.96789110000827,229.96789110000827,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_142.png,vaso,0,27,27,2,,,,,,230.46789030000218,231.56521150001208,231.56521150001208,231.56521150001208,231.56521150001208,235.05870730002061,237.55907980000484,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h43.53.724.wav,237.593827100005,238.09389350001584,237.593827100005,237.593827100005,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_242.png,cartero,0,28,28,11,,,,,,238.09389350001584,239.1774229000148,239.1774229000148,239.1774229000148,239.1774229000148,242.67079470001045,245.17110050001065,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.01.336.wav,245.20594660000643,245.70598400000017,245.20594660000643,245.20594660000643,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_733.png,gafas,0,29,29,35,,,,,,245.70598400000017,246.7964326000074,246.7964326000074,246.7964326000074,246.7964326000074,250.28987420001067,252.7901928999927,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.08.956.wav,252.82504570001038,253.32502849999582,252.82504570001038,252.82504570001038,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_35.png,oreja,0,30,30,18,,,,,,253.32502849999582,254.51270419999491,254.51270419999491,254.51270419999491,254.51270419999491,258.00621469999896,260.50646390000475,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.16.672.wav,260.54121009999653,261.04128999999375,260.54121009999653,260.54121009999653,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_30.png,granja,0,31,31,14,,,,,,261.04128999999375,262.09703130001435,262.09703130001435,262.09703130001435,262.09703130001435,265.5905496000196,268.0908519999939,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.24.257.wav,268.1255800999934,268.6256655000034,268.1255800999934,268.1255800999934,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_446.png,cerdo,0,32,32,20,,,,,,268.6256655000034,269.67441120001604,269.67441120001604,269.67441120001604,269.67441120001604,273.1679139000189,275.6682528000092,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.31.834.wav,275.70291940000607,276.2030437000212,275.70291940000607,275.70291940000607,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,33,33,30,,,,,,276.2030437000212,277.27256490002037,277.27256490002037,277.27256490002037,277.27256490002037,280.7661492000043,283.266412099998,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.39.431.wav,283.3011957000126,283.80123569999705,283.3011957000126,283.3011957000126,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_135.png,traje,0,34,34,1,,,,,,283.80123569999705,284.90551949999644,284.90551949999644,284.90551949999644,284.90551949999644,288.3990078000061,290.8993436000019,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.47.064.wav,290.9340954000072,291.43420089999563,290.9340954000072,290.9340954000072,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_271.png,conejo,0,35,35,13,,,,,,291.43420089999563,292.50381739999284,292.50381739999284,292.50381739999284,292.50381739999284,295.9973132000014,298.4976336999971,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h44.54.664.wav,298.53229249999276,299.0324127000058,298.53229249999276,298.53229249999276,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_340.png,espejo,0,36,36,39,,,,,,299.0324127000058,300.0742024999927,300.0742024999927,300.0742024999927,300.0742024999927,303.5677282999968,306.06805840000743,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.02.233.wav,306.1028062000114,306.6028481000103,306.1028062000114,306.1028062000114,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_199.png,falda,0,37,37,9,,,,,,306.6028481000103,307.790539300011,307.790539300011,307.790539300011,307.790539300011,311.2840165999951,313.7842803999956,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.09.949.wav,313.81909299999825,314.3191404000099,313.81909299999825,313.81909299999825,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_687.png,camisa,0,38,38,28,,,,,,314.3191404000099,315.4582449000154,315.4582449000154,315.4582449000154,315.4582449000154,318.95162249999703,321.4520035000169,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.17.617.wav,321.4867419000075,321.98680640000384,321.4867419000075,321.4867419000075,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_110.png,mesa,0,39,39,37,,,,,,321.98680640000384,323.1257966000121,323.1257966000121,323.1257966000121,323.1257966000121,326.619297600002,329.11962589999894,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.25.285.wav,329.1544147999957,329.6545025999949,329.1544147999957,329.1544147999957,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_612.png,rana,0,40,40,32,,,,,,329.6545025999949,330.8351890000049,330.8351890000049,330.8351890000049,330.8351890000049,334.32870650000405,336.8290334000194,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.32.994.wav,336.86375920000137,337.3638246000046,336.86375920000137,336.86375920000137,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,41,41,5,,,,,,337.3638246000046,338.48898460000055,338.48898460000055,338.48898460000055,338.48898460000055,341.9825536000135,344.4828012000071,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.40.649.wav,344.524482000008,,344.524482000008,344.524482000008,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_552.png,manzana,0,42,42,25,,,,,,345.0245428000053,346.1149704999989,346.1149704999989,346.1149704999989,346.1149704999989,349.60848900000565,352.1088027000078,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.48.275.wav,352.1434835999971,352.6436694000149,352.1434835999971,352.1434835999971,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_152.png,caracol,0,43,43,3,,,,,,352.6436694000149,353.74097519999486,353.74097519999486,353.74097519999486,353.74097519999486,357.234480300016,359.7348053000169,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h45.55.899.wav,359.7696113999991,360.26958370002103,359.7696113999991,359.7696113999991,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
REPSWITCH1_Fam/PICTURE_16.png,cazador,0,44,44,4,,,,,,360.26958370002103,361.3461086000025,361.3461086000025,361.3461086000025,361.3461086000025,364.8397147000069,367.340002300014,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/010101_REPSWITCH1_Fam_2023-11-10_13h40.03.413_micFam_recorded\recording_micFam_2023-11-10_13h46.03.506.wav,367.37469769999734,367.874774099997,367.37469769999734,367.37469769999734,,,,,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
,,,,,,,,,,,,,,,,,,,,,,,367.874774099997,367.874774099997,space,19.450046400015708,010101,001,2023-11-10_13h40.03.413,REPSWITCH1_Fam,2022.2.4,144.02062373598986,
