textInstr1.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textInstrPractice.started,keyInstrPractice.started,participant,session,date,expName,psychopyVersion,frameRate,
13.114154500013683,13.114154500013683,space,8.414540600031614,,,,,,,,,,,914892,001,2023-06-23_12h38.20.027,REPSWITCH_1_Practice,2022.2.5,60.01334697218639,
,,,,21.562471200013533,21.562471200013533,space,1.6344650999526493,,,,,,,914892,001,2023-06-23_12h38.20.027,REPSWITCH_1_Practice,2022.2.5,60.01334697218639,
,,,,,,,,23.22867340000812,23.22867340000812,space,1.1131880999892019,,,914892,001,2023-06-23_12h38.20.027,REPSWITCH_1_Practice,2022.2.5,60.01334697218639,
,,,,,,,,,,,,24.36335759999929,24.36335759999929,,,,,,,
