textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxMainInstr2_8.started,textboxMainInstr2_9.started,textboxMainInstr2_10.started,textboxMainInstr2_11.started,textboxMainInstr2_12.started,keyInstrMain2.started,participant,session,date,expName,psychopyVersion,frameRate,
25.77506989997346,27.76004359999206,28.308501999941655,28.308501999941655,28.308501999941655,28.308501999941655,space,1.151136999949813,,,,,,,,,,,,,,28,001,2023-06-28_13h39.25.873,REPSWITCH1_v2022.2.4,2022.2.4,60.10597885721459,
,,,,,,,,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,29.55741579993628,,,,,,,
