image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,micPractice.stopped,keyPractice.keys,keyPractice.corr,subjResponse,micPractice.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,16.626762600000802,18.61299809999764,19.112778499998967,19.112778499998967,space,0.6664153000019724,,,,,,,,,,,,,,,,,4,001,2023-06-19_14h25.57.103,REPSWITCH_1_Practice,2022.2.5,59.988722119915295,
REPSWITCH1_Practice/PICTURE_612.png,rana,speak,yellow,REPSWITCH1_Practice/lips.png,nontarget,2,NT,0,0,0,0,,24.65900949999923,,,,,20.37690930000099,20.37690930000099,21.794505599998956,21.794505599998956,21.794505599998956,21.794505599998956,21.794505599998956,21.794505599998956,21.794505599998956,21.794505599998956,0.03136079999967478,2.1889959999971325,None,0,,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-19_14h25.57.103_micPractice_recorded\recording_micPractice_2023-06-19_14h26.12.297.wav,4,001,2023-06-19_14h25.57.103,REPSWITCH_1_Practice,2022.2.5,59.988722119915295,
,,,,,,,,,,,,,,,,,,,25.12842499999897,,,,,,,,,,,,,,,,,,,,,
