image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textboxInstrPractice_2.started,textboxInstrPractice_2_2.started,textboxInstrPractice_2_3.started,textboxInstrPractice_2_4.started,textboxInstrPractice_2_5.started,textboxInstrPractice_2_6.started,textboxInstrPractice_2_7.started,textboxInstrPractice_2_8.started,textboxInstrPractice_2_9.started,textboxInstrPractice_2_10.started,textboxInstrPractice_2_11.started,textboxInstrPractice_2_12.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice2v1.started,polygonCol_2.stopped,polygonWh_2.stopped,imagePractice_2.stopped,polygonText_2.stopped,textPractice_2.stopped,keyPractice_2.stopped,keyPractice_2.keys,keyPractice_2.corr,subjResponse,micPractice2v1.clip,textBlankLoop.started,textBlankLoop.stopped,keyPractice_2.rt,textboxEndPractice_2.started,keyEndPractice_2.started,keyEndPractice_2.keys,keyEndPractice_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,9.717092599952593,space,3.531184099963866,,,,,,,,,,,,,,,,,,,,,,,,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,gold,0,0,0,0,,,,,,,,,,,,,,,,13.258472599904053,14.397470099967904,14.397470099967904,14.397470099967904,14.397470099967904,14.397470099967904,14.397470099967904,14.397470099967904,14.397470099967904,17.42566700000316,17.42566700000316,17.42566700000316,17.42566700000316,17.42566700000316,17.42566700000316,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h41.34.012.wav,17.42566700000316,17.92579379992094,,,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_12.png,sirena,TYPE,darkblue,0,1,1,1,,,,,,,,,,,,,,,,17.92579379992094,19.09256459993776,19.09256459993776,19.09256459993776,19.09256459993776,19.09256459993776,19.09256459993776,19.09256459993776,19.09256459993776,22.11384599993471,22.11384599993471,22.11384599993471,22.11384599993471,22.11384599993471,22.11384599993471,"['s', 'i', 'r', 'e', 'n', 'a']",0,sirena,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h41.38.704.wav,22.11384599993471,22.613830599933863,"[1.1635829000733793, 1.3293071000371128, 1.5515681999968365, 1.6870852999854833, 1.8172750000376254, 1.9707685000030324]",,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_599.png,nube,SPEAK,gold,0,2,2,2,,,,,,,,,,,,,,,,22.613830599933863,23.732119599939324,23.732119599939324,23.732119599939324,23.732119599939324,23.732119599939324,23.732119599939324,23.732119599939324,23.732119599939324,26.753258899901994,26.753258899901994,26.753258899901994,26.753258899901994,26.753258899901994,26.753258899901994,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h41.43.345.wav,26.753258899901994,27.253428599913605,,,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_733.png,gafas,TYPE,darkblue,0,3,3,3,,,,,,,,,,,,,,,,27.253428599913605,28.35074129991699,28.35074129991699,28.35074129991699,28.35074129991699,28.35074129991699,28.35074129991699,28.35074129991699,28.35074129991699,31.372014299966395,31.372014299966395,31.372014299966395,31.372014299966395,31.372014299966395,31.372014299966395,"['g', 'a', 'f', 'a', 's']",0,gafas,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h41.47.962.wav,31.372014299966395,31.87200839992147,"[1.5664747999981046, 1.693011400057003, 1.8604861000785604, 1.9809094000374898, 2.157344500068575]",,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_614.png,reina,TYPE,darkblue,0,4,4,4,,,,,,,,,,,,,,,,31.87200839992147,32.90686999994796,32.90686999994796,32.90686999994796,32.90686999994796,32.90686999994796,32.90686999994796,32.90686999994796,32.90686999994796,35.93503099994268,35.93503099994268,35.93503099994268,35.93503099994268,35.93503099994268,35.93503099994268,"['r', 'e', 'i', 'n', 'a']",0,reina,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h41.52.520.wav,35.93503099994268,,"[0.9246926000341773, 1.0327361000236124, 1.2023065000539646, 1.4484979000408202, 1.6179856000235304]",,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,darkblue,0,5,5,5,,,,,,,,,,,,,,,,36.435115700005554,37.52551589999348,37.52551589999348,37.52551589999348,37.52551589999348,37.52551589999348,37.52551589999348,37.52551589999348,37.52551589999348,40.546724299900234,40.546724299900234,40.546724299900234,40.546724299900234,40.546724299900234,40.546724299900234,"['r', 'a', 'n', 'a']",0,rana,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h41.57.138.wav,40.546724299900234,41.046781999990344,"[1.274458899977617, 1.3990372000262141, 1.5953466999344528, 1.7179582000244409]",,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_612.png,rana,SPEAK,gold,0,6,6,6,,,,,,,,,,,,,,,,41.046781999990344,42.165001199929975,42.165001199929975,42.165001199929975,42.165001199929975,42.165001199929975,42.165001199929975,42.165001199929975,42.165001199929975,45.19317549990956,45.19317549990956,45.19317549990956,45.19317549990956,45.19317549990956,45.19317549990956,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h42.01.778.wav,45.19317549990956,,,,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_570.png,toro,TYPE,darkblue,0,7,7,7,,,,,,,,,,,,,,,,45.69325419992674,46.74897859990597,46.74897859990597,46.74897859990597,46.74897859990597,46.74897859990597,46.74897859990597,46.74897859990597,46.74897859990597,49.7701509000035,49.7701509000035,49.7701509000035,49.7701509000035,49.7701509000035,49.7701509000035,"['t', 'o', 'r', 'o']",0,toro,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h42.06.361.wav,49.7701509000035,50.27032409992535,"[0.9226035000756383, 1.12093430000823, 1.2734206999884918, 1.4428149000741541]",,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
REPSWITCH1_Practice/PICTURE_110.png,mesa,SPEAK,gold,0,8,8,8,,,,,,,,,,,,,,,,50.27032409992535,51.40934159990866,51.40934159990866,51.40934159990866,51.40934159990866,51.40934159990866,51.40934159990866,51.40934159990866,51.40934159990866,54.437446899944916,54.437446899944916,54.437446899944916,54.437446899944916,54.437446899944916,54.437446899944916,None,0,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/050103_REPSWITCH1_Practice2_version1_2023-11-16_13h41.24.480_micPractice2v1_recorded\recording_micPractice2v1_2023-11-16_13h42.11.022.wav,54.437446899944916,,,,,,,050103,001,2023-11-16_13h41.24.480,REPSWITCH1_Practice2_version1,2022.2.4,143.91118952061498,
