image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textInstr1.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice.clip,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,micPractice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.072505400050431,12.072505400050431,space,0.4875186999561265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h57.25.096,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.091206442065904,
,,,,,,,,,,,,12.586613500025123,12.586613500025123,space,0.4653152000391856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h57.25.096,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.091206442065904,
,,,,,,,,,,,,,,,,13.06949230004102,13.06949230004102,space,0.5081587999593467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h57.25.096,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.091206442065904,
,,,,,,,,,,,,,,,,,,,,13.60306670004502,13.60306670004502,space,0.5063306000083685,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h57.25.096,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.091206442065904,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,indigo,0,0,0,0,,,,,,,,,,,,,,,,,18.71657829999458,14.650889900047332,14.650889900047332,15.751701200031675,15.751701200031675,15.751701200031675,15.751701200031675,15.751701200031675,15.751701200031675,15.751701200031675,15.751701200031675,0.004949600086547434,"['r', 'a', 'n', 'a']",0,"[0.8615230999421328, 0.9409960999619216, 1.0715781999751925, 1.163714100024663]",rana,D:\GitHub\experiment1\data/23_REPSWITCH1_Practice_v2022.2.4_2023-06-27_10h57.25.096_micPractice_recorded\recording_micPractice_2023-06-27_10h57.36.726.wav,,,,,,,,,23,001,2023-06-27_10h57.25.096,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.091206442065904,
,,,,,,,,,,,,,,,,,,,,,,,,,,19.21755329996813,20.568746700068004,20.568746700068004,20.568746700068004,20.568746700068004,20.568746700068004,20.568746700068004,20.568746700068004,20.568746700068004,0.002562600071541965,None,0,,,,,,,,,,,2.9995896000182256,,,,,,,
