trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,textWelcome.started,textBlank500.started,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,textPause.started,keyPause.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,15.888268900002004,17.961811000001035,18.345321900007548,18.345321900007548,space,2.9355951999896206,,,,,,,,,,,,,,,,,,8,001,2023-06-20_19h38.30.502,REPSWITCH_1,2022.2.5,60.245028580434635,
,,,,,,,,,,,,,,26.439641100005247,,,,,22.140066200008732,22.140066200008732,23.55799030000344,23.55799030000344,23.55799030000344,23.55799030000344,23.55799030000344,23.55799030000344,23.55799030000344,0.016847700011567213,2.149358700000448,None,0,,D:\GitHub\experiment1\data/8_REPSWITCH_1_2023-06-20_19h38.30.502_micResp_recorded\recording_micResp_2023-06-20_19h38.48.763.wav,26.924820300002466,26.924820300002466,,,,,,,
