image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv1l3.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv1l3.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,8.953378499951214,11.451088900212198,11.451088900212198,11.451088900212198,11.451088900212198,space,2.8971208003349602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,14.36814900022,space,1.5355857000686228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_663.png,columna,type,darkblue,filler,1,F,1,2,3,1,Extra6,0,None,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,16.00727229984477,17.056040599942207,17.056040599942207,17.056040599942207,17.056040599942207,17.056040599942207,17.056040599942207,17.056040599942207,17.056040599942207,"['c', 'o', 'l', 'u', 'm', 'n', 'a']",0,"[1.4470371003262699, 1.5473719001747668, 1.723105600103736, 1.950621800031513, 2.0352956000715494, 2.185212700162083, 2.4403639999218285]",columna,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.25.075.wav,20.077203299850225,20.57737349998206,None,,,,,,,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_128.png,muñeca,speak,gold,nontarget,2,NT,1,2,3,1,Stim4_Set1,1,switch,2,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,20.57737349998206,21.681578500196338,21.681578500196338,21.681578500196338,21.681578500196338,21.681578500196338,21.681578500196338,21.681578500196338,21.681578500196338,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.29.706.wav,24.709779100026935,25.20985580002889,None,24.709779100026935,24.709779100026935,24.709779100026935,24.709779100026935,24.709779100026935,24.709779100026935,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_128.png,muñeca,speak,gold,repeat,2,T,1,2,3,1,Stim4_Set1,0,None,3,2,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,25.20985580002889,26.2933375001885,26.2933375001885,26.2933375001885,26.2933375001885,26.2933375001885,26.2933375001885,26.2933375001885,26.2933375001885,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.34.316.wav,29.321507799904794,,None,29.321507799904794,29.321507799904794,29.321507799904794,29.321507799904794,29.321507799904794,29.321507799904794,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_8.png,pierna,type,darkblue,filler,1,F,1,2,3,1,Stim3_Set4,0,None,4,3,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,29.821569900028408,30.87725039990619,30.87725039990619,30.87725039990619,30.87725039990619,30.87725039990619,30.87725039990619,30.87725039990619,30.87725039990619,"['p', 'i', 'e', 'r', 'n', 'a']",0,"[1.0259187002666295, 1.1245553004555404, 1.2551427003927529, 1.3112855004146695, 1.46811080025509, 1.5279257004149258]",pierna,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.38.900.wav,33.90543959988281,34.405564200133085,None,33.90543959988281,33.90543959988281,33.90543959988281,33.90543959988281,33.90543959988281,33.90543959988281,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_135.png,traje,speak,gold,nontarget,2,NT,1,2,3,1,Stim3_Set1,1,switch,5,4,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,34.405564200133085,35.4681656002067,35.4681656002067,35.4681656002067,35.4681656002067,35.4681656002067,35.4681656002067,35.4681656002067,35.4681656002067,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.43.491.wav,38.49632429983467,38.99643190018833,None,38.49632429983467,38.49632429983467,38.49632429983467,38.49632429983467,38.49632429983467,38.49632429983467,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_135.png,traje,speak,gold,repeat,2,T,1,2,3,1,Stim3_Set1,0,None,6,5,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,38.99643190018833,40.1355090001598,40.1355090001598,40.1355090001598,40.1355090001598,40.1355090001598,40.1355090001598,40.1355090001598,40.1355090001598,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.48.157.wav,43.1635598000139,,None,43.1635598000139,43.1635598000139,43.1635598000139,43.1635598000139,43.1635598000139,43.1635598000139,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_673.png,tenedor,type,darkblue,filler,1,F,1,2,3,1,Extra5,0,None,7,6,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,43.66366299986839,44.80964360013604,44.80964360013604,44.80964360013604,44.80964360013604,44.80964360013604,44.80964360013604,44.80964360013604,44.80964360013604,"['t', 'e', 'n', 'e', 'd', 'o', 'r']",0,"[0.9626798997633159, 1.0352662997320294, 1.165253299754113, 1.2688386999070644, 1.4611557996831834, 1.5850780000910163, 1.655840199906379]",tenedor,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.52.832.wav,47.83783369977027,48.33785830019042,None,47.83783369977027,47.83783369977027,47.83783369977027,47.83783369977027,47.83783369977027,47.83783369977027,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
REPSWITCH1/PICTURE_728.png,pulpo,speak,gold,filler,2,F,1,2,3,1,Stim8_Set4,0,None,8,7,8,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,48.33785830019042,49.37270070007071,49.37270070007071,49.37270070007071,49.37270070007071,49.37270070007071,49.37270070007071,49.37270070007071,49.37270070007071,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/370103_REPSWITCH1_version1_list3_2023-12-13_09h39.12.096_micRespv1l3_recorded\recording_micRespv1l3_2023-12-13_09h39.57.397.wav,52.400892899837345,52.90097780013457,None,52.400892899837345,52.400892899837345,52.400892899837345,52.400892899837345,52.400892899837345,52.400892899837345,,,,,,370103,001,2023-12-13_09h39.12.096,REPSWITCH1_version1_list3,2022.2.4,143.9244460002626,
