image,correctAns,respModal,frameColor,trialsPractice_2.thisRepN,trialsPractice_2.thisTrialN,trialsPractice_2.thisN,trialsPractice_2.thisIndex,textInstrPractice_2.started,keyInstrPractice_2.started,keyInstrPractice_2.keys,keyInstrPractice_2.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol_2.started,polygonWh_2.started,imagePractice_2.started,polygonText_2.started,textPractice_2.started,keyPractice_2.started,micPractice_2.started,keyPractice_2.keys,subjResponse,micPractice_2.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,22.238251500064507,22.238251500064507,space,2.9430051998933777,,,,,,,,,,,,,,,24,001,2023-06-27_11h59.02.585,REPSWITCH1_Practice_2_v2022.2.4,2022.2.4,60.11219339830087,
REPSWITCH1_Practice/PICTURE_12.png,sirena,SPEAK,yellow,0,0,0,0,,,,,30.07063209998887,25.771628000074998,25.771628000074998,27.30499089998193,27.30499089998193,27.30499089998193,27.30499089998193,27.30499089998193,27.30499089998193,27.30499089998193,0.1388011999661103,None,,D:\GitHub\experiment1\data/24_REPSWITCH1_Practice_2_v2022.2.4_2023-06-27_11h59.02.585_micPractice_2_recorded\recording_micPractice_2_2023-06-27_11h59.20.105.wav,24,001,2023-06-27_11h59.02.585,REPSWITCH1_Practice_2_v2022.2.4,2022.2.4,60.11219339830087,
,,,,,,,,,,,,,,30.521995200077072,31.688378900056705,31.688378900056705,31.688378900056705,31.688378900056705,31.688378900056705,31.688378900056705,31.688378900056705,0.011286500026471913,,,,,,,,,,
