image,correctAns,respModal,frameColor,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textInstr1.started,keyInstr1.started,keyInstr1.keys,keyInstr1.rt,textInstr2.started,keyInstr2.started,keyInstr2.keys,keyInstr2.rt,textInstr3.started,keyInstr3.started,keyInstr3.keys,keyInstr3.rt,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.started,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,keyPractice.keys,keyPractice.corr,keyPractice.rt,subjResponse,micPractice.clip,polygonCol.stopped,polygonWh.stopped,textCue.stopped,imagePractice.stopped,polygonText.stopped,textPractice.stopped,keyPractice.stopped,micPractice.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.471125999931246,12.471125999931246,space,0.8794807000085711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h56.19.584,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.01154621160205,
,,,,,,,,,,,,13.368489200016484,13.368489200016484,space,1.5507304000202566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h56.19.584,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.01154621160205,
,,,,,,,,,,,,,,,,14.951353200012818,14.951353200012818,space,0.5561973000876606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h56.19.584,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.01154621160205,
,,,,,,,,,,,,,,,,,,,,15.534855199977756,15.534855199977756,space,0.5416884999722242,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023-06-27_10h56.19.584,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.01154621160205,
REPSWITCH1_Practice/PICTURE_612.png,rana,TYPE,indigo,0,0,0,0,,,,,,,,,,,,,,,,,20.89812249992974,16.61619069997687,16.61619069997687,17.91671309992671,17.91671309992671,17.91671309992671,17.91671309992671,17.91671309992671,17.91671309992671,17.91671309992671,17.91671309992671,0.004552499973215163,"['r', 'a', 'n', 'a']",0,"[0.936854499974288, 1.0196195000316948, 1.2158510000444949, 1.3177028000354767]",rana,D:\GitHub\experiment1\data/23_REPSWITCH1_Practice_v2022.2.4_2023-06-27_10h56.19.584_micPractice_recorded\recording_micPractice_2023-06-27_10h56.33.009.wav,,,,,,,,,23,001,2023-06-27_10h56.19.584,REPSWITCH1_Practice_v2022.2.4,2022.2.4,60.01154621160205,
,,,,,,,,,,,,,,,,,,,,,,,,,,21.38298009999562,22.41721649991814,22.41721649991814,22.41721649991814,22.41721649991814,22.41721649991814,22.41721649991814,22.41721649991814,22.41721649991814,0.0028812000527977943,None,0,,,,,,,,,,,2.999620800022967,,,,,,,
