image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcome.started,textBlank500.started,textInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,polygonWhiteFam.stopped,imageFam.stopped,textFam.started,textFam.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,15.692252200009534,17.689106400008313,18.190334800019627,18.190334800019627,space,1.3039620999770705,,,,,,,,,,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_128.png,muñeca,0,0,0,0,,28.937339399999473,,,,,29.436979199992493,20.15459630000987,21.604852999997092,21.604852999997092,21.604852999997092,25.60453640000196,25.60453640000196,25.938020500005223,28.937339399999473,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_142.png,vaso,0,1,1,1,,38.068348500004504,,,,,38.56763239999418,29.436979199992493,30.570582500018645,30.570582500018645,30.570582500018645,34.569410700001754,34.569410700001754,35.06918660001247,38.068348500004504,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_152.png,caracol,0,2,2,2,,47.19942019999144,,,,,47.699066300003324,38.56763239999418,39.80033040000126,39.80033040000126,39.80033040000126,43.800153799995314,43.800153799995314,44.199967799999285,47.19942019999144,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_16.png,cazador,0,3,3,3,,56.54678460001014,,,,,57.04715260001831,47.699066300003324,49.148545900010504,49.148545900010504,49.148545900010504,53.148082100000465,53.148082100000465,53.54777319999994,56.54678460001014,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_175.png,pintor,0,4,4,4,,65.66151269999682,,,,,66.16176670001005,57.04715260001831,58.26277370000025,58.26277370000025,58.26277370000025,62.26274669999839,62.26274669999839,62.64578520000214,65.64464270000462,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_178.png,puente,0,5,5,5,,74.82581969999592,,,,,75.32577389999642,66.16176670001005,67.42712979999487,67.42712979999487,67.42712979999487,71.42686720000347,71.42686720000347,71.82688420001068,74.82581969999592,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_19.png,pavo,0,6,6,6,,84.07484270000714,,,,,,75.32577389999642,76.60775230001309,76.60775230001309,76.60775230001309,80.60816900001373,80.60816900001373,81.07475100000738,84.07484270000714,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_199.png,falda,0,7,7,7,,93.18787700001849,,,,,93.68864249999751,84.59057410000241,85.75609100001748,85.75609100001748,85.75609100001748,89.75635880001937,89.75635880001937,90.18902990000788,93.18787700001849,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_235.png,aguja,0,8,8,8,,102.28683920000913,,,,,102.78638820000924,93.68864249999751,94.88686669999151,94.88686669999151,94.88686669999151,98.88692089999677,98.88692089999677,99.28670210001292,102.28683920000913,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_242.png,cartero,0,9,9,9,,111.3834896000044,,,,,111.88384029999725,102.78638820000924,103.98495889999322,103.98495889999322,103.98495889999322,107.98479680001037,107.98479680001037,108.36814279999817,111.36685610000859,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_264.png,mano,0,10,10,10,,120.53167110000504,,,,,121.03135470001143,111.88384029999725,113.58254140001372,113.58254140001372,113.58254140001372,117.5828126000124,117.5828126000124,117.51639629999408,120.5150364000001,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
REPSWITCH1/PICTURE_271.png,conejo,0,11,11,11,,129.69640929999878,,,,,130.19614960000035,121.03135470001143,122.23058450000826,122.23058450000826,122.23058450000826,126.23052680000546,126.23052680000546,126.69705340001383,129.69640929999878,,001,2023-05-26_12h11.47.795,REPSWITCH_1,2022.2.5,60.27538618324371,
