image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,textBlankLoop.started,polygonWhiteFam.stopped,imageFam.stopped,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,12.965459699975327,14.960588400019333,14.960588400019333,space,8.79502349998802,,,,,,,,,,,,,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,0,0,30,,,,,,23.774196699960157,24.788208700018004,24.788208700018004,24.788208700018004,24.788208700018004,28.27473619999364,30.775103899883106,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h57.39.138.wav,30.81678229989484,,,,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_271.png,conejo,0,1,1,13,,,,,,31.316786299925297,32.351663399953395,32.351663399953395,32.351663399953395,32.351663399953395,35.84519460005686,38.345526800025254,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h57.46.704.wav,38.3802564998623,38.3802564998623,38.3802564998623,38.880318499868736,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_242.png,cartero,0,2,2,11,,,,,,38.880318499868736,39.96384950005449,39.96384950005449,39.96384950005449,39.96384950005449,43.45730690006167,45.95762600004673,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h57.54.316.wav,45.99242329993285,45.99242329993285,45.99242329993285,46.49242640007287,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_576.png,guante,0,3,3,26,,,,,,46.49242640007287,47.589796599932015,47.589796599932015,47.589796599932015,47.589796599932015,51.08329369989224,53.583630400011316,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h58.01.942.wav,53.618314899969846,53.618314899969846,53.618314899969846,54.11848669988103,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_517.png,cuerda,0,4,4,24,,,,,,54.11848669988103,55.201937600038946,55.201937600038946,55.201937600038946,55.201937600038946,58.69538819999434,61.195726699894294,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h58.09.555.wav,61.23046340001747,61.23046340001747,61.23046340001747,61.730578399961814,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,5,5,5,,,,,,61.730578399961814,62.758422899991274,62.758422899991274,62.758422899991274,62.758422899991274,66.25192050007172,68.7522662000265,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h58.17.111.wav,68.78696250007488,68.78696250007488,68.78696250007488,69.28709629992954,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_673.png,tenedor,0,6,6,44,,,,,,69.28709629992954,70.39836760004982,70.39836760004982,70.39836760004982,70.39836760004982,73.8918049999047,76.39214179990813,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h58.24.751.wav,76.42686780006625,76.42686780006625,76.42686780006625,76.9269256000407,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_19.png,pavo,0,7,7,8,,,,,,76.9269256000407,78.05907319998369,78.05907319998369,78.05907319998369,78.05907319998369,81.55255750007927,84.0528565000277,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h58.32.412.wav,84.08763649989851,84.08763649989851,84.08763649989851,84.58765939995646,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
REPSWITCH1_Fam/PICTURE_48.png,bombero,0,8,8,22,,,,,,84.58765939995646,85.73375059990212,85.73375059990212,85.73375059990212,85.73375059990212,89.22717759991065,91.72750609996729,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/080204_REPSWITCH1_Fam_2023-11-21_11h57.19.299_micFam_recorded\recording_micFam_2023-11-21_11h58.40.087.wav,91.76222650008276,91.76222650008276,91.76222650008276,92.26236589998007,,,,,080204,001,2023-11-21_11h57.19.299,REPSWITCH1_Fam,2022.2.4,143.91098265613178,
