image,correctAns,respModal,frameColor,modalSymb,repSwitch,sequence,target,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,textWelcomePractice.started,textBlank500.started,textInstrPractice.started,keyInstrPractice.started,keyInstrPractice.keys,keyInstrPractice.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonCol.started,polygonWh.started,textCue.started,imagePractice.started,polygonText.started,textPractice.started,keyPractice.started,micPractice.started,micPractice.stopped,keyPractice.keys,keyPractice.corr,subjResponse,micPractice.clip,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,23.394561999997677,25.40193519999957,25.90269929999704,25.90269929999704,space,0.8630004000006011,,,,,,,,,,,,,,,,,4,001,2023-06-19_14h27.22.152,REPSWITCH_1_Practice,2022.2.5,59.94413206918887,
REPSWITCH1_Practice/PICTURE_612.png,rana,speak,yellow,REPSWITCH1_Practice/lips.png,nontarget,2,NT,0,0,0,0,,31.798364899997978,,,,,27.349912499998027,27.349912499998027,28.90036019999752,28.90036019999752,28.90036019999752,28.90036019999752,28.90036019999752,28.90036019999752,28.90036019999752,28.90036019999752,0.027849899997818284,2.1317314999978407,None,0,,D:\GitHub\experiment1\data/4_REPSWITCH_1_Practice_2023-06-19_14h27.22.152_micPractice_recorded\recording_micPractice_2023-06-19_14h27.37.196.wav,4,001,2023-06-19_14h27.22.152,REPSWITCH_1_Practice,2022.2.5,59.94413206918887,
,,,,,,,,,,,,,,,,,,,32.28352079999968,33.38290899999993,33.38290899999993,33.38290899999993,33.38290899999993,33.38290899999993,33.38290899999993,33.38290899999993,33.38290899999993,0.006783700002415571,,,,,,,,,,,,
